1.246295088999999967e+00	1.909364899000000060e+00	1.161361966000000079e+00	1.580528045000000104e+00	7.337834756000000125e-01	-6.979430000999999884e-01	3.248272739999999992e+00	9.669216782999999760e-01	-8.013648751999999376e-02	-1.653654313999999959e+00	-1.541881741999999944e+00	-1.000527387999999990e-01	3.067088412000000264e-01	-6.862706226000000465e-01	-1.413275201999999897e+00	2.081305677000000021e+00	1.430851684000000068e+00	8.987108928000000496e-01	-2.320229276000000063e+00	-8.193611237000000269e-01	-6.667876608999999677e-01	-8.082216794000000037e-01	3.582389925000000197e-01	-1.603003143000000019e+00	5.491844093000000093e-01	1.201018042999999966e-02	2.224364519999999956e+00	-2.199269764999999932e+00	4.265342238000000008e-01	-9.292624564999999240e-03	-9.108468374000000534e-01	-8.794985767999999315e-02	1.121596322000000034e+00	-7.215233436000000333e-01	5.702640078999999806e-01	1.692691402999999983e+00	-1.739449720000000088e+00	-3.495059891999999779e-01	1.987982471000000029e+00	1.785478965000000029e+00	-2.286463036999999865e+00	-1.744319152999999956e+00	-4.334907007000000090e-01	-2.437423828999999986e-01
1.351974854000000059e+00	1.678460980000000102e+00	1.354117379000000065e+00	1.115903201999999927e+00	1.250568064000000090e+00	-5.743180043000000179e-01	2.327795378999999887e+00	8.511374784999999887e-01	-7.137200278999999981e-01	-1.623323376000000096e+00	-2.259540432000000099e+00	4.854029958000000144e-01	1.667953383000000123e-01	-1.047367171000000097e+00	-9.795785259000000522e-01	1.616287816999999905e+00	1.576371020000000067e+00	8.342820514000000021e-01	-1.634666192999999934e+00	-8.054525067000000149e-01	-7.700247799999999643e-01	-9.066907843999999494e-01	9.744729058000000110e-01	-4.365317585999999722e-02	2.178148467999999893e-01	5.634356620000000038e-02	2.321391880000000185e+00	-2.702224671000000189e+00	7.831700238000000036e-01	-6.663524605000000281e-03	-1.554866553000000096e+00	-9.661192858999999578e-01	1.382785447000000056e+00	-8.854051129000000131e-01	-2.385165875999999963e-01	1.180008707000000046e+00	-1.686949548000000076e+00	3.981494730999999843e-01	1.818398278000000090e+00	6.562304469999999945e-01	-2.178823947000000150e+00	-8.608419281000000423e-01	-3.646010152999999976e-01	-1.451018825000000012e+00
4.943519284999999819e-01	1.576215318999999893e+00	1.629024033999999954e+00	1.294810299999999970e+00	1.630494070999999989e+00	-9.097814304000000352e-01	1.703254816000000060e+00	5.387710315000000527e-01	-1.324493772000000069e+00	-1.510744923000000073e+00	-2.692243711000000150e+00	-2.467072763000000002e-01	5.028039430999999837e-01	-1.278611412000000058e+00	-1.156851896999999907e+00	7.541934728000000421e-01	1.891465841999999897e+00	8.213335123999999654e-01	-8.879920753000000166e-01	-1.548804099000000045e+00	-9.193812279999999948e-01	-8.079753450000000115e-01	1.750870981000000048e+00	6.704660824000000519e-01	-4.294559779999999882e-02	6.489469385999999673e-01	1.449554506999999992e+00	-2.204680815000000127e+00	3.488761262000000252e-01	-3.133924781999999909e-01	-1.634303787999999980e+00	-5.217104811999999647e-01	1.686152791000000040e+00	1.219873113000000009e+00	-5.873534035999999903e-01	5.774259761000000157e-01	-4.573262820999999811e-01	-1.217964818000000005e+00	2.197239315999999915e-02	7.661529569999999678e-01	-2.153401924999999828e+00	-2.102816430999999986e-01	8.297538804999999851e-01	-1.346285810999999999e+00
1.724330456999999983e+00	1.142249027999999944e+00	9.043647352000000472e-01	1.768063541000000072e+00	2.094020764000000145e+00	-1.230721721000000102e+00	1.575569070000000016e+00	1.179400573999999979e+00	-7.868427837000000480e-01	-6.477663085000000542e-01	-2.141957708000000071e+00	8.332674005000000050e-02	8.535367769999999688e-01	-2.269488225999999997e+00	-5.655512687000000538e-01	4.570182595999999764e-01	1.751908188000000033e+00	1.546744673999999931e+00	-1.915560998999999986e+00	-1.713845792999999951e+00	-1.607087898999999931e+00	-8.928866431999999964e-01	1.252152235999999919e+00	-1.221367357000000098e+00	1.229413075999999938e-01	1.329173300999999974e+00	2.277237997999999930e+00	-1.672903897999999945e+00	1.571986676999999943e+00	1.744438420999999961e-01	5.656592993000000291e-01	-5.368395557999999790e-01	1.948569985000000004e+00	1.310856696999999960e+00	-5.801981115000000022e-01	7.762729062000000013e-01	-6.493315237000000240e-01	1.364870645000000049e-01	-1.879395138000000021e+00	4.259672795000000178e-01	-1.265308746999999956e+00	9.035524056999999498e-01	9.545977369000000490e-01	3.565159983000000254e-01
1.235131427000000004e+00	1.953729687999999909e+00	1.950696377000000092e+00	1.369432060000000062e+00	1.725687516000000032e+00	-1.312767905000000068e+00	2.048173581999999993e+00	-1.258009602999999865e-01	-5.775222060000000379e-01	-1.216120571999999900e+00	-1.596502502000000101e+00	1.621224111000000023e-01	1.243228331999999936e+00	-2.249087981000000180e+00	-5.763844318999999938e-01	-7.323348874999999758e-01	-1.262987854999999993e+00	3.744759791000000226e-01	-1.590707368999999982e+00	-7.838737392000000304e-01	-9.624091452999999907e-03	-3.501153570000000159e-01	1.505473124000000107e+00	5.165384512999999789e-01	3.500958082000000249e-01	1.750102338000000035e+00	1.417198699999999922e+00	-9.615540531999999807e-01	9.479247964000000470e-01	1.374533141999999986e+00	-1.961539985999999902e-01	-8.212134833999999994e-01	5.655026577999999748e-01	1.324948070999999894e+00	-8.740578916000000254e-01	-3.235753754000000176e-02	-4.609969104000000151e-01	-7.289915903000000474e-01	3.497265307999999906e-01	5.432851435000000118e-01	-3.303578798999999844e-01	4.508651859000000206e-01	2.723910809000000266e-01	1.707448854999999988e+00
1.225826147999999893e+00	1.340647976000000074e+00	2.117133005999999984e+00	1.224386766999999931e+00	6.753708677999999965e-01	-7.451120033999999448e-01	1.413316645999999954e+00	1.044900536999999963e+00	-8.160031684999999313e-02	-5.377311833000000263e-01	-1.448649416999999939e+00	-5.447799891000000283e-01	1.737690267000000066e+00	-2.251259439000000029e+00	-4.189305956000000108e-01	-4.873348784000000045e-01	-9.640468610000000327e-01	8.809589152000000256e-01	-1.917918331999999948e+00	-2.408481366999999929e-01	-1.808506632000000058e+00	-2.795758225000000152e-01	1.045082736999999984e+00	-3.881078350000000121e-01	8.202894254000000496e-01	2.014077154999999841e+00	1.287173544000000058e+00	-1.136310667999999913e+00	-7.878060346999999908e-01	2.616761649999999939e+00	3.244524490999999844e-01	-4.820732188000000085e-02	6.407010450000000246e-01	1.776761575000000093e+00	-1.346868108000000008e+00	1.860949479999999934e+00	-1.056882611000000027e+00	4.596313399999999993e-01	-2.700065090000000056e-01	6.920986046999999530e-01	-7.070104836999999698e-01	1.156129243000000084e+00	4.179569718999999739e-01	1.098680537999999984e+00
9.919218415999999650e-01	1.807011614999999960e+00	1.744952631000000087e+00	1.620426106000000033e+00	6.035715910000000184e-01	-5.951926771000000116e-01	7.571668916999999555e-01	-2.600681937000000055e-01	1.146135707999999982e-02	-1.355631540000000079e+00	-1.068953344999999944e+00	8.278754971000000518e-02	1.267180455999999955e+00	-1.477380675999999893e+00	-1.817651088999999998e-01	-1.083768191999999964e+00	-1.062033274000000027e+00	9.945163545999999855e-01	-8.869775748999999543e-01	-6.413081186000000322e-01	-8.777396374000000501e-01	-4.267352864000000245e-01	6.462103997000000488e-01	2.466904645999999923e-01	1.138596876000000035e+00	-1.464377874999999996e-01	4.025769341000000057e-01	-6.799451945000000164e-01	-7.959733938999999925e-01	2.380985216000000015e+00	3.169248794000000258e-01	5.489797799000000200e-01	6.638243579000000505e-01	1.126325277000000069e+00	1.658803486000000049e-01	2.519502817999999866e+00	-1.694361932000000071e+00	-1.149489696000000061e+00	-8.482350359000000450e-01	3.703899943999999778e-01	-7.636385342000000520e-01	1.274236684999999980e+00	-6.162215810000000182e-01	6.174872905999999606e-01
1.569833510000000043e+00	8.729734279999999957e-01	1.818409723999999894e+00	1.229469055000000033e+00	5.351386174000000162e-01	9.972255064000000446e-02	2.374703404000000073e-01	1.121653677999999932e+00	1.226893741999999898e+00	-1.161287340999999973e+00	-9.488205108999999693e-01	-7.225190612999999873e-01	6.253648818000000498e-01	-6.006273761000000544e-01	8.986554811000000420e-01	-8.492370475999999613e-01	2.997930702000000114e-01	1.311021827000000028e+00	-1.114182309999999898e+00	-6.464981481999999557e-01	-1.445989734999999943e+00	-2.823660585000000167e-01	2.159767786000000023e-01	-3.044794122999999741e-01	1.204429229000000046e+00	-9.314645041000000347e-01	1.811908881999999998e+00	-8.514269801999999610e-01	-9.364848238999999852e-01	1.072796325000000106e+00	-6.294286202000000108e-01	6.731603526999999643e-01	5.052261919999999629e-01	1.702872139999999923e-01	7.962473185999999759e-01	2.178613830999999834e+00	-7.188384835000000139e-01	-1.124065805000000057e-01	-9.913352056999999995e-01	-3.198590947000000129e-01	2.102098953000000048e-01	8.147086104999999856e-01	5.252106574999999555e-01	1.560987560999999912e+00
1.110987715999999903e+00	1.534508757000000001e+00	1.362442356999999937e+00	1.437655504999999945e+00	1.255509060999999926e+00	1.420902206000000056e+00	4.177715699999999810e-01	-5.730165465000000014e-01	2.126259764999999913e+00	-2.022839954999999801e+00	-8.686613612000000373e-01	9.743554367000000216e-01	5.156131039000000360e-01	4.746487614000000077e-02	6.707581429000000206e-01	-2.546377814999999933e-01	9.368383578000000211e-02	2.122371402000000185e+00	-1.401444978000000008e+00	-1.231920474999999904e+00	-9.787643507000000354e-02	8.870286501999999351e-02	1.995326748000000094e+00	-1.290716231000000047e-01	1.299995192999999993e+00	3.530713840999999964e-01	7.471842948000000373e-01	1.835674486999999966e-01	-3.641696488000000231e-01	-7.709537302000000203e-01	-7.406153283999999948e-01	9.358634205000000428e-01	5.681316950999999726e-02	7.821744899000000473e-01	7.038498563999999735e-01	2.349369866000000084e-01	-1.097807186000000046e+00	-7.403339119999999829e-01	-4.317146856000000227e-02	3.786510692000000233e-01	-3.123328263999999854e-01	-1.209378012000000002e-01	-1.085498626999999994e+00	2.218007520000000010e+00
1.138772609999999963e+00	7.893159379999999947e-01	1.381513889999999911e+00	1.313080347000000092e+00	1.084935567000000045e+00	1.354284054000000070e+00	3.203388702000000143e-01	1.173291687000000083e+00	1.958360681999999908e+00	-1.173537156999999942e+00	-3.023717363000000269e-01	-3.551272138000000078e-01	1.723869268000000066e-02	5.127646952000000091e-01	1.127807462000000038e+00	7.386080170000000056e-01	-5.917265616999999728e-02	9.539779751000000418e-01	-6.434199659000000571e-02	-1.338963356999999910e+00	-8.470869684999999816e-01	3.319759192000000247e-01	2.381856058999999970e+00	-1.101142743000000035e+00	1.171072829999999954e+00	1.551498664999999999e+00	1.577067430000000048e+00	8.252360156999999363e-02	-1.139207088000000034e+00	-3.956854443999999749e-01	-8.216917877999999620e-01	8.421070143000000119e-01	-4.946934313999999944e-01	1.019631010999999976e+00	8.879169546999999829e-01	5.751265721999999636e-01	-7.056957219999999698e-01	-7.225778220999999890e-01	-1.049224826000000055e-01	1.436194778999999866e-01	-1.874103489999999983e+00	7.720207438999999727e-01	-8.604617741000000208e-01	1.371238248000000048e+00
