8.369071482000000062e-01	5.421097877999999648e-01	-5.472262847000000097e-01	1.824145241000000084e+00	5.422688610000000464e-01	2.271890015999999957e+00	-8.780221274999999714e-01	2.099403049000000188e+00	1.158617830999999931e+00	-6.167264515000000502e-01	7.340744431000000292e-01	1.270771053000000039e+00	-4.180700064000000271e-01	-2.199955054999999937e-01	-1.809168982999999953e+00	2.607139525000000124e-01	6.028902012000000310e-01	-7.319307650999999915e-01	-1.329857282000000085e+00	1.513951939000000024e-01	-1.042234821999999950e+00	3.659705278000000006e-01	2.020954651999999907e-01	5.964806638999999855e-01	-8.650362105000000135e-01	1.903128412000000047e+00	-1.302401708999999963e+00	-3.474755340999999970e-02	-1.303526350999999917e+00	-1.216550094000000026e+00	3.885438874000000098e-01	7.289732564999999997e-01	1.510241960000000105e+00	8.984787562999999588e-01	6.035651984000000025e-01	-3.997327079999999921e-01	1.593816898999999898e+00	-4.177181295999999877e-01	-1.090156475999999985e+00	1.152882852000000069e-01	-8.868290490000000359e-01	1.349892633999999925e+00	1.073974954000000093e+00	-2.545245956999999878e-02	3.117471392000000230e-01
1.099060997000000039e+00	-1.590877237999999971e-01	6.090309399999999790e-02	1.304833311000000107e+00	8.562171453000000376e-01	2.404378702999999895e+00	-1.032808017000000023e+00	2.160335381999999971e+00	5.262485488000000489e-01	-5.873804579000000414e-01	-4.835128327000000337e-02	6.733256847999999906e-01	-1.486456754999999907e-01	-1.063182102000000073e+00	-3.770458784999999868e-01	-9.257719976999999600e-01	1.030587265000000086e+00	-9.214486615000000436e-01	-4.754960912999999789e-01	9.720504686000000505e-02	-6.292607264999999783e-01	4.230829859999999942e-01	-9.162662092000000147e-01	7.457451421999999885e-01	-2.494937352999999913e-01	1.721600435999999901e+00	-4.612088182999999897e-01	3.582461116999999806e-01	-1.761397906000000013e+00	-7.151294434999999616e-01	-4.103483197000000193e-01	1.224434460999999974e+00	1.008094998000000020e+00	1.933785153000000090e+00	-6.394159646999999502e-01	-2.317915150999999910e-02	1.019846231000000047e+00	-7.184380560999999998e-01	-2.113374835000000118e+00	-2.240618248000000035e-01	-4.209696714999999756e-01	1.418744742999999975e+00	1.260013899000000048e+00	3.091360731000000195e-01	-4.816727202000000152e-01
3.148144203000000085e-01	6.865999119999999678e+00	-1.033441674999999949e+00	1.658757218999999949e+00	5.182847159000000259e-01	1.306524366999999964e+00	-1.049183688000000059e+00	2.450198000999999959e+00	-1.156881663999999921e+00	2.543861365000000263e-01	-2.640051794000000118e-01	4.689391327999999914e-01	-8.675432843999999477e-01	4.786578766999999637e-03	-1.696189758999999908e+00	4.421962474000000198e-01	4.968809812000000159e-01	-7.586014748999999613e-01	-5.906989539000000455e-01	-3.232479095999999941e-01	-7.854083943999999873e-01	7.608834801000000092e-02	1.157266279999999981e+00	5.085111609000000366e-01	-4.632710878999999893e-01	5.466683621000000270e-01	-3.152727877000000012e-01	1.068525758000000020e-01	2.175118667000000006e-01	-7.302854460000000048e-01	-4.057280028999999955e-01	-1.087569320000000062e+00	1.566157492999999956e+00	1.948925892000000104e+00	1.138808258000000073e+00	-1.821148515000000079e-01	-7.743456769999999822e-02	1.226198290999999996e+00	-1.256606555000000069e+00	8.793526347000000243e-01	8.930250298999999892e-01	-4.949451143999999969e-01	1.401973404999999895e+00	-1.462885100999999910e+00	-1.586158273999999979e+00
-2.976590397000000165e-01	1.367113545999999902e+00	-1.065956880000000107e+00	1.662171819000000106e+00	-6.828413355000000351e-01	5.536570237000000283e-01	-1.338843511999999958e+00	2.294344903999999907e+00	4.070046196000000338e-02	2.017909824000000185e+00	-7.695486174000000235e-01	5.679540569000000177e-02	-2.428558986999999891e-01	1.257399943000000020e+00	-2.873940673999999973e+00	-1.946877681999999998e-01	6.642152891999999476e-01	-4.138870719000000142e-01	-4.150872364000000037e-01	1.703827982999999990e-01	8.545354279000000330e-01	4.815104464000000140e-01	6.294895374000000210e-01	8.999942137999999980e-01	1.268492334999999915e+00	-6.859898152000000193e-01	9.620343796000000447e-01	-2.216187279999999871e-01	-3.348244168000000243e-01	-5.402289980000000158e-01	1.509770902999999942e+00	-3.351689119000000189e-02	1.660720991000000035e+00	8.264669999000000544e-01	-1.407538924000000025e+00	1.126847101999999934e+00	8.760537784999999911e-01	7.979310245999999829e-01	-5.811833269999999718e-01	-5.782912598999999654e-01	1.967412470000000080e-01	8.098672815999999886e-01	7.212480848000000222e-01	-3.762774141999999933e-01	-3.067411569999999865e-01
2.536744749999999993e+00	9.810574444000000338e-02	-1.558089706999999935e+00	1.387740806000000049e+00	-3.622881627000000271e-01	2.669131821999999876e-01	-8.525936455999999497e-01	5.781809365000000200e-01	-5.179666383000000041e-01	5.288154065000000292e-02	8.535323878999999669e-01	6.272822094000000126e-01	-7.533019966999999761e-01	-5.490538686999999474e-01	-1.152634879999999917e+00	1.359196943000000046e-01	2.046449722999999832e+00	-1.168361488000000011e-02	4.594091570000000124e-02	5.845810778000000152e-01	1.954699645999999902e+00	1.998745912000000069e-01	2.012737825999999952e+00	1.035803441000000102e+00	1.780598399999999915e+00	-2.550354344999999912e-01	5.331945268000000127e-01	8.900695398000000313e-01	5.879984849999999597e-01	-1.117542160000000034e-01	1.521987924000000048e+00	-2.500145169999999917e-01	-7.515917300000000134e-01	1.986006868999999897e-01	7.923517280000000329e-02	5.703920631000000130e-01	5.770640680999999939e-01	-7.136430074999999817e-02	-2.022986786000000148e+00	1.517282040000000054e-01	-7.586246060000000346e-01	1.405588151999999980e+00	8.154983484000000171e-01	1.192732209999999959e+00	-9.640116885999999718e-01
5.180506806000000353e-01	1.099538611000000055e+00	-7.890476761000000394e-01	1.029080884000000085e+00	-1.054097698999999944e+00	-9.657815691000000147e-01	-1.414626413999999999e+00	4.864905985999999904e-01	2.894088569000000111e-01	-8.557330707999999397e-02	-2.349302369999999862e-01	3.303448984999999838e-01	1.240702446000000042e-01	-8.127644898000000451e-01	-1.685713446999999920e+00	-4.747453181999999883e-02	1.846091020000000027e+00	-5.218377797999999845e-02	-2.445737446000000037e-01	1.472020777000000002e+00	2.973318610999999834e+00	7.035426706999999835e-01	-8.045116814999999644e-01	5.693681804000000346e-01	2.583798140999999937e+00	6.252009284999999750e-01	-6.341984860999999585e-01	-2.589556995999999986e-02	6.137567734000000108e-01	4.355982208999999994e-01	2.704733200999999809e+00	6.488053778000000271e-01	-4.930006987000000174e-01	-1.280900755000000113e-01	1.518445376999999930e+00	1.490840731999999891e+00	6.348887582000000140e-01	4.432292020999999971e-01	-7.324799828000000401e-01	1.455586196000000054e+00	-2.420027447999999887e-02	4.046944867000000223e-01	1.514547614999999903e+00	3.570595968000000120e+00	-2.777144239000000070e-01
9.493209959999999725e-01	-4.674644266999999909e-01	-6.307159181999999475e-01	2.278086494000000073e-01	-7.465083407999999476e-01	-7.546637808999999697e-01	-1.279588128999999963e+00	4.412107034000000150e-01	3.258044428000000242e-02	1.437952829999999960e-01	-5.036574386000000070e-01	-2.533556719000000235e-01	-9.920054036000000575e-02	-1.457130089999999933e+00	3.539154239999999785e-01	-1.823852566000000008e+00	1.465565457000000071e+00	5.010648929000000029e-02	3.995294234999999805e-01	2.036188368999999998e+00	1.543259471999999910e+00	-4.520450489000000238e-01	8.813165242999999593e-01	5.040095446000000257e-01	6.020440164999999455e-01	-7.791739132999999651e-01	7.988899493000000129e-01	-4.136344445999999841e-01	4.889749498000000028e-01	1.200441010000000031e+00	2.320696176000000222e+00	1.920078708999999995e+00	3.393937421000000065e-01	1.001640389000000075e+00	8.015290443999999459e-01	6.997500867000000513e-01	-6.891504599000000120e-01	-2.499326987999999916e-01	-1.114260207999999919e+00	1.305820624000000096e+00	-2.401057719999999840e+00	-2.135459963000000128e-01	1.190443732999999948e+00	1.439743804999999988e+00	-1.582792718000000098e+00
-6.655939011999999488e-01	3.281523035999999727e-01	-9.222701580000000066e-01	2.511015828000000005e-01	-1.539557306999999930e+00	-9.585941977999999919e-01	-1.617382008000000093e+00	3.725911639999999747e-01	-2.983036533000000268e-01	2.853087354000000131e-01	-8.311766101999999989e-01	-4.993907161999999733e-02	-1.261956496999999899e+00	2.807133736999999907e-01	-1.380970803999999941e+00	2.977697358000000113e-02	5.209242267000000481e-01	-3.118598383000000251e-01	-4.416228648000000145e-01	1.050308709999999923e+00	9.404992049000000520e-01	1.154946146999999979e+00	1.509295827999999950e+00	6.200287038999999778e-01	-5.868240005000000536e-01	-9.398798125000000503e-02	-3.277130986999999829e-01	2.303752299999999864e-01	-6.096864049000000341e-01	4.046710428999999998e-01	1.914006432999999952e+00	1.088517280000000031e+00	1.181937867999999892e+00	-9.388133703999999857e-02	-4.105542218000000076e-01	1.104259142999999943e+00	-1.244662331000000011e+00	-2.097170411000000012e-01	-1.239299670999999964e-01	6.649275967000000120e-01	-2.648608993999999939e+00	-1.310496144999999890e+00	-5.405841216000000227e-01	8.266643032999999585e-01	-1.440561631000000009e+00
1.026347152999999901e+00	-1.143241053999999979e+00	-1.576998893999999873e-01	-2.004251894999999895e-01	-1.052513070000000051e+00	-4.240215535999999896e-01	-7.886741081999999459e-01	6.961810989000000172e-01	-6.843692628999999972e-01	1.283463405000000002e+00	-3.366353138000000023e-01	1.730565121999999914e-02	-7.694922577999999680e-01	-1.104875193999999894e+00	-5.667484879999999947e-01	-3.797766296000000263e-01	6.744741779999999798e-01	-2.161561451000000023e-01	-8.646245516000000686e-02	9.585549513000000132e-01	2.050447193999999917e-01	6.097163855999999660e-01	1.123224970999999961e+00	4.621539123000000249e-01	-1.310629585999999902e+00	-1.017621588000000021e-01	-1.052266058999999920e+00	-1.595034565000000015e-01	-2.514483856999999989e-01	-1.026997257999999968e+00	1.008339708000000057e+00	5.142824031999999601e-01	1.187940563000000060e-01	4.087611407999999780e-01	-1.392655551000000047e+00	2.346612185999999989e-01	-6.703892436000000177e-02	-7.200153012000000130e-01	-6.757902923999999922e-01	4.010932527000000136e-01	2.167030678999999904e-01	-1.584764333999999941e+00	-5.850562494000000058e-01	-1.082729536999999936e-01	-1.659382028000000009e+00
-6.578560674000000219e-01	2.506746257999999949e-01	7.093645346000000407e-01	-4.699653710000000206e-01	-1.298809534999999959e+00	-3.707311043000000028e-01	-5.526140447999999816e-01	3.680794190000000188e-01	-3.813973113999999942e-01	2.163217372000000083e+00	-8.628864073999999995e-01	-4.128663387000000018e-01	6.066647351999999993e-02	-1.781941482000000132e-01	-2.093420190999999875e+00	5.304940823999999555e-01	2.738946133999999866e-01	-2.946692246000000015e-01	-6.852834392000000108e-01	-2.433828510000000112e-01	6.036650665999999665e-01	-1.060355158000000041e-02	1.494484794000000005e-01	1.706942302999999994e-01	-1.182677750000000083e+00	-2.715906513999999938e-01	-7.170661168000000418e-02	-5.922887233000000418e-01	-1.949950010000000011e-01	-1.862314215999999911e+00	1.073832810999999943e+00	-5.229130105000000528e-01	4.330062014000000264e-02	-5.829110159000000513e-01	5.769611007999999597e-01	5.006454276999999786e-01	5.426264021000000159e-01	-3.427453153000000197e-01	-7.034342528000000483e-01	-9.204850181999999492e-01	-5.578805869999999834e-01	-1.857084873000000025e+00	3.013529140000000273e-01	-9.479438179000000408e-01	-1.214145027000000043e+00
