1.446749263000000063e+00	4.463832837999999748e-01	-5.333847862999999689e-01	5.033109634999999651e-03	-5.667405876000000120e-01	1.178918251000000028e+00	-2.442462421999999980e-02	1.571599026000000121e-01	-2.853439889000000118e-01	5.713020139000000303e-02	-7.760557528999999510e-01	1.548371139999999979e+00	-2.903251602999999958e-01	1.172799617999999988e+00	1.517154767000000071e+00	-4.766249513999999965e-01	1.144626447999999908e+00	-7.322007226000000202e-01	-1.561856963000000098e-01	-2.323651657999999953e-01	-1.062285621000000013e+00	-4.112794941999999843e-01	-4.564469961000000020e-01	6.749395542999999664e-01	-1.836552363000000021e+00	1.879345926000000055e+00	-7.219066224000000309e-01	6.183637883999999474e-01	8.207323240999999658e-01	-1.220946271999999944e+00	1.798194708000000031e+00	1.117433496000000082e+00	1.698146021999999977e-01	-6.598130948999999523e-01	5.137793306000000282e-01	5.716419426000000081e-01	7.610833408999999605e-01	4.739609437000000258e-01	7.940081057000000220e-01	1.426892768999999950e+00	7.383617806000000172e-01	2.661134936000000058e-03	-1.335210651999999998e+00	-1.859338281999999953e+00	-1.554378518999999903e+00	1.404978373000000058e+00
1.481442989999999904e+00	-4.552007088999999729e-01	-9.894806237000000060e-01	3.643897248999999894e-01	9.789228951999999484e-02	7.083682985999999460e-01	-3.666313825999999859e-02	3.397077561999999884e-01	-4.164401080999999838e-01	-2.004303715000000097e-01	3.622106910999999818e-01	-4.330285535000000241e-01	8.544261381999999905e-02	-4.502166518999999867e-01	1.171935168000000083e+00	7.232374288999999790e-01	-4.263251402000000079e-01	7.242544800000000338e-01	1.379790623000000105e-01	4.406668112000000082e-01	-1.980040999000000079e+00	2.046455400000000147e+00	2.060101126999999810e+00	8.098266039999999499e-01	-1.951660127000000022e+00	2.357774417999999872e-01	8.264476210000000211e-01	1.202583831000000048e-01	-1.217173485999999971e-01	-4.658375759000000227e-01	3.743178659999999991e-01	4.257015001000000187e-01	-1.560953309999999927e+00	-7.503087695000000279e-01	7.963831450999999673e-01	1.220699098999999954e+00	2.789072088000000171e+00	6.646878741999999729e-01	1.779891931999999954e+00	9.695378745999999603e-01	-1.576462985999999900e+00	-1.079504942000000023e+00	1.029940208999999968e-02	-1.565066301000000104e+00	-3.410721012999999857e-01	1.383579284999999937e+00
-6.688414455000000203e-01	1.228872434999999985e+00	6.389145747000000153e-01	1.091509249999999959e-01	9.131847375999999628e-01	-5.934192382999999849e-01	-7.779924819000000324e-01	2.577128902999999971e-01	-4.514216704999999830e-01	1.111808735999999964e+00	-1.059982138999999934e+00	-7.996336604999999542e-01	-7.349471940999999786e-01	5.988844513000000092e-01	-2.754158058999999770e-01	-6.606802204999999706e-01	9.297186026000000547e-01	-1.189771906000000046e+00	2.240605987000000021e-01	-9.298408469000000176e-01	-1.469398619999999989e+00	-1.204355781000000070e+00	-1.317021199999999892e+00	1.175144721999999975e+00	-2.899170357000000031e+00	-1.370698305999999977e-01	3.706187596000000140e-01	-5.488943393999999865e-01	4.820440847999999945e-01	-1.643345609000000040e+00	4.995998334000000263e-01	1.223534035999999992e+00	5.080731396000000011e-01	-1.456898593000000020e-01	1.878441446999999931e+00	1.414516120000000043e+00	5.003022134000000287e-01	-1.036511068000000035e+00	-1.357371488999999931e+00	2.889407432000000164e-01	1.526326276999999898e+00	-1.035895234000000054e+00	-2.294790148999999779e+00	-1.806293140999999935e-01	-4.628399926000000275e-01	-2.176768628000000039e+00
-1.972918013999999942e-01	1.562825727999999970e+00	1.183363433000000020e+00	-8.546728441999999759e-02	1.290658379000000078e-01	2.406884515000000113e-01	4.820383934999999953e-01	-1.310681495999999925e-02	8.706975028000000227e-01	6.242566850000000334e-02	-1.034795074000000037e+00	3.966540646000000225e-01	5.560451686999999810e-01	-8.128857332000000158e-01	1.621203820999999934e+00	-2.677270438000000086e-01	1.455989278000000109e+00	-5.560712753000000008e-01	-4.072937092999999731e-01	7.365653459000000292e-02	9.175666872000000085e-01	2.065631132000000036e+00	9.204743578999999842e-01	-1.565603791000000078e-01	-1.485624140000000037e-01	1.088456896999999923e+00	1.001468813000000013e+00	5.440207041000000299e-01	4.128200073000000137e-01	3.584165369999999656e-02	-1.528720891000000082e+00	1.895788940999999950e+00	9.026752123000000294e-01	1.207885252999999937e+00	1.104912509999999903e+00	2.389977564000000054e+00	9.364219684000000266e-01	1.886639069999999974e+00	-8.594267577999999963e-01	-1.749620382999999890e+00	6.620260344999999713e-01	1.232495719000000101e+00	-1.194543000999999938e-01	-7.082342404000000480e-01	2.282677908999999894e-01	-1.645544160999999894e+00
1.059964589000000013e+00	-5.600869715999999832e-01	-5.320241567000000282e-01	2.105582843999999898e-01	-3.416485439999999985e-01	6.916753600999999696e-01	7.095439381999999462e-01	2.952983503000000121e-01	8.556269139000000079e-01	-7.464693498999999677e-02	-6.465283099999999950e-01	9.553890816000000230e-01	-5.127001759000000131e-02	2.105989772999999898e-01	2.055198685000000136e+00	1.681722884999999890e+00	9.338448687999999498e-01	2.468467957000000101e+00	7.278744539000000513e-01	6.239348341999999548e-01	2.165277799000000059e+00	2.760310485999999841e+00	-7.199220940000000679e-02	-1.539428833000000107e+00	1.322032217999999926e+00	-1.925169093999999914e-01	8.409770069999999986e-01	2.039910393999999905e-01	-1.353663902000000085e+00	5.451184012999999995e-01	1.594608221999999964e+00	8.630216377999999633e-01	5.592778164999999690e-01	7.798754639999999627e-01	5.429004141000000061e-01	2.042848289999999789e+00	9.423089064999999875e-01	2.912438909999999770e-01	1.133709606000000036e+00	-3.512717396000000214e-01	-2.103291116999999877e-01	6.203982966000000099e-01	-7.739433026000000493e-02	-2.052474419999999800e+00	-5.067379413999999471e-01	-9.417118649000000286e-01
4.715149571000000206e-01	-2.094883120999999904e-01	-1.047902958999999967e+00	-2.709381935999999880e-01	-1.285706386999999895e-01	-1.996068746999999921e-01	-9.924741784999999705e-01	5.453626582999999695e-01	2.784904623000000051e-02	3.190330650000000046e-01	-3.066763819000000169e-01	-6.847269688999999548e-01	-1.129829141999999953e+00	6.588596745999999449e-01	3.303242370000000205e-01	1.450287360999999997e+00	6.226314510999999552e-01	2.536148223000000090e+00	1.241408105999999956e+00	-4.543498743000000117e-01	7.101371042999999883e-01	1.470888710000000099e+00	-6.944194717999999655e-01	-6.255073947999999495e-01	6.234898099000000249e-01	-1.674866627000000108e+00	-9.313966454000000006e-01	-6.437327703999999873e-01	-2.499871999999999872e+00	-1.110018011000000054e-01	3.076159580000000116e+00	-6.547572227000000300e-01	-1.747745926999999967e-03	-1.379451747999999867e-01	1.070650598000000064e+00	3.277268655999999725e-01	1.250983082999999940e+00	-3.901211479999999732e-01	1.744121014999999941e+00	-8.046767109000000362e-01	-1.059897254000000011e+00	4.033211255999999967e-01	-4.519976452000000200e-01	-9.566414485999999995e-01	-8.533032232999999689e-01	-1.039109947999999894e+00
-7.639710376999999664e-01	1.364868516999999892e+00	1.600221500000000019e-01	-1.400662960000000068e-01	5.764636989000000433e-01	-1.002736421999999905e+00	-1.295248226000000003e+00	-8.254624173000000079e-03	-4.952244888999999817e-01	2.380938737000000138e-01	9.525799727000000550e-02	-1.579922649000000012e+00	-1.115299274000000063e+00	9.245244059999999653e-01	-1.382016927000000006e+00	1.955848336000000076e+00	-1.452034640000000008e-02	-5.220019833000000276e-01	-9.471265754000000037e-01	1.148554507999999903e-03	-1.424049665000000076e+00	-7.088741651000000088e-01	-1.204408498999999910e+00	1.138817516000000030e+00	-9.872537769000000463e-02	-1.983543979000000013e+00	-2.676764762000000131e-02	-2.022796115999999866e+00	-2.276098379000000005e+00	-5.427922830000000420e-01	2.509446447999999830e+00	-6.434829449000000201e-01	6.762345146999999557e-01	1.256272687000000055e+00	1.143441302999999909e+00	-6.071870968999999452e-01	7.872276664999999785e-01	-8.906295859999999731e-01	-3.192667314000000034e-01	-1.879275312000000087e+00	-1.323576252999999925e+00	5.778353080999999725e-02	-1.697533916999999892e+00	-9.058517493000000087e-01	-9.949771823999999931e-01	-1.183266441000000030e-01
1.259897796000000042e-02	1.638213718000000041e+00	3.126229423999999923e-01	2.954521223000000085e-01	-6.454129441000000522e-01	-2.242260849000000000e+00	-9.709481854999999495e-01	-2.117465098000000101e-01	-4.487980215999999856e-01	4.514895420999999742e-01	2.493287704000000105e+00	-6.312321896000000487e-02	-4.391915122999999754e-01	7.705798353999999684e-01	-1.444805896999999950e+00	-1.501704010000000089e+00	-1.296027482000000064e-01	-6.292223921999999803e-01	-5.190461517000000136e-01	5.866692693000000181e-02	-1.677113902000000101e+00	-5.174073885000000095e-01	9.962207105999999757e-02	-1.262333368999999927e-01	-1.242742505999999914e+00	-2.205586584000000183e+00	-8.862462202999999983e-01	-3.079015848000000055e+00	-2.465240169999999953e+00	7.826464917000000021e-01	6.007244159000000305e-01	-3.088501426000000105e+00	7.231793307999999643e-01	1.334639249000000083e+00	9.784682995000000272e-01	-1.586735968999999913e-01	6.911672420000000150e-01	-5.689525078999999597e-01	4.590524300000000113e-01	-2.121408597999999923e+00	6.048827615999999852e-01	4.552272949999999763e-01	-6.570654377000000324e-01	-5.678461913000000250e-01	-4.477655194999999866e-01	-1.411807431000000057e-01
1.238428316999999890e+00	-7.293450557999999750e-01	-9.470075796000000379e-01	8.173380905999999557e-01	-1.431935900999999900e+00	-2.810621165999999782e+00	5.754057232999999771e-02	-1.297978452000000116e-01	3.799982254999999948e-02	1.826585692000000094e+00	-3.467339262999999949e-01	4.251425017000000084e-01	-3.032603658999999952e-01	-8.267802732000000265e-01	-1.779896287999999993e+00	-5.189622570999999907e-01	-6.483333366000000320e-01	-4.486008697000000156e-01	-1.227480268999999957e+00	-1.252164642000000105e+00	-3.388420124000000033e-01	1.466368093000000039e+00	1.623259873000000075e+00	-1.310780972000000100e+00	-1.260827482000000055e+00	-1.327620908999999960e+00	7.496450881999999760e-01	-2.678937594999999838e+00	-1.231883697000000000e+00	8.380258063000000091e-01	3.418600119999999909e-01	-2.642434338000000160e+00	-2.364338970000000040e-01	1.557113367999999998e+00	7.995861032000000090e-01	-1.654849738999999986e-02	6.402634377000000487e-01	4.539081782000000120e-01	-6.222486078000000198e-01	-1.437261635999999898e+00	-5.861514983000000178e-01	2.186822170999999926e-01	-6.357843447000000037e-01	-5.046332476999999817e-02	-6.048616326000000321e-01	-2.411773648999999964e-01
8.502608758000000655e-02	2.473047753000000015e-01	-7.163998260999999701e-01	1.188217075000000067e+00	1.977388560999999989e-01	-1.873528722000000091e+00	2.608934309999999882e-02	1.544019291000000016e-01	-1.935476526000000086e-01	1.342648888999999901e+00	-4.952037174999999736e-01	-1.205895431999999934e+00	-2.834899835999999951e-01	-1.534125225000000092e-01	-2.051379679000000067e+00	1.069855935000000091e+00	-1.205894019999999900e+00	-5.448391075000000305e-02	-2.402464195999999941e+00	-4.035070749999999928e-01	-1.922686673000000013e-02	-1.140298623999999927e+00	-6.119919424999999830e-02	-4.078083694999999897e-01	-6.541229237000000252e-01	-7.765333108999999956e-01	1.253195189999999903e-01	-2.106910597999999801e+00	-2.049792477999999862e-01	8.642369930000000089e-01	-1.782146474999999897e-01	-1.539693560999999988e+00	3.126022338000000178e-01	2.230129964000000076e+00	1.182873644000000057e+00	9.224733179999999866e-01	2.340484061999999810e+00	-1.501666428999999914e+00	7.845100184000000643e-02	-7.593132303999999833e-01	-1.428471969000000064e+00	-1.992905986000000074e-01	-1.281090075999999911e+00	6.465035062999999749e-01	5.048428825999999869e-01	-8.462464312999999627e-02
