-3.050115143000000084e-01	7.158303929999999538e-01	6.401896709000000074e-01	8.324394399000000222e-01	1.080851922999999992e+00	-2.157619527000000093e-01	-3.300449963000000042e-01	-7.384703317000000655e-02	-3.632717958000000191e-01	1.398330580999999961e+00	8.532892385000000468e-01	-4.924769374999999894e-01	1.974762338999999978e+00	8.198949172000000174e-02	-6.204207156000000056e-01	1.757649580000000045e+00	1.364488756000000080e+00	1.327399959000000074e+00	-8.917469641999999919e-01	-2.033254961000000027e-02	-1.506294613999999976e+00	2.468572921999999892e+00	-5.944082934000000096e-01	-1.335818519000000038e+00	-1.376236249999999994e-01	-1.107923049000000049e+00	9.135175197999999552e-01	6.865265665999999989e-01	4.427519999000000261e-01	-6.297375024000000376e-01	-8.433976694000000496e-01	6.178302463000000522e-01	-1.043456441000000012e+00	-2.311839418999999951e-01	2.289506209999999875e+00	-1.496303257999999969e+00	-1.802785048000000057e+00	1.471029047999999895e+00	-1.801370627999999974e-01	-1.908682650999999897e+00	-9.591809969000000269e-01	1.568276848000000001e+00	-8.280108230999999597e-01	2.241978297000000175e+00	2.147231183999999959e-01
-1.167668632000000040e+00	-5.685564332000000443e-01	1.026547682999999989e+00	1.565681173000000037e-01	5.578673009000000016e-02	-1.603567643999999959e+00	2.393850763000000104e+00	-1.591308415000000087e-01	2.926246918000000030e-01	1.142052674999999962e+00	1.167377655999999986e+00	1.357978657000000089e+00	-6.449878179000000378e-01	-8.242869885000000396e-01	-1.429782944999999916e+00	7.481757360999999884e-01	5.825353592999999996e-01	4.614490095999999875e-02	-1.086770543999999949e+00	-3.259820860000000042e-01	-1.508350572999999972e+00	3.477797449000000207e-02	-1.090054504000000035e+00	-1.529070978000000025e+00	-1.589921923999999986e+00	-1.626121439999999918e+00	-9.183815011000000528e-01	1.100201911999999949e+00	-5.317380216999999520e-01	-2.157531809999999883e-01	-4.590770131999999948e-01	1.394441634999999957e-01	2.221099555999999919e-01	-8.588316200000000178e-01	1.871590008000000083e+00	-2.068541283000000064e+00	-1.054085809000000040e+00	-2.276046098999999837e-02	-1.947217736000000032e+00	-2.049857922999999804e+00	1.207579111999999899e+00	-7.874773229000000541e-01	-9.151819665000000548e-01	6.214340676999999813e-01	-1.119584799999999991e-01
-1.366392068999999987e+00	4.961660894000000099e-01	-2.116782562000000048e-02	-8.262408625999999312e-02	-1.545738365000000059e-01	-9.666379660999999679e-01	4.651458925999999994e-01	1.871197231000000016e+00	6.879676510000000134e-01	9.306217166000000374e-01	1.306009704000000049e+00	1.076279961000000007e+00	-1.144338673999999889e+00	-9.947386933999999847e-01	-2.362077323000000006e-01	-4.097489146000000138e-01	7.074223060999999813e-02	-2.375188507999999921e+00	-7.135255270999999455e-01	1.346285946999999927e+00	3.231345138000000228e-01	-2.205013698000000133e-01	-8.533478356999999459e-01	-1.429180982999999960e+00	-1.581868529000000079e+00	-9.389575597000000551e-01	-6.412121705000000116e-01	1.342243521999999967e+00	-6.204053927999999551e-01	-2.584375461999999790e-01	-4.111200694000000100e-01	-7.174350953999999447e-01	5.414619481000000345e-01	-3.314123687000000013e-02	2.156714177999999871e-01	-8.034879032999999726e-01	-4.682091565000000011e-01	-2.444780473000000010e-01	-5.265793695999999857e-02	-2.568800071999999823e-01	-6.505218936000000118e-01	-2.049120224999999795e+00	-1.282019621000000109e+00	-6.754810337000000109e-01	-1.853268244999999870e-01
-6.658456066000000284e-01	2.152365405999999926e+00	-1.236854885999999931e+00	-4.478407175999999934e-01	-1.152660761999999978e-01	1.665105727999999896e+00	-1.471745231999999959e+00	-4.398217050000000072e-01	-2.227573371000000080e-01	6.076838421000000379e-01	1.584819132000000019e+00	7.518173418000000385e-01	-3.929017308000000153e-01	-9.791228736000000543e-01	8.068270414999999529e-01	-7.962039292999999462e-01	1.483201079999999950e+00	-1.666917096999999959e-01	-2.458868033999999925e-01	-2.341151092000000045e-01	-4.880673690999999814e-01	2.666089408000000271e-01	3.231606012000000083e-01	3.403498530999999883e-01	-6.666138275999999863e-01	-6.879793374999999545e-01	7.085581385000000454e-01	1.881475008000000004e+00	-1.066154224000000067e-01	-1.028063639000000029e-01	-9.564836569000000344e-01	-2.970996238999999983e-01	-9.705660096999999542e-01	1.497906571000000020e-01	-1.153168216000000079e+00	-1.138948295999999916e+00	-6.102139743000000172e-01	4.884541561999999892e-01	1.361212945999999979e+00	-8.373655010999999648e-01	-1.076025068999999945e+00	-1.581896392999999901e-01	5.016025916999999890e-01	9.795953492999999457e-02	-2.675514595999999856e-01
-4.385307652000000056e-01	4.969034729999999844e-01	9.456433819999999768e-01	-9.856033066999999592e-01	1.600126932000000002e-01	-1.060512499000000108e+00	-5.405640904999999830e-01	-9.218036471999999648e-01	-2.512858246999999934e-01	-3.426572135000000019e-02	9.739863868999999452e-01	7.681097989999999820e-01	6.798407716000000323e-02	-8.097001759999999937e-01	6.617394452999999510e-01	-8.567511309999999991e-01	2.346602546999999817e+00	1.301651686999999891e+00	-7.122397244999999488e-01	1.391052168999999950e-01	-9.397954640000000248e-01	-1.017787889999999917e+00	6.246346900999999452e-01	1.123708208999999902e+00	1.974393992000000042e-01	-1.003664714999999985e+00	3.383173373000000067e-02	2.387051378999999862e+00	-6.221700720999999712e-01	-6.639573080999999766e-01	4.672571852000000081e-02	9.511348914999999682e-01	-1.477416390999999996e+00	-1.025501328000000045e+00	-1.525282411000000060e+00	-5.536882464000000142e-02	-4.982500953999999815e-01	5.986549867999999552e-01	8.891408677000000038e-01	-1.440545710999999951e+00	7.345634717000000258e-01	-2.834764450000000213e-01	1.056795758999999890e+00	-1.274981447999999906e+00	-4.634015509000000144e-02
-7.731710710000000430e-01	-1.305596932999999904e+00	1.633289286999999979e+00	-1.326340917000000008e+00	-7.275366665000000399e-01	-1.204535079000000009e+00	2.247067993999999902e-01	1.820758403999999941e-01	2.044374179000000069e+00	-1.105461967999999962e+00	2.847673966000000001e-01	9.593337468000000534e-01	5.414397343000000307e-01	-1.388736536999999993e+00	4.006629606000000066e-01	-3.993780742999999966e-01	9.212119532000000444e-01	-8.180484192000000432e-01	-4.372386551999999926e-01	2.000792404999999885e+00	1.018380550000000051e+00	5.868243706000000337e-01	7.213149554000000130e-01	4.691048121999999987e-01	-5.146367124999999820e-01	1.995364367999999944e-01	-3.003221808000000048e-01	1.842954020000000082e+00	-1.540624680999999940e+00	-1.199322519999999948e+00	2.034346122000000104e-02	2.717519013999999955e-01	2.355325819000000098e-01	-1.657486414999999935e+00	-9.061780718999999928e-01	-9.027749660000000675e-02	-1.740773459000000134e-01	3.000318357999999797e-01	4.563135595000000211e-01	-1.872271064999999901e-01	-1.142183002999999974e+00	6.767883697000000309e-02	3.174891611999999808e-02	-1.691606412999999920e+00	5.899673538999999911e-01
-4.529671016999999855e-01	2.132446367999999981e-01	-2.294424291999999921e-01	-1.354673985000000025e+00	-1.160732459999999966e+00	1.408631103999999912e+00	-4.030614207000000060e-01	1.349789090000000025e+00	1.176646783000000029e+00	-1.874389381000000077e+00	-2.584397768999999734e-01	2.983160834999999955e-01	8.125924653999999636e-01	-8.387760677000000165e-01	4.385052956000000113e-01	-4.212275108999999906e-01	9.663201940000000212e-01	3.789501590000000086e-01	-2.562273550999999983e-01	2.833953244999999968e-02	6.302147550999999404e-02	7.033588511999999682e-01	8.763506232000000118e-01	2.192544717999999893e-01	-3.071336533999999840e-01	2.068338006999999867e-01	3.591050972000000008e-01	2.088492995000000019e-01	-1.235262322000000079e+00	4.853830264999999811e-01	-1.030662755000000042e+00	-1.252379348999999920e+00	-1.192269890000000054e-01	-2.053954591000000107e+00	2.540932803000000018e-01	-5.107462544999999965e-01	-2.622875734999999819e-01	1.832243272999999895e-01	4.667492591999999885e-01	-1.176326270999999979e+00	-1.522359833999999967e-01	6.986412064999999449e-01	1.397780068999999958e+00	-7.383214380999999493e-01	4.853047227000000241e-01
-2.122340846999999919e-01	1.325832270999999896e+00	-1.109990722999999901e+00	-8.686121484000000059e-01	-1.233076435000000082e+00	-4.218577607999999812e-01	3.355600040000000228e-01	6.268541415999999422e-02	-7.121509256000000399e-01	-8.472642293000000047e-01	-1.129270420999999969e+00	-9.471625193999999581e-01	7.319400624999999883e-02	-1.513578332999999986e-03	-3.665712174999999958e-03	-2.879966662999999816e-01	1.363483465999999922e+00	6.949880762000000267e-01	-1.287879315000000080e+00	-4.003095237000000028e-01	-7.451246646000000418e-01	6.525736806999999917e-01	5.161999255000000036e-02	3.334679843000000199e-01	4.670411254999999873e-01	-4.484963063999999888e-01	-9.428066497999999795e-02	2.272794435999999918e-01	2.082703203000000058e-01	-2.956154908999999997e-01	9.104621670000000444e-01	-7.908148310999999486e-01	4.129570299000000222e-02	-1.272205720000000095e+00	1.116637182000000061e+00	1.041709655999999984e-01	-4.802956491999999661e-02	2.810027955000000133e-01	-8.307238465999999821e-01	-1.530533644999999998e+00	1.373164963000000016e+00	1.085573759999999943e+00	1.195852423999999914e+00	-8.604514239999999647e-01	4.755148921999999834e-01
-6.496611851000000382e-01	2.282266451999999946e-01	8.652294931999999772e-01	-4.139108082999999882e-01	-8.268870943999999668e-01	-9.223924911999999976e-01	-1.171515073999999990e+00	-1.095502549999999992e-01	-2.639979450000000116e-01	1.564036971999999970e-01	-8.085176285999999823e-01	-5.779356344999999617e-01	8.137091029000000086e-02	8.833012145999999953e-01	-7.970993590999999601e-01	-9.812714678999999718e-01	-1.112029727999999940e-01	-1.023995565999999968e+00	-1.240518561000000020e+00	8.471596097000000380e-01	1.174641540999999956e-01	4.212816502999999768e-01	-7.977033957000000397e-01	-1.193349159000000048e+00	2.490765178000000080e-01	-4.895143856999999987e-01	-4.185943410999999892e-01	8.139806720999999412e-02	4.664979415000000129e-01	-8.238358530999999596e-01	-9.069573239999999537e-01	-1.374393058999999973e+00	1.317317708000000032e+00	-4.648103315999999735e-02	9.379273123000000378e-01	2.186354813999999980e-01	-3.524608157999999936e-01	5.496148695000000473e-01	3.787579682000000170e-01	-2.199742668999999928e-01	1.677417329000000068e+00	9.192506915999999473e-01	-1.282802801000000104e+00	-5.418644660000000446e-01	2.612939235999999776e-01
-8.262249324999999534e-01	-8.420452966999999456e-01	1.013944334000000058e+00	-2.282081031000000038e-01	-6.492876377999999837e-01	1.357227197999999913e+00	1.139938515999999957e+00	-7.774219737999999991e-01	1.329940083999999967e+00	8.533733024999999861e-01	4.651445099000000027e-01	6.780693244000000064e-01	-1.338227389999999961e-01	4.490387475000000017e-01	-1.327473681999999933e+00	-1.168044032000000065e+00	-1.515151659999999900e+00	-7.840799757999999953e-01	-9.509589000000000514e-01	-1.148233532999999973e+00	4.720182921000000142e-01	-5.689040051999999514e-01	-4.333935714000000106e-01	-8.073018830999999507e-01	-4.009756212999999736e-01	6.440592858999999448e-01	-4.263141482000000204e-01	1.604089682000000017e-01	-1.846493109000000021e-01	1.214018215000000067e+00	-4.658138968000000157e-01	-2.001590080000000160e+00	2.301833141999999888e-01	-1.244824916000000004e+00	-2.998660327999999944e-02	-4.884451399999999999e-01	-8.982443957000000312e-01	1.351855733000000059e+00	-6.446037309000000014e-03	-2.197903126000000096e-01	1.003973457999999930e+00	1.746683006999999899e+00	-2.283041895999999848e+00	-1.002150724000000048e+00	4.885766343999999872e-01
