global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_12	aroma_motion_13	aroma_motion_16	aroma_motion_30	aroma_motion_42	aroma_motion_47
341.015718923535	n/a	n/a	116291.72055293545	321.80420359769624	n/a	n/a	103557.94545314752	299.19537782131766	n/a	n/a	89517.87410964101	294.6564011534412	354.3231236821961	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	n/a	0.0	0.00614865	n/a	n/a	3.780589682250001e-05	0.00493001	n/a	2.4304998600100007e-05	n/a	-5.70674e-05	n/a	3.25668814276e-09	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
341.53499983985716	0.5192809163221455	0.26965267005636706	116646.15611561124	319.97233574588057	-1.831867851815673	3.3557398265157685	102382.29564267454	298.94741397498126	-0.24796384633640398	0.06148606908994377	89369.55632232883	294.42688470150614	357.2469223825617	1.089693	15.373549	0.01393203	0.00915432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.00614865	3.780589682250001e-05	0.0	0.0	-0.00493001	0.0	2.4304998600100007e-05	0.0	5.70674e-05	0.0	3.25668814276e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342.43278580844134	0.8977859685841736	0.8060196453866227	117260.21279652984	319.8279911046185	-0.14434464126208013	0.02083537546107861	102289.94389401592	299.04400807184953	0.09659409686827304	0.009330419549797313	89427.3187636764	294.52851803678084	361.77180167748014	1.179582	16.641714	0.037652	0.0266615	0.1567621696	-0.0016613763	0.23893937010000002	-0.039654219500000004	0.0913251847	-0.0472818458	-0.12386325390000001	-0.0077771866	0.0699090552	-0.2082240027	0.0040707153000000005	-0.060374775199999994	0.0174725436	-0.15374293990000001	0.053891355599999996	-0.0180381408	0.016331438700000003	-0.1359081126	0.0026691468	-0.1483583237	0.11602026630000001	-0.0047682589	0.1413822784	-0.0235438181	0.010466679599999999	-0.07483832480000001	0.17803332019999998	-0.0784367563	0.0703561071	-0.037238997200000006	0.1273461112	-0.057444666799999995	0.055808701100000004	-0.007020937	0.0697322255	-0.08532310300000001	0.09128633300000001	-0.0397677296	0.034555457000000005	-0.0964691318	-0.17410040420000006	0.0453133962	-0.0745152329	-0.0262009077	0.14307296519999999	-0.1447095884	-0.021680411	-0.0100846656	0.1866348533	-0.007821463399999999	-0.06162909990000001	0.123797633	0.08576173960000001	0.0343232591	-0.0270741511	-0.0801120506	0.10328515349999999	0.006057018199999999	0.0978949042	-0.049393127	-0.017937028100000002	-0.14179550859999998	0.0832517073	-0.0307434527	0.022732847200000003	-0.1359524932	0.0085936001	-0.13891803689999999	0.033031041000000004	-0.0234343085	0.1854326875	-0.0535507675	0.0462993074	-0.1072250198	0.1686663987	-0.0605063038	0.0440480196	-0.020850693700000002	0.0802346465	-0.07955627280000001	0.1086296034	-0.049255077599999995	0.055438998600000004	-0.10597275619999999	0.10946717550000001	-0.055581029000000004	0.0568116589	-0.1755472357	0.0281449555	0.0624402434	-0.018248018600000002	-0.10559898960000001	0.1046196283	-0.1561018791	-0.1271538491	0.060740808099999995	0.1091939013	-0.0208017808	-0.1034336648	0.10511412490000001	0.0178476877	-0.0712844791	-0.0105843568	-0.016735027	-0.0907625558	0.09351979839999999	0.0226254794	-0.1492782121	0.1174371526	0.11741647960000001	0.11738202710000001	0.0	0.0	0.0	0.0	0.0	0.0	-0.0198265	-0.0198265	0.00039309010224999983	0.00039309010224999983	-0.0178255	-0.0178255	0.00031774845025	0.00031774845025	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.883427091	-1.81991618	-3.129313088	-2.934727921	0.2941273553	0.9307786157	1.098930171	-2.609341768	-0.4945811029	-0.6282965091	1.045574874	-0.1395168595	1.034607204
342.8117444886218	0.3789586801804603	0.1436096812841164	117519.89215933213	319.5088998779624	-0.31909122665609857	0.10181921092889366	102085.9371012258	299.4609698044472	0.416961732597656	0.1738570864508392	89676.87243622002	294.9208693922533	365.0977159331375	1.103993	15.575292	0.035657795000000006	0.0247135	0.1466163225	-0.0372514773	0.10901108949999999	-0.0536487146	0.1947289179	0.0538528245	-0.1246937226	0.0005665377999999999	0.036233657999999995	-0.0175141077	0.1036157876	-0.06634626889999999	0.0264968825	-0.09105478130000001	0.0692553637	-0.0795387395	0.0220649175	-0.1042791688	0.0036308184	-0.24865268640000002	0.1374469549	0.0266468302	0.0840237848	0.06743241230000001	0.12829380529999998	-0.0065096676000000004	0.0175883157	0.068754258	0.09098086550000001	0.1136264188	-0.0775264459	0.0932597455	-0.0046001776	0.1161456669	-0.1387912668	-0.038305641200000004	0.0813877635	0.1095741907	0.0580866266	-0.1529057858	-0.1403162796	-0.1108084229	0.1272217632	-0.031919185499999995	0.022924384199999998	0.0023305577	-0.010495134	-0.035613848	0.0114985703	0.087292544	0.1873987643	0.052064975	-0.164727675	0.0966187385	0.0504065472	-0.08819280609999999	-0.005968245699999999	-0.0521450038	0.09616189050000001	-0.1322508252	0.176258218	-0.086660832	0.06323934889999999	-0.09192559380000001	0.0406273693	-0.1051634184	0.0259257701	-0.2576807587	0.0459988063	0.0191944475	0.0857090085	-0.0814165955	0.1423115884	-0.0100528913	-0.0323301813	0.0780899513	0.0112775524	0.1592220766	-0.010686998999999999	0.0646315759	-0.0394178787	0.0774568326	-0.1419770156	-0.08426460529999999	0.0626054541	0.1300549459	0.0347843962	-0.0851343201	-0.0305197429	0.2179543468	-0.077542082	-0.1048215419	-0.0123878358	-0.033908496600000004	0.0366472227	0.10687132960000001	0.046489616500000004	0.1429981153	0.2402852057	-0.08837262119999999	0.013681370600000001	0.0607815115	0.0326053049	0.029433645699999997	-0.12917050689999998	0.0044000339	0.0260241427	-0.17027134230000002	0.11738202710000001	0.1171960424	0.11688628599999999	0.0	0.0	-0.00461988	-0.00461988	2.13432912144e-05	2.13432912144e-05	0.00169775	0.02152425	0.0004632933380624999	2.8823550625e-06	-0.0178188	6.7000000000018425e-06	0.00031750963344	4.4890000000024705e-11	-8.682629999999999e-05	-8.682629999999999e-05	7.538806371689998e-09	7.538806371689998e-09	-0.000103313	-0.000103313	1.0673575968999998e-08	1.0673575968999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.938587138	-1.497734161	-3.15560152	-2.552640262	0.6118563281	1.508873082	0.2721919375	-2.330807651	-1.164494922	0.1509429116	-1.027798901	0.8631698782	-0.2417901805
342.90395709242426	0.09221260380246576	0.008503164300030524	117583.12378964314	320.04054634008065	0.5316464621182604	0.28264796068286285	102425.95130165732	299.95816418958395	0.4971943851367655	0.2472022566115263	89974.90026398539	295.42987328781396	365.3851560880273	1.08356	15.287018	0.05330532500000002	0.035675	0.0867396768	-0.1233764509	0.1004226894	-0.0635410892	0.165024916	0.0809245931	-0.0133418546	0.0472960968	0.08078486019999999	0.1302528222	0.09403962	0.0337672995	0.0702902636	0.0335585767	-0.0056946882	-0.1002015282	-0.1499001636	0.0191617413	0.009780155	-0.12129399769999999	-0.0248013838	0.0886648183	0.241074281	0.0397601195	0.1206661032	0.009414065400000001	-0.1136671604	0.11581269820000001	0.0234804946	-0.09258086800000001	-0.017229211799999998	-0.0110786345	-0.1481164199	0.0592352538	0.0184303779	0.11170653779999999	0.1303923044	-0.0339516391	0.1420667539	-0.1216156866	0.0139487557	-0.07209017940000001	0.0624489154	0.15283576880000002	0.055351191699999996	-0.022699942999999997	0.1132207251	-0.10820281779999999	-0.0484294925	-0.042987551299999996	0.1181352274	0.0111090787	0.129487711	0.0739612013	-0.0680211927	-0.0104475948	0.050952939800000006	0.0490654439	-0.0854367716	0.1767558698	-0.0020703315	0.0373106934	-0.0016907367000000002	-0.10001364689999999	-0.1552125913	0.032129079	0.0146274681	-0.08834482589999999	-0.0904506238	0.06621569570000001	0.1863557313	-0.16513102710000002	0.0988740976	0.0002646234	-0.1383847965	0.097068114	0.0826607558	-0.1168368445	-0.039844465600000004	-0.0037421621000000003	-0.1327202769	-0.012077283999999999	0.019453028100000002	-0.20103350190000002	-0.0483618124	0.0395378548	0.1586597107	0.07866185	-0.021733631099999998	0.12924430369999998	-0.009127736	0.0149466957	0.0844260113	0.11028730380000001	-0.07819779190000001	0.11068548980000001	-0.0524474883	0.027190468	0.0659327618	0.0052358648	-0.0829160849	-0.1650257741	0.0026955027	0.012357976000000001	-0.0137352942	0.0726157205	-0.0833517454	0.1530162451	0.1172718021	0.11675558189999999	0.1158968974	0.0	0.0	0.00225278	0.006872659999999999	4.7233455475599985e-05	5.075017728399998e-06	-0.0198536	-0.02155135	0.0004644606868225	0.00039416543296	-0.0178379	-1.910000000000106e-05	0.00031819067641	3.6481000000004054e-10	0.000307105	0.0003939313	9.4313481025e-08	1.5518186911968998e-07	-0.0	0.000103313	1.0673575968999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.564604509	-2.045751898	-3.379134922	-1.920772288	-0.08262628751	-0.07812659101	-0.1054410654	-2.352912773	-0.5284008618	0.3785577155	1.181960351	-1.952240402	-1.844668094
342.94596512066835	0.04200802824408356	0.0017646744369557222	117611.93499254668	320.5603937473943	0.5198474073136481	0.27024132689072194	102758.96603948447	300.41039099224287	0.4522268026589131	0.2045090810431036	90246.40301611225	295.92028076930666	365.1639771140757	1.043166	14.717138	0.0249950909	0.012489	0.039586663599999995	-0.1537218424	0.1570128848	-0.0393691946	0.1209117533	0.0682174037	0.11432430019999999	0.0248136108	0.10993314650000001	0.0450250082	0.0646493025	-0.0609617417	-0.0044756909999999995	0.1594298526	0.0571027847	0.013846889499999999	0.0988560429	-0.0268678875	-0.033850744599999996	-0.1848083475	0.1095736011	-0.0651900098	0.1764855561	-0.0733856804	0.1814149302	-0.0065327608	0.054506272599999996	-0.0507670167	0.0898229294	-0.0010617836	0.025770536200000003	0.0692147774	0.0802684093	0.069950266	0.0481542867	0.0788260626	0.0343684022	0.027991219700000004	0.1700480109	0.0354527453	0.0017059753	-0.0406367996	-0.1429104913	0.1143867403	-0.1283694466	-0.11687206439999999	-0.20146557350000002	0.08629259619999999	0.025778725899999997	-0.07000396190000001	-0.098447522	-0.054454448200000005	0.1453208434	-0.0671943666	-0.0562430563	0.1127503704	0.0058055958	0.0636881367	0.0250938516	0.0115946334	0.0172941951	0.1700928007	0.0392514719	0.0007037095	0.10413485900000001	-0.027284304500000002	-0.028308604100000002	-0.17746322120000002	0.021370335	-0.0905673768	0.22339652710000002	0.006437158199999999	0.1625958402	-0.057646437	0.015238815800000001	-0.058908365	0.0367519023	0.0438934251	-0.00758502	0.0628754496	0.0964038927	0.021915669199999998	0.029576726	-0.10965135960000001	-0.0075155648	0.056328020199999995	0.1492778933	0.125067006	0.054576836600000005	0.0476214663	0.0529986742	0.13439293689999998	0.10878510150000001	-0.1584328026	0.1406547812	-0.1712276947	0.0093520031	-0.0876544478	-0.19045808179999998	0.07584688349999999	-0.055332750599999994	-0.0622013925	0.0011602907	-0.016117313799999998	0.109630041	-0.0344342831	-0.055285649900000004	-0.0080366362	0.1171065292	0.116095925	0.1144180399	0.0	0.0	-1.26609e-05	-0.0022654409	5.1322224713928095e-06	1.6029838880999997e-10	-0.0222335	-0.002379900000000001	5.663924010000004e-06	0.00049432852225	-0.024139700000000004	-0.006301800000000003	0.0005827251160900003	3.971268324000004e-05	0.000137847	-0.00016925799999999998	1.9001795409e-08	2.8648270564000004e-08	-0.000111701	-0.000111701	1.2477113401e-08	1.2477113401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.820457362	-2.256268095	-2.456868726	-2.686228472	0.4303046337	-0.005158036159	-0.4597410132	-2.114519686	-0.03971664651	0.9470820979	-0.4691280055	-0.3581294889	-0.9067821797
343.20714178051793	0.26117665984958194	0.06821324765018423	117791.14216915252	319.67744550024736	-0.8829482471469419	0.7795976071398572	102193.66916156364	300.11260390898263	-0.2977870832602321	0.08867714695663638	90067.5750250299	295.6225351819917	367.5165959545568	1.159146	16.353397	0.0514343109	0.0303815	-0.0108707409	-0.1128370456	0.1605896212	0.0436873646	0.1408502944	0.0451272742	0.0608621713	-0.0141263459	-0.007297921800000002	-0.120180543	0.034750165	-0.0779531009	-0.113554451	0.0841446334	-0.055754957800000005	0.0942699903	-0.1828201354	-0.0485942038	0.0203605461	-0.2614472756	0.1566034678	-0.21801488089999999	0.048413863700000004	-0.0727821999	0.023715006299999997	0.0346059263	-0.0021444283	0.3394657997	-0.0481099764	0.0002773147	0.0558226243	0.0297887225	-0.05410632889999999	-0.0685640839	0.093910046	0.0591363663	-0.0514933542	-0.0896027418	-0.0035547448999999997	-0.0392828241	0.057892818099999986	0.0707692436	-0.0175552279	-0.014459498400000001	-0.0646113791	-0.0083239512	0.1334703444	0.050872477199999995	-0.0040501412	-0.0042800678000000005	-0.25753407079999996	-0.1606449002	-0.0407819475	-0.052535999800000004	0.0082895696	0.036480189100000004	0.041773549199999996	-0.1561559572	0.0314173472	0.1547658106	0.0098613522	0.08832589999999997	-0.0300402828	0.1080536828	-0.18043219870000002	-0.0788103571	0.041248326	-0.2836305233	0.096336874	-0.21343184629999998	0.10131460380000001	0.055740197699999994	0.020761642099999998	0.0396360278	-0.0369299955	0.3331554223	0.0350711908	-0.052683638600000006	0.052652303899999996	0.06999569139999999	-0.044308778099999994	-0.0794505281	0.10617465359999999	0.014166658899999999	-0.0776314344	-0.0337993973	0.0729162965	0.0335921217	-0.0597065936	-0.09251491939999999	0.0582204659	0.0764211665	-0.09780697070000001	0.0986334241	-0.130429359	-0.0932955211	-0.0060564493999999995	-0.2064661485	-0.132529187	-0.0647060807	0.0622875187	0.0730369149	-0.0928254932	0.09845921789999999	-0.05353787769999999	-0.10115362550000001	0.0990387477	0.0053840566	0.11688628599999999	0.1152183101	0.1124559591	0.0	0.0	0.0	1.26609e-05	1.6029838880999997e-10	0.0	-0.014784299999999997	0.007449200000000001	5.549058064000002e-05	0.00021857552649	-0.0457941	-0.021654399999999997	0.00209709959481	0.0004689130393599997	-0.000196813	-0.00033466	3.8735356969e-08	1.1199731559999998e-07	-0.0	0.000111701	1.2477113401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.633753205	-1.846754891	-3.075517096	-2.897305992	1.284849069	-0.4672049048	-0.2944997156	-1.888403012	-0.4724597659	1.387699409	0.9844245051	-1.060699564	0.2319531982
343.22489614464	0.017754364122083643	0.00031521744537953085	117803.32933349893	319.6440291990483	-0.03341630119905403	0.0011166491858259	102172.30540260203	299.82183641312787	-0.2907674958547659	0.0845457366456513	89893.13359014041	295.268949611916	368.5350098760087	1.3585459999999998	19.166567	0.08046825	0.0369559	-0.0266867355	0.0177337231	0.17529599420000005	0.053765358799999996	0.0818779921	0.0244743813	0.0395870204	-0.15014890179999998	-0.0547584608	-0.0824501495	-0.0114054503	-0.0352077946	0.17481192269999998	-0.0015240310000000001	0.0005011607	0.10011484109999999	0.0012542335	0.031978176000000004	-0.0757978583	-0.008913346400000001	0.0134589102	0.0665338617	0.21341748359999999	0.0677852739	0.1597212937	0.1792535144	0.023714608300000002	-0.0017684709	-0.14661049140000001	0.0565194693	-0.0619850512	-0.015238841299999997	-0.0536443267	0.0328939087	-0.149080342	0.025027311099999998	-0.0145130406	-0.0004044917	-0.1687224091	0.0476882553	0.1510646828	-0.1271196693	0.0638910079	0.0327525279	0.0923394687	0.09266414640000001	-0.1032936952	0.0551373279	0.1223288145	-0.04206662110000002	0.012516306299999998	-0.1129702848	0.0411878588	-0.1293840079	0.0655493046	0.10677317869999996	-0.14805551220000002	-0.0340815499	0.0567721449	-0.1210787002	-0.0465112942	-0.005326056500000001	0.004489658	0.1038353866	0.0040965009	0.048240414100000004	-0.06788767059999999	-0.0134943723	0.0023521567	0.063042743	0.1520992934	-0.1274443701	0.1824032837	0.14934482570000002	-0.0011163991	0.0054572278000000005	-0.135511769	0.0042766365	-0.0240125271	0.0120596319	-0.1230546758	0.0368001499	-0.12302620660000001	0.0380631571	-0.1191386326	-0.053505263899999995	-0.237209775	0.127323532	-0.1130389302	0.0196093354	-0.040615724	-0.108144029	0.0384204054	-0.0019408588	0.07241639450000001	-0.0332539061	0.0755252663	-0.015043758300000001	-0.10273114259999999	-0.064508156	-0.12724979220000002	0.07699981339999999	0.0278787606	-0.0385501065	0.09892969119999999	-0.1385104877	-0.0090113081	-0.0383910622	0.116611176	0.1141243849	0.11001894150000001	0.0	0.0	0.014311	0.014311	0.000204804721	0.000204804721	-0.024989700000000004	-0.010205400000000005	0.00010415018916000009	0.0006244851060900003	-0.0194709	0.0263232	0.00037911594681000005	0.0006929108582399999	-0.000189147	7.666000000000002e-06	3.5776587609e-08	5.876755600000007e-11	-0.000388394	-0.000388394	1.5084989923599998e-07	1.5084989923599998e-07	0.000196513	0.000196513	3.8617359169e-08	3.8617359169e-08	0.0	0.0	0.0	0.0	-1.381072529	-1.964626257	-2.506265544	-2.64995924	0.4459310332	-0.9517486574	0.4533975073	-2.4270695	-0.1470791042	0.4125701232	-0.7700972785	-0.6251853681	-1.54387995
343.9173580051094	0.6924618604693933	0.4795034282047335	118279.14913721461	319.8308332127102	0.1868040136619129	0.034895739520200135	102291.76187353648	299.70384049150044	-0.11799592162742555	0.013923037520705554	89822.39200535473	295.1737941543932	372.1142893104364	1.351244	19.063543	0.08990961999999998	0.060729999999999985	0.0410351674	0.0632183874	-0.01641976	-0.0021918153	0.2107142602	0.0271340344	-0.1306505105	-0.0253671644	-0.0109600532	-0.0714478325	0.0334894169	-0.0208388001	0.085929508	-0.0381440109	0.0113207272	-0.058596635599999995	0.0655528217	0.039579781	-0.0275719549	-0.21071863489999998	0.0903238359	0.0893378433	0.0069467555	0.07507593929999999	-0.0132097184	-1.99454e-05	0.0383087779	-0.0943864203	-0.0839965112	0.0524714599	-0.0005095041000000001	0.1000490098	0.14131583609999998	-0.1882761477	-0.106643609	-0.13911280410000001	0.047006491399999996	-0.0229651715	-0.10595835710000001	0.1625959056	0.0061105147999999995	0.023766280600000002	-0.1604902024	-0.0822272766	0.05217377	0.2209920318	0.0557552046	-0.2357333099	-0.1504195166	-0.0107222124	-0.028456834900000002	0.132114959	-0.052367651900000006	0.011181074899999999	0.0036451454	-0.0853183419	-0.11998409310000001	-0.0441798367	-0.10823052849999999	-0.0375179248	-0.0465120229	-0.0401126971	0.007785355799999998	-0.0723165649	0.0705244592	0.0500889673	-0.0007319521	-0.23212632079999998	0.0225483429	0.0890309492	0.0055750636	-0.0513627175	0.0175400756	0.0073411249	0.0403891642	-0.0704948687	-0.1449620753	0.0556283358	-0.0077505915	0.0612215438	0.1383380164	-0.1388575182	-0.1351944202	0.10888388199999999	0.1167161432	-0.0825888709	-0.1765617939	-0.0643501207	0.0759143563	-0.13328158810000001	0.1914320879	-0.0643481801	0.024374260800000002	0.1190113503	0.1135701622	0.2087144033	-0.2017224624	0.047783768899999995	0.027517828799999998	0.0077471642	0.1084202118	0.1218603378	0.0694117623	-0.049325052300000005	-0.0533008203	0.029939156499999998	-0.09848283109999999	0.032120306099999996	0.1162813282	0.11281620310000001	0.10711727929999999	0.0	0.0	0.0105586	-0.003752400000000001	1.408050576000001e-05	0.00011148403396	0.023351	0.0483407	0.0023368232764899998	0.000545269201	-0.019447	2.390000000000031e-05	0.00037818580900000003	5.712100000000147e-10	-0.000626329	-0.000437182	3.9228801624099996e-07	1.9112810112400005e-07	-0.000176132	0.000212262	4.5055156644e-08	3.1022481424000006e-08	9.01046e-05	-0.0001064084	1.132274759056e-08	8.118838941159999e-09	0.0	0.0	0.0	0.0	-1.478455347	-1.65101777	-2.511198809	-2.542782936	0.980455741	1.302288328	1.179812773	-1.535619102	-1.746002557	1.015557599	-0.2586461309	0.5328564381	-0.948683198
343.6229253270874	-0.29443267802201945	0.08669060188721818	118076.71481034507	319.38668923002035	-0.4441439826898659	0.19726387735961587	102007.85725731359	299.6818756923127	-0.0219647991877423	0.0004824524033578449	89809.22661846278	295.17010700726536	372.0259796155386	1.114961	15.73003	0.04256698	0.0272071	-0.018961101299999998	-0.049615971200000004	-0.0351558323	-0.051050443200000004	0.1814167729	0.0097611265	0.0240565781	0.0602226658	0.0781253769	0.1049341884	0.015620554699999999	0.12067401550000001	0.058629167300000014	0.0058249405	0.076728789	-0.0889708144	-0.11912983529999999	0.0647202805	0.008546259399999999	0.0005374156	-0.0161025201	0.1409067881	0.1400852352	0.0359103651	-0.1129391276	0.0223422977	-0.0085092664	0.0164885354	-0.0550885142	-0.111635745	0.0117571003	-0.0586433582	0.0374771752	-0.1500314516	0.09655324609999999	-0.075846119	0.0253510919	-0.0427117193	-0.1189265639	0.1580195059	0.1568943387	-0.0234322617	0.0141039248	-0.1798749443	-0.0178902025	-0.0282878334	0.1390939282	0.010441494	-0.0325233418	0.027286826	0.0404137466	-0.062162300199999986	-0.010200856099999999	-0.1122598855	0.08430011890000001	-0.11359755029999999	0.0081046707	0.15359969310000002	0.1607521934	-0.022083630400000002	0.1098618349	0.0205442228	0.0787452938	-0.0815578819	-0.1120169766	0.0724165302	0.0171263897	0.0107443759	-0.021504282799999996	0.125556805	0.0961145818	-0.1269549526	-0.0853070541	0.0399322509	0.021678557200000004	0.0216201769	0.001912702	-0.1030930559	-0.0649487059	-0.059421841399999994	0.0417516286	-0.1168201052	0.0933778834	0.1065285419	0.07850102769999999	-0.0988609292	-0.1441978554	0.09824746640000001	4.87954e-05	-0.130536651	0.10059292800000001	0.0190043336	-0.1801500529	0.0026002846	-0.1440961492	-0.0016309522	-0.030786030099999997	0.0592827617	0.056792230599999986	0.0052113692	-0.11114798449999999	0.1057334649	-0.08993927269999999	-0.1249218371	0.0682795721	0.1089238343	0.0290885991	-0.1147301222	0.1158968974	0.11129622060000001	0.10376322730000001	0.0	0.0	0.008703189999999998	-0.0018554100000000016	3.442546268100006e-06	7.574551617609996e-05	-0.00117864	-0.02452964	0.0006017032385295999	1.3891922495999995e-06	-0.0185361	0.0009108999999999992	0.00034358700321	8.297388099999986e-07	-0.000587145	3.918400000000005e-05	3.4473925102499995e-07	1.535385856000004e-09	-0.0	0.000176132	3.1022481424000006e-08	0.0	0.0	-9.01046e-05	8.118838941159999e-09	0.0	0.0	0.0	0.0	0.0	-1.194798767	-1.887529896	-2.702563253	-1.882152085	0.07704245074	-0.0522142902	0.6069232459	-1.392750651	-1.11281057	1.163153842	0.5749612646	-1.636042506	-0.6046665702
