0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.883427090999999942e+00	-1.819916180000000105e+00	-3.129313087999999965e+00	-2.934727920999999906e+00	-1.640576758999999996e+00	2.941273553000000041e-01	9.307786156999999783e-01	1.448421927999999914e+00	1.098930170999999900e+00	-1.121020922999999891e+00	-7.996832777000000281e-01	-2.609341768000000172e+00	-4.945811029000000136e-01	-4.511089777999999773e-01	1.320121419999999990e+00	-6.282965091000000113e-01	9.900192385999999345e-02	-1.216149235000000051e+00	-1.128838360999999901e+00	1.129328228999999961e+00	1.180270934999999993e-01	9.520638626999999854e-02	-6.915912262000000199e-01	1.120719946999999994e+00	6.551162039000000270e-01	7.318934608999999591e-01	1.284157333000000012e+00	1.235595911000000102e+00	-1.570934029000000010e+00	1.045574873999999932e+00	2.320789889000000050e-01	-9.322326292999999486e-01	3.945748642999999944e-01	1.331806829000000136e-01	-1.850075307000000002e+00	5.724251834000000372e-01	2.747511471999999899e-01	-7.522515346999999464e-01	1.001087770999999904e+00	-2.355918643000000090e-01	-1.817699584000000090e+00	-1.395168595000000067e-01	-7.075775550999999775e-01	-1.630596358000000023e+00	1.149427890999999979e-01	1.406107427000000021e+00	1.034607204000000058e+00	1.277254555000000069e+00	-2.599272598999999850e-01
-1.938587137999999932e+00	-1.497734160999999897e+00	-3.155601519999999827e+00	-2.552640262000000160e+00	-1.112911390999999917e+00	6.118563281000000131e-01	1.508873082000000032e+00	2.026797097000000214e+00	2.721919374999999808e-01	7.676913731999999990e-02	-9.049150013000000214e-01	-2.330807651000000202e+00	-1.164494922000000043e+00	-6.300653346000000266e-01	-7.902281756000000268e-01	1.509429116000000071e-01	8.089777232000000540e-01	-1.875318006999999954e+00	-1.482882749000000056e+00	9.974556319999999809e-01	7.621358171000000015e-01	-7.901154013000000198e-02	-5.390097229000000434e-01	1.110160070000000054e+00	9.432809641999999606e-01	1.033559102999999979e+00	1.399258016000000104e+00	1.436827631999999966e+00	-8.766623419000000306e-01	-1.027798900999999931e+00	3.953467827000000101e-01	-8.601204162000000153e-01	-5.738897330000000130e-01	-8.415736682000000135e-01	-8.003851936000000444e-01	4.711902795999999838e-01	-5.572416115999999642e-01	-4.515994249999999988e-01	5.302237999000000146e-01	1.111434456000000015e+00	-9.301163185999999916e-01	8.631698782000000181e-01	-1.497129694000000066e-01	-8.628142925999999768e-01	1.492146806000000048e+00	3.140651609999999927e+00	-2.417901805000000071e-01	1.653515156999999958e+00	3.870115937999999978e-01
-1.564604509000000032e+00	-2.045751897999999791e+00	-3.379134921999999985e+00	-1.920772287999999994e+00	-1.104734180999999982e+00	-8.262628750999999327e-02	-7.812659100999999606e-02	1.923163689999999981e+00	-1.054410654000000058e-01	1.472890357000000039e+00	-1.170284687999999962e+00	-2.352912772999999902e+00	-5.284008618000000101e-01	-6.247928611999999937e-01	-4.851399069999999814e-01	3.785577155000000027e-01	6.071705779999999608e-01	-2.096480850999999923e+00	-8.931740567999999492e-01	2.812713699000000123e-01	7.174577303000000406e-01	-8.634492689999999360e-02	-9.630734587000000513e-01	1.268672532000000075e+00	7.604799998000000283e-01	9.126603543000000318e-01	6.395535987999999561e-01	1.927204240000000013e+00	1.634250346999999992e-01	1.181960351000000076e+00	4.949411491999999857e-01	-9.400206877000000238e-02	-8.794916950000000178e-01	-1.366758965999999909e+00	-2.127276351999999870e-01	3.017293864000000214e-01	-6.604945300000000241e-01	-1.065880815000000092e+00	7.562610465000000337e-01	1.130339484999999922e+00	-7.105229148999999689e-01	-1.952240401999999930e+00	1.485398957999999991e+00	-1.035177331000000089e+00	1.149100363000000069e+00	3.204946344000000114e+00	-1.844668093999999980e+00	5.665826713999999598e-01	4.452095193000000228e-01
-1.820457361999999968e+00	-2.256268094999999807e+00	-2.456868726000000169e+00	-2.686228471999999812e+00	-1.326738876999999928e+00	4.303046336999999943e-01	-5.158036159000000190e-03	1.495371648000000109e+00	-4.597410131999999927e-01	1.745153686000000093e+00	-1.084451352000000091e+00	-2.114519685999999954e+00	-3.971664651000000185e-02	-6.362402447999999933e-02	1.986159932000000072e+00	9.470820978999999751e-01	-2.908661656000000040e-01	-1.527359117999999905e+00	-3.840982667000000239e-01	7.291057494000000028e-02	1.289435754999999961e+00	3.660993430000000215e-01	-3.881046908999999934e-01	9.672335537999999788e-01	-1.472555392000000074e-01	1.090052091000000001e+00	-6.688399511999999492e-01	2.293081514999999904e+00	1.560422398999999904e+00	-4.691280055000000004e-01	-4.114580039000000078e-02	1.697220742999999976e-01	-1.131726618000000073e+00	-1.280597317000000013e+00	-5.220157455999999696e-01	6.345037683000000206e-02	-3.619399342999999880e-01	-3.465231525999999951e-01	9.550938082000000051e-01	3.971852352999999947e-01	-2.333437786000000166e-02	-3.581294889000000148e-01	9.537287312000000128e-01	-8.699017405000000203e-01	7.843749753999999796e-02	2.067870056999999928e+00	-9.067821796999999684e-01	-3.349204843999999959e-01	1.344994046000000110e-01
-1.633753205000000097e+00	-1.846754891000000010e+00	-3.075517096000000006e+00	-2.897305992000000163e+00	-6.755804283999999882e-01	1.284849069000000066e+00	-4.672049047999999871e-01	1.354179075000000010e+00	-2.944997155999999894e-01	-4.090877254999999990e-01	-5.516887087999999828e-02	-1.888403011999999936e+00	-4.724597658999999950e-01	1.228071599000000041e-01	1.391593215999999966e+00	1.387699409000000106e+00	4.426586980000000171e-01	-1.095396065999999946e+00	-9.084927278000000384e-02	9.208571100000000342e-01	1.638462456000000067e+00	1.708367670999999977e+00	5.078643823999999807e-01	1.580876345999999988e-01	1.693522708000000099e-01	2.791335910000000142e-01	-4.078648337999999929e-01	1.454327080000000105e+00	2.160878384000000096e+00	9.844245051000000135e-01	8.161593765000000333e-01	1.971710573999999883e-01	-1.436505632999999893e+00	-6.797388417999999932e-01	2.674819418000000115e-01	1.323107384000000053e+00	-1.234698349000000084e+00	-1.898074610999999912e-01	-8.470696964999999690e-01	-4.426277912000000092e-01	8.375857261000000387e-01	-1.060699564000000095e+00	4.077397063000000044e-01	-9.768443422999999459e-01	1.687216402000000004e+00	5.631524157999999725e-01	2.319531981999999881e-01	-6.604576711999999850e-01	-1.993898838000000007e+00
-1.381072529000000104e+00	-1.964626256999999931e+00	-2.506265544000000123e+00	-2.649959239999999827e+00	-4.250175587999999727e-01	4.459310331999999932e-01	-9.517486574000000310e-01	1.541371937999999941e+00	4.533975073000000022e-01	-4.093581984999999923e-01	9.455197585000000293e-01	-2.427069499999999991e+00	-1.470791042000000048e-01	-5.071344233000000257e-01	1.932949523000000003e+00	4.125701232000000274e-01	1.370303647000000069e+00	-1.847240253999999915e+00	-2.118513821000000130e-01	1.728700504999999943e+00	1.329365842000000075e+00	-2.050290611999999957e+00	1.079212249000000012e+00	-1.948725419000000014e-01	1.425424137999999896e+00	-2.400671507999999899e-01	1.344588167999999917e-01	1.306348462000000099e+00	9.405136072999999985e-01	-7.700972784999999821e-01	4.735387622000000185e-01	-7.346410355000000392e-01	2.093352957000000014e+00	-7.628569944999999963e-01	7.850362327000000029e-01	1.352314138999999971e+00	-6.046918486000000259e-01	3.000671856000000082e-01	3.907454327000000061e-01	5.494069301999999766e-01	1.694663949999999919e-01	-6.251853681000000273e-01	1.643728654999999927e-01	-1.168194138000000049e+00	-7.413520847000000247e-01	-5.338635417999999799e-02	-1.543879950000000001e+00	-1.041312803999999925e+00	8.238459718999999737e-01
-1.478455346999999920e+00	-1.651017769999999940e+00	-2.511198809000000143e+00	-2.542782936000000049e+00	5.267463556000000491e-01	9.804557409999999917e-01	1.302288327999999940e+00	1.819399078000000003e+00	1.179812773000000092e+00	1.959075446999999914e-01	1.445831161999999948e+00	-1.535619102000000069e+00	-1.746002556999999955e+00	-8.461529906000000434e-01	-4.709573784000000152e-01	1.015557599000000089e+00	1.838101683999999958e+00	-1.922162944000000095e+00	-1.620289536999999891e+00	2.391439887000000208e+00	1.012994761000000077e+00	2.857756765999999726e-01	7.756060832000000183e-01	-3.381545563000000199e-01	1.545557795999999984e+00	7.003675687999999511e-01	2.465634369999999964e-01	1.613542049000000089e+00	-1.001798573999999942e+00	-2.586461308999999931e-01	-7.718894364999999425e-02	-8.166979948000000489e-01	-3.882568784999999856e-02	1.438396052000000092e+00	8.134171676000000462e-01	1.140447693999999901e+00	-2.195506359000000060e-02	-5.141864818000000392e-01	8.498346432000000172e-01	5.688204993000000043e-01	1.946163924000000045e-01	5.328564381000000516e-01	2.442568458999999914e-01	8.144026387000000144e-02	-1.727791626999999886e-02	-2.784579490999999907e-01	-9.486831980000000053e-01	2.860704650000000182e+00	1.619431145000000072e+00
-1.194798766999999984e+00	-1.887529895999999985e+00	-2.702563253000000110e+00	-1.882152084999999975e+00	8.602148605999999642e-01	7.704245074000000415e-02	-5.221429019999999921e-02	1.640001330000000035e+00	6.069232459000000190e-01	1.754896350999999965e+00	1.591443023999999928e+00	-1.392750651000000062e+00	-1.112810569999999943e+00	-1.305406437999999891e+00	-5.869817626999999927e-02	1.163153842000000049e+00	1.635500557000000077e+00	-1.903869626999999953e+00	-1.862813741000000078e+00	2.197770713999999792e+00	5.589055242999999562e-01	5.900473142000000060e-01	-4.509916880000000017e-01	-5.858405804999999855e-01	8.382012302000000359e-01	8.195180046000000162e-02	-5.265042331000000519e-01	1.539287582999999904e+00	-1.519936584000000090e+00	5.749612645999999661e-01	-5.095183894000000491e-01	-1.172308903000000013e-01	-1.314444154999999892e+00	2.051189326999999896e+00	6.285805204000000090e-01	4.154123288000000080e-01	-8.316462366000000328e-01	-8.779822831000000383e-01	1.753170260000000091e+00	1.102598258000000025e-01	1.134303650999999996e-01	-1.636042505999999896e+00	1.021981927999999984e+00	-4.730033462000000216e-02	1.028612540999999991e+00	-4.838978943000000199e-01	-6.046665702000000309e-01	2.528456359999999847e+00	7.002066175000000170e-01
