-2.401488497999999971e+00	1.953311379000000070e+00	-1.013686220999999998e-01	-2.982518799999999803e+00	3.474821855999999931e-01	1.735608776000000075e+00	6.533326038000000224e-01	-4.185469726000000001e+00	1.314482103000000013e+00	-3.329450773000000030e+00	1.051367270999999937e+00	1.441883379999999937e+00	4.934703810000000135e-01	-2.126984835000000018e+00	-1.494025340999999951e+00	-8.454736198000000202e-01	5.061082155999999665e-01	2.754194821000000015e+00	1.172675028000000008e+00	1.098815212999999957e+00	-1.387228617000000108e+00	1.127244087999999950e-01	1.308305562000000033e-01	-1.393124009999999968e+00	2.109844191000000091e+00	-4.848183490999999901e-01	3.024516337000000110e+00	-2.784630021999999760e-01	1.239951424000000024e+00	-1.966551775999999974e+00	-1.791034967000000089e+00	3.975250839999999730e-01	-6.943359180000000519e-01	3.266395342999999785e-01	2.284932878999999861e+00	-1.085086627999999997e+00	1.998098200000000046e+00	6.702710419999999836e-01	-1.588512243999999907e+00	2.574228846000000126e-01	5.132485802999999791e-01	-8.577200368999999824e-01	-1.092621641000000032e+00	-1.630623531999999987e+00	2.281000549999999960e-01	-1.348998386000000105e+00	7.613713213999999674e-01	-5.878521843999999774e-01
-2.358582327999999784e+00	1.940841500999999969e+00	-5.866868737000000000e-02	-3.245968938999999942e+00	1.559203512000000014e-01	2.367669215999999910e+00	4.906908434999999735e-01	-3.593776425000000163e+00	1.438217655000000095e+00	-2.679426841999999809e+00	2.867919709999999789e-01	-2.919245281000000247e-01	8.339805956000000409e-01	-2.551424745999999910e+00	-8.111478999000000245e-01	-6.214229259000000338e-01	2.313315263000000066e-01	2.605880012000000079e+00	1.263165542999999946e+00	6.793694849000000424e-01	-1.155830812000000041e+00	-2.924033115999999932e-01	-2.328562165999999989e-01	-7.343563346000000491e-01	1.702075459000000013e+00	-9.287830515999999648e-01	1.867314702000000048e+00	-1.551200520000000083e+00	4.147677247000000067e-01	-2.698957765000000175e-01	-1.119095629999999897e+00	2.294650336999999873e-01	-5.135965729999999452e-01	1.541320634000000078e+00	1.194780082000000077e+00	6.231866677999999826e-01	1.456477857999999959e+00	1.345018218000000099e+00	-4.486300892999999790e-01	-2.232676600999999872e-01	2.172709857000000022e-01	-1.195994471999999975e+00	-1.434427764000000050e+00	-2.511720393000000051e+00	6.794470548000000054e-01	-6.195306184000000105e-01	-4.363764799000000028e-02	-8.011667760999999777e-01
-2.423232166000000021e+00	2.061869960000000113e+00	1.558788036000000043e-01	-2.470208958000000177e+00	3.212907374000000260e-01	2.459681381999999861e+00	-4.567056766000000129e-02	-2.647009849999999886e+00	1.255615866000000080e+00	-3.393091833999999807e+00	-1.192020011000000101e+00	-1.913089245999999966e+00	1.843444003999999969e+00	-2.130508255000000073e+00	-6.920600481999999998e-01	8.156912999000000275e-02	6.982420582999999681e-01	1.653676257000000094e+00	2.041895430999999927e+00	1.160533725000000072e+00	2.611107657000000248e-01	-6.492292062000000197e-01	-7.866249051999999464e-01	3.001410273999999823e-01	1.494656634999999900e+00	-9.991295162000000118e-01	8.229011569999999942e-01	-1.467444360000000003e+00	-3.500995306000000140e-02	2.532250159000000167e+00	-4.789213238000000206e-01	9.114371643999999995e-01	3.260733135000000171e-01	1.797074743000000030e+00	-3.701282636000000070e-01	2.584044575000000177e-01	6.027749376000000048e-01	2.302546277999999891e+00	5.428656594999999863e-01	-5.893451977000000452e-01	-5.603997226000000387e-01	-1.218441872000000092e+00	9.508988947999999497e-02	-6.986309818000000504e-01	2.181492156000000016e+00	2.964288056000000116e-02	1.285964128000000040e-01	4.629152295999999778e-01
-1.645628964999999999e+00	2.278078164000000072e+00	-3.111205059000000106e-01	-1.885770772000000095e+00	-1.688573925999999892e-01	1.143909446999999968e+00	-9.281822804999999565e-01	-2.740577236000000028e+00	-1.810540914999999862e-01	-2.990966455000000135e+00	-1.970404950000000044e+00	-8.526728966000000076e-01	2.094788644999999949e+00	-1.541319152000000026e+00	3.768631121000000084e-01	6.777975952000000470e-01	4.588548338999999809e-01	5.216527828999999866e-02	2.639432536999999801e+00	1.857948643000000066e+00	1.180398713000000016e-01	-7.125141707000000046e-01	-1.906532438000000107e-01	6.620511121000000054e-01	2.880535340000000222e+00	-9.282217249999999975e-01	2.399496656000000172e+00	-4.775019302999999882e-01	-9.129244372000000496e-01	2.644949882999999780e+00	-2.487172790999999938e-01	1.286687115999999964e+00	8.575866138000000360e-02	8.729671699000000062e-01	3.172418582000000042e-01	-2.020064253000000143e+00	-1.308050138999999890e+00	1.851655323999999991e+00	1.696377941999999972e-01	7.713360334000000096e-01	9.514968944999999678e-01	-2.889568021000000000e-02	1.439480598999999916e+00	-4.103278110999999950e-01	9.472802398999999873e-01	1.057026675999999998e+00	-1.449524795000000088e-01	6.614049760000000056e-02
-2.046144278999999955e+00	2.694976875000000049e+00	-7.805129719000000188e-01	-2.046433992999999951e+00	-2.116824083000000134e-01	-4.320789991999999802e-01	-1.915309658999999887e-01	-1.201169366000000016e+00	1.230453725000000054e+00	-4.124134193999999809e-01	-1.288218053000000030e+00	1.756459257999999912e-01	1.389991347999999904e+00	-1.002629865000000065e+00	6.905121850000000006e-01	1.225984975999999893e+00	7.831655642999999500e-01	-1.383077982999999955e+00	3.179189212999999903e+00	1.142781507999999890e+00	-7.562824796999999544e-01	2.329107859000000003e-01	-2.184535602000000076e-01	-5.779817630999999761e-02	1.003511958000000037e+00	-1.283071966000000064e+00	1.762589136999999972e+00	-9.263461922000000293e-01	-1.249897889999999956e+00	4.322807229999999779e-01	-3.549670583999999796e-01	1.785229600000000083e+00	-1.814376439999999979e+00	3.643165398000000055e-01	-3.102326784000000170e-01	-2.013476116000000093e+00	1.339472445999999872e-01	1.879870906999999924e+00	-1.263392263999999932e+00	3.297565078999999955e-01	3.859108739000000066e-01	4.002711307999999857e-01	1.896704466999999950e+00	-1.574227974999999891e+00	-1.601408860999999906e+00	1.493232380000000026e+00	-2.791772397999999974e-02	6.689145603999999690e-01
-1.442324777999999919e+00	2.031461497000000005e+00	-1.246689957000000071e+00	-2.009087983000000133e+00	-6.599249160000000280e-01	-8.395801554999999805e-01	-4.691291330999999842e-01	-1.997986384000000060e+00	-6.663522527999999889e-01	-1.284898649000000059e+00	-7.001981911000000336e-01	-2.441761858000000007e-01	1.598606017999999906e+00	-1.857553401000000104e+00	1.086712439000000030e+00	1.112820340000000074e+00	1.574755305999999910e+00	-7.172851713000000240e-01	1.129080137999999955e+00	7.043742204999999812e-01	-6.386231434000000373e-01	7.884546059000000495e-01	-3.352488051999999996e-01	-4.072312845000000125e-01	2.567404133000000144e+00	-8.460022287999999779e-01	1.835352507000000077e+00	8.980163936999999708e-01	-5.415434735999999916e-01	-9.017544505000000266e-01	-5.845274968000000460e-01	1.204253398999999947e+00	-2.650238609000000078e+00	1.047792588000000080e+00	-1.554247497000000033e-01	1.020032078999999925e+00	9.176239990000000235e-01	1.016957367999999917e+00	-9.495730978999999961e-01	-1.238793285000000077e+00	-1.936250589999999883e-01	-7.038253745000000450e-02	2.226752831000000210e+00	-1.651947073000000099e+00	-1.231041083000000036e+00	6.409625120999999925e-01	-9.333208716999999988e-01	1.612544350000000071e+00
-1.528243873999999947e+00	1.636282245999999940e+00	-9.967907643000000206e-01	-2.932356942000000188e+00	-3.445188330999999771e-01	-6.807593803999999471e-01	-1.619844243999999933e-01	-2.045886455999999853e+00	-4.584733951000000141e-01	-4.999285042000000123e-01	-1.568996180000000074e+00	-1.662396929000000023e+00	1.582552742000000068e+00	-2.166342005000000182e+00	1.574157352000000065e+00	-3.780247828000000143e-01	8.817676226999999756e-01	4.624540907999999950e-01	-9.770030410000000165e-01	3.467031933999999982e-01	-1.626504605999999908e-01	-8.303894017999999821e-01	-1.161194408999999927e+00	-9.732793954000000525e-02	2.401274268999999961e+00	-3.651320315000000094e-01	2.118768181000000084e+00	-6.617218205999999547e-01	-3.253557108999999836e-01	6.372231996999999648e-01	-2.819511789999999962e-01	7.566281269000000309e-01	-4.435190307999999915e-01	7.626049679999999942e-01	-1.612162534000000091e-02	9.098254947999999676e-01	-6.466026084999999535e-01	1.403170317999999916e+00	8.963971773000000212e-03	-1.074228729999999965e+00	-3.529317395000000079e-01	-1.593344070999999917e-01	1.505231820999999970e+00	-8.206544837000000481e-01	-1.408010041999999996e-02	-1.448735595999999903e+00	-7.771990168000000310e-01	1.244394444999999960e+00
-1.986344662000000039e+00	1.309465434999999900e+00	-4.330538830999999811e-01	-2.428721039000000026e+00	-4.736233202999999836e-01	-3.029683823000000054e-01	8.955967253000000072e-01	-1.713706087000000045e+00	5.150931801999999449e-01	-5.772240740999999842e-01	-2.193630413000000168e+00	-1.260399064000000013e+00	9.666235949999999466e-01	-1.619902881000000017e+00	7.312547578000000437e-01	-1.546691468999999985e+00	-3.480156119000000214e-01	-2.929497856000000122e-01	-8.606158167999999886e-01	1.393214081999999965e-01	2.039209976999999951e-01	-2.538516296000000061e+00	-2.337170913000000017e+00	-8.082987512999999513e-01	1.537988805999999986e+00	1.519419885999999942e-01	9.073524847999999698e-01	-2.223412676000000143e+00	2.609043287000000211e-01	1.310451809999999995e+00	-1.125017415999999930e-02	1.018510647999999907e+00	1.475419559000000103e+00	-9.837915342999999924e-01	1.938839733999999926e-01	-1.057543037999999935e+00	-2.324323114999999884e+00	8.375054825000000092e-01	2.043871113999999878e-01	8.428656042000000070e-01	-2.824868598999999980e-01	-4.892425497999999817e-01	9.132726999000000401e-01	-3.654870379999999863e-01	1.145163777999999993e-01	-1.493482441000000049e+00	3.193453942000000212e-01	6.764982099999999887e-01
-1.866315450999999959e+00	9.280920741999999501e-01	-7.990556370000000130e-02	-1.860751178999999977e+00	-8.556321571999999653e-01	-3.804493530999999984e-01	2.300748392000000031e+00	-2.080963439000000026e+00	7.256734719999999861e-01	-1.744979043999999924e+00	-9.523452585999999664e-01	-3.546560925999999725e-01	5.739018010999999975e-01	-1.215861711000000067e+00	-1.178550136000000026e-01	-1.597871666999999940e+00	-1.173830501999999942e+00	-1.709631016999999975e+00	5.596722551999999684e-01	1.648659631000000125e-01	7.797430429999999690e-01	-2.217510659999999856e+00	-2.613319113999999832e+00	-1.861387734000000127e-01	1.893029918999999950e+00	-2.426567146999999980e-01	-2.265373014000000018e-01	-7.816309147000000124e-01	9.643559509000000363e-01	-7.934889365999999722e-01	-6.713956774999999544e-01	1.465206688999999951e+00	6.427403306000000205e-01	-1.078579399000000105e+00	1.302435035000000019e+00	-1.945904072000000040e+00	-1.867204796000000000e+00	7.322155050999999970e-01	-1.222015995000000022e+00	-6.263999896999999928e-02	-7.821276292000000074e-01	-6.691963683999999635e-01	-4.448809549999999807e-02	1.753060172000000042e-02	1.098915495999999992e-01	8.551903956999999667e-02	-9.290144839000000210e-02	4.953757155999999884e-01
-1.437003942000000034e+00	4.202116195999999748e-01	-7.142789437999999547e-02	-1.503209449000000086e+00	5.723154663999999725e-01	-6.357324651000000326e-01	2.269384511000000160e+00	-2.744017261999999846e+00	1.241932483000000031e-01	-2.191041240000000112e+00	4.405036501999999854e-01	-3.231267647000000132e-01	8.881385861999999687e-01	-1.062212232000000034e+00	-3.312888520999999753e-01	-2.171474477999999930e+00	-2.119618344000000043e+00	-1.407197151000000090e+00	9.111269855000000417e-01	3.935895026999999824e-01	1.585486610000000018e+00	-6.952108546999999916e-01	-2.633601013999999907e+00	1.044230272999999931e+00	2.004942385000000105e+00	-1.102552694000000111e+00	1.465247353999999946e+00	-3.719661094000000223e-01	3.369450695000000273e-01	-1.605494355999999900e+00	-7.441531447000000465e-01	1.722796384000000014e+00	-9.017761957000000050e-01	2.881661469999999836e-01	2.107727140999999804e+00	-9.665968404000000458e-01	-1.003143716000000074e+00	1.357689823000000073e+00	-1.206840906000000047e+00	-1.114646486000000047e+00	-6.563673934000000543e-01	-4.628175862999999723e-01	-1.072399730000000107e+00	-4.775655419000000013e-01	-3.667022368000000254e-01	2.892382914000000138e-01	-1.265574355999999900e+00	1.946260079000000087e-01
