-2.368364997000000027e+00	-1.649233059000000112e-01	2.284444896000000114e+00	9.887089069000000174e-01	1.724991999999999914e-01	2.771414296000000110e+00	1.127691945999999890e+00	-8.414161311000000198e-01	6.600687079999999485e-01	2.955854366000000066e+00	2.721264067999999980e+00	-2.743989174999999836e+00	4.894037030000000232e-01	-9.633275664999999544e-01	1.276974405999999895e+00	-4.217693652000000237e-01	-8.054464465999999767e-01	9.608733287999999817e-01	1.134169455999999965e+00	-1.426180494000000021e+00	1.952051062000000003e+00	1.409990164000000101e+00	3.359123152999999862e-01	8.478519751999999965e-01	1.050073400000000046e+00	1.955423130000000009e+00	-1.029291071999999918e+00	-4.723932542000000012e-01	-2.148023477999999875e-01	2.925978329999999961e+00	-1.604373585000000046e+00	1.254450605999999913e-01	-3.991521530000000095e-01	8.197882087000000206e-01	8.341806872999999456e-01	-1.819950119999999893e+00	-6.209641518999999832e-01	5.304442413000000078e-01	-1.205278357000000078e+00	1.246597490999999946e-01	-6.399617144000000479e-01	1.141007843999999993e+00	-1.956332607999999862e-01	1.002748069999999991e+00	1.888618821999999975e+00	1.194643453999999938e+00	3.105893887999999770e-01	2.095236905000000149e+00	2.569753337999999943e+00	-3.020851368999999953e-01	7.837715039999999522e-01	-3.671926670999999809e-01	-1.651056937999999974e+00	1.331548573999999929e+00	2.950854565999999846e+00	-1.049946846000000100e+00	1.623094637999999978e+00	8.850466483000000162e-01	-7.187197412000000396e-01	-1.089955417000000037e-01	-5.820320373999999797e-01	-1.324981133999999949e+00	5.674651396000000014e-01	1.881775953000000001e+00	3.705518582999999810e-01	-7.311111164000000384e-01	-3.334762762999999852e-01	6.301708115999999915e-01	1.014211487999999939e+00	-5.153175447000000187e-01	-1.343921604999999964e-01	1.440432764000000032e-01	1.197111178000000109e+00	7.600367698000000394e-02	9.073049436999999773e-02	-2.909555343999999932e-01	1.210796669999999908e+00	2.649574705000000141e-01	5.438821687999999543e-01	6.829706520999999642e-01	1.814493028000000008e+00	-1.937795018000000091e+00	2.459211722000000044e+00	1.197399105999999991e+00	2.386874311000000137e+00	2.187719596000000100e-01	-1.761451364000000019e+00	1.926750299000000055e+00	1.543358612000000019e+00	-7.337789335000000079e-01	2.903198115999999995e+00	1.421499054999999956e+00	1.247779315999999916e+00	1.084474753000000069e+00	1.519436843000000037e+00	-1.365666977999999920e+00	-1.534216175000000071e+00
-1.402659231999999978e+00	-8.423196320000000403e-01	2.204724246000000054e+00	1.218203021999999969e+00	-6.039400312999999576e-01	1.722658865000000095e+00	-1.452572686999999974e-01	-5.120093702000000357e-01	3.521172846999999773e-01	3.114881221000000089e+00	7.706977760000000011e-01	-7.735857267000000315e-01	9.877528863000000214e-01	-1.953240864000000077e+00	1.085696647000000015e+00	1.902993386999999981e+00	-2.554700484000000049e+00	4.740574104999999983e-01	-3.386679106000000106e-01	-9.152944608999999954e-01	1.684939672999999916e+00	4.812331418999999944e-01	1.027936707999999921e+00	-5.542018946000000224e-01	6.817788916999999449e-01	2.697635263000000005e+00	-2.239730374999999996e-01	-1.402160402000000028e+00	5.194362869999999965e-01	2.351653606999999813e+00	-2.085683857999999891e+00	1.331294981000000099e+00	1.509092740000000044e+00	1.040582082000000019e+00	1.707724522999999994e+00	-1.556453042000000009e+00	-6.165167107000000257e-01	-9.357798829000000262e-01	3.984053257999999875e-01	-1.045230498000000008e+00	7.519411106000000178e-01	2.782105776999999946e+00	4.856582393000000164e-01	1.185166166999999993e+00	5.512009477000000546e-01	-1.278672057000000084e+00	-3.221773008000000105e-01	1.387826368999999893e+00	2.875125281999999949e+00	-6.229947302000000270e-02	-3.308821279999999976e-01	-1.201690440999999998e+00	-2.337511509000000098e-01	-5.555010299000000262e-02	1.536579096999999949e+00	-9.113642126000000010e-01	6.224119120000000116e-01	2.050587492000000012e+00	-8.259897731999999992e-01	7.906543002999999459e-01	-3.233167832000000130e-01	-6.729449771000000080e-01	-2.178346254999999898e-01	7.501315567999999878e-01	1.479294445999999930e+00	-1.666145578999999877e-01	-3.328681437000000076e-01	-1.111109230000000059e+00	1.420414108999999980e-01	4.174864938999999775e-01	7.039653196999999807e-01	-1.117922003999999969e+00	7.392136710000000166e-01	6.754613165999999724e-01	-1.852113324000000061e+00	2.280132571000000219e+00	8.499675458000000017e-01	-1.031893619000000095e+00	-2.244387059000000073e-01	1.079032690000000017e+00	1.241703046999999893e+00	-1.083029671000000027e+00	-6.533600871000000421e-01	-7.863041517000000091e-01	1.222696176999999995e+00	1.757453941000000075e-01	-1.570364429000000062e+00	1.033365287000000077e+00	1.550777666000000110e+00	-1.747264147000000101e+00	3.496346959999999893e+00	2.060215391999999923e-01	-9.646486602999999604e-01	4.954890565000000247e-01	-4.582574468000000234e-01	6.466720324000000408e-01	1.213395239000000014e+00
-1.262085679999999988e+00	4.648648680999999949e-01	1.712091916999999963e+00	1.673448293000000087e+00	-2.223680009000000013e-01	1.807394123999999991e+00	-4.955844772000000259e-02	-1.186121779999999903e+00	-5.244683525000000124e-01	2.356469796999999922e+00	1.784793537999999957e+00	-6.845288646999999616e-01	9.024752539999999490e-01	-9.872367395000000156e-01	3.099217327000000077e-01	1.413299920000000043e+00	1.984079987000000045e-01	-4.484185753000000108e-01	-1.110724006999999958e+00	2.100809754000000085e-01	1.579662708999999943e+00	8.041264635999999522e-01	1.359518060999999944e+00	-9.741978868999999763e-01	8.797237840999999614e-01	1.939385364000000056e+00	2.717541163000000148e-01	-3.083918268999999990e-01	4.149978013999999771e-01	1.558776546000000041e+00	-3.408899088999999827e-01	2.767244625000000013e+00	4.906023601999999761e-01	-9.087377380000000171e-01	3.179187124999999781e-01	-1.856068990999999890e+00	-2.416035774000000025e+00	-1.617973869999999925e+00	2.008697618999999990e-01	7.018307451999999946e-01	8.199053464000000124e-01	1.325965982000000043e+00	5.298365091999999998e-02	4.959701047999999779e-01	8.559526375999999548e-01	1.645429781000000036e+00	-9.047003464999999744e-01	-5.569816418999999630e-03	1.816236732999999992e+00	-8.708658973999999775e-01	-1.222291616999999997e+00	-1.023080326000000095e+00	-3.497235613999999937e-01	-1.638676432000000016e+00	1.963829889999999967e+00	-7.209902952000000198e-01	1.982298604999999991e+00	2.171441889000000014e+00	-8.131756082999999635e-02	2.984975051000000046e-01	-7.324226271999999538e-01	-1.544728501999999892e+00	-1.564824527000000076e+00	8.265141413000000048e-01	6.977585654000000304e-01	-7.890219427000000341e-01	-1.398720081000000004e+00	3.393332631000000044e-01	-4.675288550000000209e-01	9.074936421999999503e-01	2.649946057000000188e+00	2.580233762999999958e-01	-4.319232196000000190e-01	-2.079787902000000133e-01	-8.736280386000000453e-01	1.387899103000000078e+00	9.410798108000000273e-01	-5.688657669999999666e-03	-6.296626200999999590e-01	-3.533131649999999846e-01	-2.622652598999999918e-01	-7.417134441999999606e-01	-9.132666713999999519e-01	-2.388707920999999956e+00	-8.362224471000000436e-01	-6.220437143000000502e-01	-9.419778598000000391e-01	-4.744162001000000184e-01	1.414631128999999932e-01	-7.582568264000000280e-01	3.046781531000000154e-01	-2.901720702999999735e-01	-9.370064549000000076e-01	-1.700805078999999997e+00	8.080336271000000403e-01	-4.791351891000000252e-01	1.988131222000000031e+00
-2.283258731000000097e+00	-6.359248651000000141e-01	1.499300655999999954e+00	1.253182583000000072e+00	9.927301764999999500e-01	2.915080564000000152e+00	6.535590800999999672e-01	-5.270714248000000213e-01	-1.563201770000000046e+00	2.481633615999999876e+00	2.140904979999999902e-01	-7.863229579999999608e-01	3.718815003000000008e-01	-1.460968666000000082e+00	1.772801032999999915e+00	-7.868359578000000409e-01	-1.109790177000000044e+00	1.031161765000000008e+00	-5.370892854999999994e-02	-1.278123665999999936e+00	-3.803929842000000061e-01	1.935344079999999911e+00	-6.582232816999999958e-01	-6.948016423999999747e-01	1.181118265999999917e+00	2.448443295999999936e-01	1.335884306999999938e+00	-2.617741627000000001e-02	-7.293729815999999699e-01	1.414171126000000056e+00	-1.999794750999999982e-01	1.515331804999999976e+00	5.709380416999999819e-02	1.838394963999999909e+00	-3.395803036999999747e-01	-2.288321906000000183e+00	-2.016746492999999862e+00	-2.823917537000000255e-01	9.638614574999999629e-01	1.472595373999999957e+00	-9.187198037999999567e-01	6.398052367000000018e-01	-2.897752380999999988e-01	1.140341768000000089e+00	2.660025839999999864e+00	-6.364361901999999738e-01	-3.964795138000000163e-01	-6.860222582999999652e-01	1.118045752000000004e+00	-9.205776639999999622e-01	-1.209728195999999922e+00	-6.639596016000000045e-01	-7.629977436999999529e-01	-3.691101697999999987e-01	1.308155898000000095e+00	-1.728269856000000049e+00	9.531548028999999866e-01	1.707434547000000080e+00	6.824314220999999625e-01	-2.032516385000000092e+00	-8.628577010000000325e-01	-2.472491955999999824e+00	-9.508897668000000358e-01	1.554106444000000087e+00	-5.715890230000000294e-01	-4.370543516000000017e-01	-8.309768770000000027e-01	1.007592615000000080e+00	1.322266830000000046e-02	4.074773866999999994e-01	6.343207208000000152e-01	1.297706669999999951e+00	6.075323902000000498e-01	2.092379454000000034e-03	1.341097014999999892e+00	3.583660434000000006e-01	1.406714944999999939e-01	7.736576031999999881e-01	-3.826980450999999950e-01	-1.696199015000000032e-01	-2.598567406999999774e-01	-3.460933239000000272e-01	1.257101318000000134e-01	-1.651206940000000012e+00	1.737475908999999985e-01	6.068787273000000315e-01	-6.855690274000000306e-01	-7.565307430000000055e-01	7.330371090999999728e-01	1.912492990999999920e-01	-2.587438999000000184e+00	2.320190656999999934e+00	1.404573751000000037e+00	-3.035457967999999895e-01	1.370778282000000070e+00	-3.651135731999999856e-01	2.082912241000000053e-01
-1.148231505999999902e+00	-1.522171605000000039e-02	1.782671161999999976e+00	2.096657862999999900e+00	6.517333725999999716e-01	1.783295010000000014e+00	-7.598023086999999842e-01	-8.221080736000000444e-01	-6.097365922999999910e-01	3.052692329000000093e+00	-3.984650812000000396e-03	-6.182006709999999794e-01	-2.353742403999999899e-01	-1.155530973999999933e+00	-2.665140970000000054e-01	2.115076644999999811e+00	-1.947016780000000002e+00	-7.035883711000000540e-01	-1.231698221000000065e-01	-2.205392311000000105e-01	1.631291135000000059e-01	1.527031202000000087e+00	6.837932227999999890e-01	-7.437773286000000095e-01	8.332393763000000009e-01	-5.165716243000000318e-01	1.065527783999999922e+00	-8.693766713999999673e-01	1.310954890999999956e+00	1.655723622000000006e+00	-4.945618408999999938e-01	1.455521939999999903e+00	1.778842384000000054e+00	4.264827857999999861e-01	-7.172180443000000238e-01	-1.864802778000000050e+00	-4.112709518000000064e-01	7.943516044999999748e-01	6.530929528000000150e-01	6.999624521999999738e-01	7.647785247999999703e-02	2.524540936000000180e+00	2.163153663000000060e-01	4.926757097999999724e-01	6.196852739000000554e-01	-1.496973746999999966e+00	-6.654991802000000123e-02	7.736105664999999576e-02	5.071888570999999457e-01	-2.676039179999999962e-01	-5.429892899999999578e-01	-3.585105236999999723e-01	-8.277773140999999946e-01	1.887347913999999974e-02	2.110789502999999900e+00	-3.102026809000000274e-01	8.627569976000000196e-01	7.495522982000000223e-01	-1.007636818000000045e-01	-2.140964654999999883e+00	-8.793532213000000430e-01	-1.748391553999999903e+00	-9.369758033999999736e-01	2.712321532999999896e+00	-3.063144480000000169e-01	3.185036276000000055e-01	4.360591615000000004e-02	1.934104137999999862e-01	-3.755762145000000052e-01	4.966673985999999763e-01	-1.295052531999999923e+00	1.041031188999999912e+00	-6.381735426000000044e-02	-6.284946298000000375e-01	4.898858141999999916e-01	1.821911703000000049e+00	6.535959761000000035e-02	2.132875991000000165e-02	-3.443005343000000162e-01	3.826423800000000042e-01	8.265679770000000426e-06	-9.295164101000000234e-02	6.575866030999999445e-01	4.069660873000000012e-01	1.634374173999999957e+00	2.023595224999999997e-01	-6.816039629000000266e-01	8.265866770999999447e-02	1.912416705999999911e+00	-1.163385856999999968e+00	-6.025218982000000167e-01	2.428962890000000208e+00	1.269623327999999995e+00	4.494313790000000197e-01	7.469763163999999511e-01	-3.453975326000000012e-01	6.411777500999999747e-03
-2.021138965000000010e+00	1.990978952000000135e-01	2.515638346999999886e+00	1.186474193000000010e+00	2.193967135999999873e-01	1.502109031000000039e+00	8.580105158999999926e-01	-1.094725699000000052e+00	1.077763773999999897e+00	1.960037134000000014e+00	2.222901921000000058e+00	-4.051766218999999780e-01	6.519326470999999845e-01	-9.299685519999999483e-01	6.568711177999999595e-01	-9.359063992999999693e-01	-2.260872569000000054e-01	8.256032647000000058e-01	-1.190147735999999901e+00	-4.110299155000000093e-01	1.180114915999999958e+00	7.938190000999999496e-01	1.468715470000000023e+00	-1.740259100000000059e-01	1.611085265000000044e+00	7.840834544000000461e-01	-8.887712062999999496e-01	-1.104440641000000056e+00	6.637802650999999887e-01	2.938473913999999798e+00	-5.033585693000000028e-01	1.668070611000000092e+00	-5.275498841000000327e-01	-9.843149477999999508e-01	4.563842171999999975e-01	-1.826515850000000052e+00	-9.983329873999999826e-01	7.559576735999999630e-02	-1.290012052000000020e+00	9.251065930999999853e-01	1.298419972999999894e+00	8.449638747000000061e-01	-4.058893995999999782e-01	2.062587875999999931e-01	7.025412873999999919e-01	1.487800105999999900e+00	6.982581547999999749e-01	1.578201047000000079e+00	1.189503894000000006e+00	2.343060654999999937e-01	9.629760537999999537e-01	6.191246811999999711e-01	-1.579267699999999941e+00	4.090739445000000085e-01	1.602769593999999964e+00	-1.543923699999999899e+00	-1.257462478999999966e-01	1.652103644000000093e+00	-3.153210443000000196e-01	-1.542344452000000032e+00	-4.484809075000000256e-01	-1.581275165000000094e+00	-3.833488233999999828e-01	2.146652871000000129e+00	9.084375446999999604e-02	-1.001439623000000001e-01	1.715446784999999918e-01	5.798261915000000322e-01	1.902450548999999880e-01	5.139490904999999971e-02	1.935734709999999970e+00	2.662247864000000241e-01	-1.513860551000000054e+00	-2.723421825999999824e-01	7.999268178999999757e-01	-1.185428384999999973e-01	8.483491469999999701e-01	-1.095815272000000007e-01	-6.443065438999999728e-01	2.149594256999999953e+00	3.542549622000000231e-01	1.463072739000000067e-01	2.851841332000000229e-01	5.909896907999999671e-01	1.425007600999999902e+00	-4.911285977000000025e-01	-9.607486510999999618e-01	1.335928218000000056e+00	2.715207814999999858e+00	-1.055201771999999982e+00	6.101538655999999561e-01	7.982901016000000238e-01	1.774749039000000084e-01	5.631773239999999792e-01	2.850978547999999946e-01	2.627667282999999743e-01	1.188715052000000050e+00
-1.791090668999999913e+00	-2.556646229999999798e-01	2.285174539999999865e+00	8.256581830000000455e-01	4.952254061999999957e-02	1.218416052000000027e+00	-1.127330957999999939e+00	-1.853417203999999929e-01	9.107369535999999544e-01	2.973139248999999928e+00	8.668854169999999915e-01	-3.017124869000000209e-01	1.894885442000000086e+00	-1.813126357000000022e+00	6.255223806999999914e-01	1.303181852999999890e+00	4.747179839000000012e-02	1.154820657000000042e-02	-1.413023412999999895e+00	-1.426244300000000020e+00	1.026324008000000010e+00	9.092831533999999882e-01	-6.308524055000000463e-02	-1.283076438999999902e-01	5.348646913000000280e-01	1.375689302999999919e+00	3.923203031999999979e-01	-9.611080254999999628e-01	9.763339614999999583e-01	2.909334686999999864e+00	-7.622143671000000120e-01	-3.429982549000000214e-01	1.949474479000000038e+00	-4.697268742999999858e-01	1.995772800999999985e+00	-1.437688384000000097e+00	-1.853503290999999997e+00	-9.764583421000000429e-01	1.113658913000000084e+00	8.691593058000000038e-01	-7.986451110000000186e-01	2.808974067000000185e-01	7.999388991000000448e-01	3.266416658999999889e-01	1.309103418999999935e+00	-2.692849606000000118e-01	6.677946524000000217e-01	1.208774983999999941e+00	1.984901062999999910e+00	-2.144179019000000075e+00	1.062436721999999945e+00	6.989598226000000025e-01	-3.958846759999999909e-01	-3.025751289999999982e-01	1.736873515999999951e+00	-1.759156894999999998e-01	1.789257816999999973e+00	2.921698237000000198e+00	-4.882032338000000249e-01	-2.424352499999999910e-01	-7.201743256999999510e-01	-9.480217120999999691e-01	2.397632560999999884e-01	1.412287937000000104e+00	1.235054520000000045e+00	3.591538669000000072e-01	3.946845218000000211e-01	-3.749623873999999857e-01	-8.871108869999999591e-01	-3.556503747999999882e-02	9.977400217999999876e-01	2.638240875000000263e-01	1.237556792999999988e+00	3.411629059000000075e-02	5.409898097000000183e-02	7.635520015000000216e-01	2.024932784999999846e+00	-1.117794417999999901e+00	-7.952144194000000388e-01	2.732897063999999876e+00	-1.056008177000000048e+00	8.328341285999999455e-01	-1.451225656000000086e+00	8.206875249999999733e-01	-1.895079895000000014e-01	1.129583003000000030e+00	-9.108915349999999744e-01	7.436818638000000092e-01	1.579010868999999984e+00	-5.615782952000000217e-01	-2.309732636000000117e+00	2.676052807000000033e-01	-6.829012869999999680e-01	1.148718717000000028e-01	-1.506673815999999944e+00	4.360403326999999774e-01	1.193361192000000015e+00
-1.629162049999999917e+00	7.841320505000000107e-01	1.027048422000000016e+00	1.825195550999999972e+00	6.204846551999999571e-01	2.642615063000000042e+00	-8.189575981999999699e-02	-1.433400017000000082e+00	-3.409690549000000126e-01	2.094218840999999998e+00	6.729667947999999900e-01	-6.488737047999999508e-01	1.881439611000000012e+00	-1.100900803000000039e+00	-2.757457057000000100e-01	1.330423907999999988e+00	-4.511379285000000072e-02	-7.974654799000000516e-01	6.014596603999999846e-01	-4.957843218999999912e-01	7.873475802999999607e-01	1.623695887000000004e+00	2.163882570999999810e+00	-6.240578969000000198e-01	1.410070394999999976e+00	2.239944973000000061e+00	2.158827773000000061e+00	-5.113506004000000216e-01	3.002868463000000210e-01	2.361049131000000134e+00	-6.026875213000000286e-01	1.065029691999999972e+00	-1.046809625999999938e+00	6.174839975999999453e-01	2.063016091999999801e+00	-2.801884262999999819e+00	-1.855919561000000106e+00	-9.094833406000000231e-01	8.644659323000000173e-01	1.433893104000000029e+00	-4.198969825000000156e-01	-3.082531318000000242e-01	1.310593770999999963e+00	-1.841707236000000025e-01	7.749237797000000372e-01	4.291136890999999731e-02	5.026287864999999799e-01	3.559766435000000229e-01	5.142405670999999900e-01	-8.448809559000000080e-01	2.192080020000000129e-01	-6.165658904999999912e-01	-1.034325912999999986e+00	-1.057229935000000010e-01	2.154721439999999877e+00	1.366100594999999918e-01	7.353721500000000022e-01	2.067682687000000019e+00	-2.707488807999999803e-01	4.404182279000000144e-01	-4.203436231000000078e-01	-1.702178615000000006e+00	-4.723606593999999936e-01	3.051868282999999904e-01	1.619001228999999986e+00	-8.544305295999999883e-01	-5.100226490999999751e-02	2.600373383999999843e-01	-1.524310534999999911e+00	-6.979461711000000124e-01	1.162484019000000091e+00	1.039577490999999965e+00	-2.572596179000000149e-02	9.785418751000000137e-01	-6.385259557000000363e-01	-1.354104785000000089e+00	1.575531881999999939e+00	-2.860214227000000276e-01	-5.518051431999999590e-01	1.420609639000000035e+00	-1.018024626000000099e+00	3.094684290999999976e-01	4.023965992999999908e-01	1.189057492000000105e+00	-2.438672746999999974e-01	2.099607079000000098e+00	-8.285660327999999630e-01	5.909549911000000488e-01	1.305561543999999907e+00	-1.786251171000000082e-01	-2.815087699000000221e+00	1.106294394000000070e+00	-2.082388689000000126e-01	-1.238434991999999957e+00	-9.004057007000000612e-02	5.249718695999999740e-01	9.989079332000000422e-02
-2.051485725000000038e+00	-7.980205508000000059e-01	2.817712479999999964e+00	9.898294761000000497e-01	1.842451727000000039e+00	4.590632580999999823e-01	5.082536358999999448e-01	4.181044758000000000e-02	-2.131566777000000190e+00	1.863584187999999919e+00	-6.901628783999999572e-02	-9.171196243000000470e-01	2.519911538999999867e-01	-1.842837210999999975e+00	2.101875117000000071e+00	-5.739188208000000069e-01	-1.720487821999999944e+00	9.579320682999999947e-01	1.977372595999999927e-01	9.220873420999999848e-01	-3.700674539000000096e-01	2.314349349000000000e+00	1.054533112000000106e+00	-1.414772110999999999e+00	9.983302872000000550e-01	1.640321904999999969e+00	1.269067570999999894e-01	-1.418061596999999931e-02	1.758741221000000021e-01	1.936185014999999954e+00	1.880207002000000016e-01	1.077703921999999981e+00	1.893438928999999993e+00	-3.217478132000000102e-01	1.659993134000000037e+00	-2.185178819999999966e+00	-1.077902499999999986e+00	2.118771992000000048e-01	1.241706143999999901e+00	1.329958492999999908e+00	1.896134830999999910e+00	1.923664972000000084e+00	1.160432826000000084e+00	1.819192205000000062e-01	2.414776106000000144e+00	-1.426455566000000008e+00	8.542680535000000130e-01	6.125744787000000358e-01	6.714612129999999457e-01	-1.397481908999999911e+00	6.601188881000000230e-02	-1.529133373999999934e+00	-1.026463678999999907e+00	-9.471875135999999751e-01	1.951060983999999943e+00	-1.594905631999999907e+00	-7.100047889999999695e-01	2.285482491999999866e+00	8.356590333999999731e-02	-8.695157678999999584e-01	5.422310778000000164e-01	-1.592791808000000087e+00	-9.336649183999999879e-01	1.371136381999999987e+00	1.030823929000000083e+00	-5.255721971000000270e-01	2.781795646999999927e-01	1.280291786999999959e-01	-9.764233131999999760e-01	-3.889731379999999961e-01	-7.256704973999999683e-03	2.004280814999999993e+00	8.626371312000000180e-02	1.370404785000000070e+00	-9.546530344999999695e-02	-1.042574577000000002e-01	1.856072434999999965e+00	1.028113620000000061e+00	-1.564175744000000090e-01	1.677244681999999987e+00	-2.301091046000000029e-01	-8.577988017000000298e-02	-3.308028122000000182e-01	8.314902926000000694e-02	1.339704827999999903e+00	3.259356813000000019e-02	-6.960542427000000476e-01	-2.541468045999999981e-01	2.698903397999999898e-01	-1.429229056999999914e+00	-2.272486528000000061e-01	2.389938367000000063e+00	8.860678711999999679e-01	4.122791936999999907e-01	1.139853605000000103e+00	1.113608905000000038e-01	3.098612934000000152e-01
-9.986997278999999450e-01	1.520212059000000115e-01	1.753473999999999977e+00	1.662631712000000039e+00	1.702774141999999991e+00	1.531582908999999937e+00	-6.437578045999999832e-01	-6.943579447000000071e-01	-1.474629855999999961e+00	2.911273535999999940e+00	9.065915862000000214e-01	-5.638307604000000195e-01	-3.497468679999999885e-01	-6.677081565000000385e-01	1.023605684000000043e-01	5.490898820999999819e-01	-2.369222070000000180e+00	-1.560258005999999975e+00	-1.197102263000000111e+00	9.870668014000000268e-01	9.366905384000000501e-01	1.714294527000000068e+00	-2.645136679999999796e-01	-9.596998109000000055e-01	5.823676515000000276e-01	8.549733792999999471e-01	8.757254076999999581e-01	-1.603073184999999901e-01	3.160487257000000216e+00	2.220511795999999816e+00	7.026525621000000443e-01	1.460409926999999941e+00	1.279096341000000026e+00	-3.367711158000000204e-02	1.058639384999999988e+00	-1.842670038999999926e+00	-1.206011543000000019e+00	1.095450835000000067e+00	-1.544112504000000052e-01	1.023515958999999947e-01	1.508585129000000080e+00	1.114190634000000041e-01	8.686127166999999538e-01	-1.900588146999999950e-01	8.885374907999999960e-01	2.737665662000000055e-01	6.975887367999999977e-01	9.636742066000000273e-01	1.466029379999999938e+00	-4.504008018999999807e-01	-2.819395955999999814e-01	-5.203967442000000387e-01	3.943646490000000254e-02	-1.319204636000000042e+00	3.295138801999999867e+00	2.586578123000000118e-01	1.428235531999999974e+00	2.093955516999999933e+00	7.765522029000000437e-01	-1.959102289000000052e+00	3.091833002000000108e-01	-8.922488522999999505e-01	-8.374894042999999622e-01	2.066729116999999949e+00	1.063519969999999981e+00	-1.192130326000000018e+00	3.419951238999999754e-01	-4.740707602000000104e-02	-8.862162641999999924e-01	-1.622291224000000087e-01	-3.358119184000000201e-01	2.009256841000000016e+00	2.393921893000000023e-01	9.998005975000000545e-01	-6.495273910000000095e-01	1.690759801000000007e+00	1.853145373999999901e+00	1.427806254000000052e+00	-1.002231056000000009e-01	6.778353285999999533e-01	-7.126497343000000040e-01	-1.125916364999999947e-01	3.689651741000000151e-01	-5.349589510999999686e-02	2.689304170999999855e+00	-1.184927434999999973e-01	-5.558211766999999748e-01	-1.441196748000000138e-01	1.317309993000000068e+00	-1.733442534999999896e-01	1.265516880000000066e+00	2.338325994999999935e+00	1.238151927999999957e+00	-4.922920035000000194e-01	9.617210837999999873e-01	-7.495112210000000330e-02	1.764062221000000097e-01
