0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-9.089881474000000017e-01	1.806843113000000001e+00	-8.108510775999999698e-01	2.276324317999999902e+00	-1.968324541000000094e+00	-5.111000535999999927e-01	2.959991861999999863e+00	1.990770673999999948e-02	-1.551117936000000030e+00	-1.037210020999999927e+00	3.565513050999999933e-01	1.875173780999999928e-01	4.740996856999999953e-01	-2.635780605000000165e-02	-4.789445962000000168e-01	1.466267447999999973e+00	9.828166281000000337e-01	6.675766832999999734e-01	1.813333898000000000e+00	-9.810588935999999816e-01	2.347769177000000040e-01	-2.086414973999999867e-01	5.927986231999999855e-01	3.154626185000000138e-01	-3.502645754000000000e-01	6.341636832999999474e-01	1.136405327999999937e+00	1.469777295000000095e+00	2.454376101999999893e+00	8.533047109000000408e-01	1.994830985000000112e-01	-1.928447738000000078e-01	1.874244913000000068e+00	-1.441697478999999893e+00	-1.040323767999999927e+00	-1.003152961999999926e+00	1.550248759999999892e+00	1.420372812000000096e+00	-1.161089209000000011e+00	1.163307110000000089e+00	5.500803089000000368e-01	3.187993271999999823e-01	5.395767452999999936e-01	2.089723012999999963e+00	-2.733280545999999811e-01	-2.754554632999999808e-01	1.498432165000000094e+00	4.636746239999999797e-01	-5.277844957999999753e-01	4.306958121000000195e-01	-2.444666899000000060e-01	8.010873465000000193e-01	-2.175608917999999892e-01	5.262300688000000060e-01	2.142707786999999975e+00	5.822084837000000013e-01	2.016949647000000123e+00	-1.444342296999999997e-01	-8.348255600999999748e-01
-5.571419364999999901e-01	2.431559927999999982e+00	-1.452680479000000080e+00	2.115486976000000130e+00	1.396519921999999969e+00	-1.021839050000000082e+00	8.170682545999999880e-01	-2.232970871000000135e-01	-2.775262665000000073e-01	1.777283340999999961e-01	-8.355471992999999875e-01	8.947902599999999484e-01	-1.641435532000000030e+00	2.416490974000000125e-01	5.464502967000000044e-01	9.161338122000000084e-01	2.013623426000000105e+00	1.155003849000000082e+00	-9.961259232999999935e-02	-3.371607293000000172e-01	2.002108249000000006e-01	2.742642087000000117e-01	1.030391930999999955e-01	2.110268532000000086e+00	4.877965264999999939e-01	9.012309631999999571e-01	3.832719499000000196e-01	7.533139747000000552e-01	-1.209006066999999962e-01	6.231694971000000249e-01	5.018506971999999733e-01	8.823173154000000240e-01	-4.165893412000000184e-01	1.891129040999999900e+00	-1.431286414999999979e+00	-2.377705333999999837e+00	1.476060633999999983e+00	3.055026961000000263e-01	-1.177089287000000040e+00	7.087529821999999369e-02	1.524215273000000037e+00	1.175654034999999986e+00	1.427866719999999923e+00	1.350819787000000050e+00	1.550141508999999918e+00	1.343366779999999872e-01	-4.969632700000000125e-01	9.564153870999999585e-01	-6.743071349999999464e-01	2.422044819999999987e-01	-1.069602657999999984e+00	-7.364874016000000356e-01	9.236424970999999873e-02	-1.757521600000000017e+00	1.259667850000000033e+00	-4.476279323000000032e-02	1.889184570000000063e+00	1.104600320000000080e+00	-1.485953115999999907e+00
-6.944530414999999790e-01	1.713562894999999919e+00	-1.052950001999999996e+00	2.273356372999999930e+00	-2.121765770000000106e+00	-1.126948806999999997e+00	1.141898437999999905e+00	4.791083257000000040e-01	6.263524258999999539e-01	9.126520017999999457e-01	-1.588458976000000078e+00	8.199897339999999701e-01	-1.975637937999999982e+00	3.220575896999999799e-01	-7.933722025999999650e-01	3.351886861999999745e-01	-4.438240011999999846e-01	5.746448513999999896e-01	1.070778819999999909e+00	-8.640611140999999717e-01	1.679027789000000048e+00	4.474744029000000123e-01	2.192853915999999792e+00	-1.166859352999999988e+00	-5.590678981000000297e-02	1.446984912000000012e+00	3.468611480000000080e-01	5.116208634000000144e-01	-2.112215395000000218e+00	-5.433818934000000239e-02	1.363756642000000019e+00	9.630787526999999848e-01	7.410647090999999964e-01	2.149717013999999926e-01	-1.082862742000000100e+00	-4.726260183000000059e-01	-7.872012524999999483e-02	-9.524831263999999909e-01	2.301530354000000056e+00	5.206280556000000281e-01	2.259113589000000033e+00	-1.074227982000000026e+00	1.817129895000000106e+00	2.006725520999999901e+00	4.331761452999999817e-01	-1.919253703000000089e-01	-8.446683886000000419e-01	1.082712740000000062e+00	-9.337675649000000133e-01	2.124443776999999922e-01	-6.800601982999999739e-01	2.387545155999999946e-01	-5.345536597000000167e-01	-1.953676924999999898e+00	3.007494685999999806e+00	-9.446587490999999726e-02	8.059213656000000503e-01	9.416167300000000129e-01	-1.233015063999999938e+00
-7.273787441000000298e-01	2.146364167000000212e+00	-1.299619976000000010e+00	1.796759707999999955e+00	9.055541286999999606e-01	-1.648431406999999904e+00	1.124852235000000089e+00	1.614191729999999991e-01	-2.943881863000000210e-01	7.707831571000000048e-01	-4.439927260000000042e-01	-3.992414823000000057e-01	2.564383372999999855e-01	-5.534456848000000179e-02	-8.878952224999999698e-01	9.448082172999999750e-01	-1.416778332000000029e+00	8.356076056000000252e-01	2.145218918000000100e-02	-5.700603660999999933e-01	-1.664759000999999961e+00	-1.739086206000000079e+00	1.260563506000000000e+00	9.478891606999999553e-01	-1.961699091999999922e+00	1.810726609999999903e+00	2.112778107000000016e+00	4.545395993999999940e-01	-7.844496166000000104e-01	-6.482730317999999547e-01	1.185712587999999956e-02	-7.444785116000000036e-01	1.520262672999999953e+00	1.582148694000000022e+00	-1.350127968000000012e+00	-1.277458297999999992e+00	1.951869723999999917e-01	-1.096537998000000069e+00	1.008086838000000096e+00	4.898310989999999920e-01	1.421973055999999902e+00	-2.166402809000000040e+00	-1.878536858000000032e-01	1.119566843999999950e+00	1.555620062999999997e-01	-1.179770297999999995e+00	-9.801492749000000337e-01	-8.368395253000000533e-01	-1.637134800999999973e+00	-1.658382502999999897e+00	2.122364414000000199e+00	1.479610928999999908e+00	-7.933754377000000468e-02	-3.660260255000000185e-01	1.356426094999999998e+00	-6.942181889999999855e-01	3.051843996999999836e-02	2.042848488999999823e+00	-2.997044054999999929e+00
-7.173025350999999716e-01	1.941911654999999959e+00	6.161857597000000020e-01	2.099144132999999801e+00	-1.949932553000000013e+00	-1.166914132000000048e+00	7.522952598000000046e-01	3.951654158999999833e-01	-1.017315997999999944e+00	-8.638896465999999774e-02	2.265902009000000106e-01	-1.382320036999999946e+00	9.548956906000000133e-01	-1.462636636999999906e+00	3.080757165000000061e-02	1.787203461999999909e+00	-1.141467656000000108e+00	-3.676347436999999885e-01	1.380694494000000105e+00	-6.316177929999999829e-01	1.424423776999999891e+00	-1.396612034999999974e+00	-3.539929820000000116e-01	-3.520497166000000067e-01	-1.860012087999999952e+00	2.763059997000000045e+00	2.233684273999999803e+00	-2.010740464999999921e-01	1.880642823999999935e+00	-9.147511991000000231e-01	-1.438912705999999986e+00	3.172695635000000181e+00	7.353510971000000174e-01	-2.860571651000000104e-01	-1.469413560000000007e+00	2.105561456999999886e-02	5.492480175999999714e-01	-8.633899359000000162e-01	2.220137254000000004e-01	1.443112259000000064e+00	-5.228861086999999630e-01	-1.446476563000000048e+00	-2.113783991000000029e+00	2.959466369000000041e-01	-1.125017249000000108e+00	-1.967367917000000022e+00	-8.164072264999999717e-01	-1.399784760999999919e-02	4.937591189999999963e-02	1.617121285000000075e+00	1.588631939999999965e+00	-1.149020206999999960e+00	-8.680812463000000534e-01	1.381267078000000037e+00	1.577246265999999952e+00	-3.565979831000000155e-01	1.412186202999999966e-02	1.102574565000000062e+00	-4.472886615000000177e-01
-9.346156964999999817e-01	1.502472283999999991e+00	-2.001052413000000030e+00	1.027537914999999913e+00	2.133688213999999916e-01	-1.654730327000000001e+00	3.409049455999999978e+00	4.224287082000000026e-01	-1.126642552000000075e+00	1.865656334999999943e-01	9.831870835999999558e-01	-5.358877189999999846e-01	4.933912804000000207e-01	-1.712079310000000021e+00	1.472671658000000106e+00	3.006644361000000210e+00	3.336471963000000041e-01	9.870416464000000278e-01	-1.577106114000000003e+00	8.895200211999999551e-01	-3.174102826999999905e-01	-1.667209409000000031e+00	3.058881257000000131e-01	9.292257286999999755e-02	-3.555376358999999820e-01	2.471271148000000029e+00	2.347285745999999840e+00	1.347014890999999881e-01	2.275364516999999864e+00	5.089731266999999448e-01	-9.573326925999999792e-01	-1.340971485000000074e+00	1.237139820999999945e-01	-7.426604317999999649e-01	-1.206422450000000035e+00	-1.572950156999999960e+00	6.162719528000000224e-01	1.854969768999999991e-01	-1.296537188999999923e+00	6.732225737999999460e-01	-1.903468486000000071e-01	1.001632799999999934e-01	-2.328675490999999820e+00	1.996913305999999944e-01	3.868694646999999986e-01	-1.616072670000000100e+00	3.998732018999999749e-01	3.686880497999999728e-01	-8.558435261000000294e-01	-5.891216713000000382e-01	8.396667785000000439e-01	-1.289978142000000050e+00	-1.088805534000000019e+00	-6.685234075000000553e-01	-2.777217202000000218e-01	-9.188089239000000186e-01	1.520202869000000012e+00	7.982601299999999567e-01	-1.323161417999999978e+00
-1.293182578999999999e+00	1.648525376000000042e+00	-1.374600156000000128e-01	2.161153237000000171e+00	-1.620047703000000006e+00	-2.520656016000000221e-01	8.764562477999999768e-01	8.061703192000000406e-01	-1.356301838000000037e+00	9.270424366999999721e-01	3.591351599000000006e-01	6.833341239000000344e-01	-3.683359154999999996e-01	-5.938683617000000137e-01	2.280919147000000091e-01	3.065760941000000184e+00	1.749848236999999918e+00	1.305771519999999963e+00	7.023982748999999526e-01	9.645057648000000539e-01	5.522934617000000435e-01	1.782671593000000054e-01	3.233209353000000008e-01	1.035185307999999971e+00	3.896190777999999910e-01	5.011898248999999694e-01	-1.280197982000000068e-01	-6.358414613999999743e-01	-9.371086739999999748e-01	1.043281515999999964e+00	-1.044540221999999963e+00	1.180893401000000065e+00	-1.365991740999999982e+00	7.703645725000000111e-01	-1.593949258000000035e-01	-1.505030384000000110e+00	-6.044531601999999504e-01	-6.215095125999999803e-01	-9.043317371000000326e-01	8.596489650999999954e-01	2.292933519000000045e-02	-6.684299074999999757e-01	-7.046224226999999729e-01	-1.097008454000000022e+00	-7.562206245999999465e-01	-1.034306777000000066e+00	7.714102940999999491e-01	6.086540912000000247e-01	-1.718083830999999895e-01	6.857807854000000369e-02	-2.275813712999999794e+00	-2.051125453000000043e-01	-5.631613950999999618e-01	-1.718690897999999967e+00	5.473944961000000164e-01	1.339713863000000060e+00	1.006853253000000059e+00	1.323589214000000069e+00	-7.382768374000000522e-01
-1.175863031000000003e+00	1.870185500000000056e+00	-1.371577102000000048e+00	1.535074459999999918e+00	7.367956934999999596e-01	-3.421192704000000084e-01	1.499782313999999950e+00	1.603028566999999960e-01	1.523852192000000105e+00	1.568043434000000014e+00	-2.847718190999999899e-01	8.040138993000000012e-01	-1.144688541999999976e-01	8.690267110999999600e-01	-4.748683016999999951e-01	8.846964486999999711e-01	6.288549961999999327e-02	2.056957296999999851e+00	-1.335111270000000072e-01	1.450415162999999952e+00	1.745054625000000081e+00	-1.353900461000000055e+00	3.988172253999999750e-01	-2.119798977999999945e+00	-1.233149497000000094e+00	-6.208612517999999580e-01	-6.429736462000000541e-02	-2.341662102000000023e-01	-1.046391749000000093e+00	8.471556354999999483e-01	-4.064616369999999868e-01	-2.192510135999999887e-01	1.637983890999999970e-01	-2.357840602000000063e-01	-9.515006822999999558e-01	-6.897739085999999853e-01	-1.403501045999999919e+00	-1.032876313999999907e+00	4.381768794000000244e-02	1.014082544000000086e+00	1.230432132000000012e+00	2.409685387999999928e-01	-4.324116061000000122e-01	8.858703136999999950e-02	-7.915876393999999872e-01	-1.107359242000000021e+00	-1.034356094999999920e+00	-1.088615721000000036e+00	-1.913058334000000027e+00	-4.777257352000000012e-01	-9.023503768999999730e-01	1.501489342000000005e-01	3.589420698999999937e-01	-1.691507314999999956e+00	1.173413312999999958e+00	-1.056192280000000094e+00	-3.321860210000000119e-02	-5.353092587000000263e-02	-1.614150536999999996e+00
