1.196611461000000043e+00	-1.164593919999999949e+00	-1.357460185000000097e-01	9.731602644999999552e-02	-5.099972417000000480e-01	-5.726764506000000532e-01	-6.940943573000000200e-01	8.719568533999999538e-01	-5.796933877000000346e-02	1.852419720000000103e+00	-2.896699263999999996e-01	-3.024780065999999934e+00	6.048567398999999956e-01	-6.117120070999999548e-01	-3.079701291999999979e-01	-1.490925655999999933e+00	-8.352960766000000481e-02	1.983133518000000040e+00	3.545183975999999793e-01	1.883602387999999905e+00	2.440714888000000027e+00	1.001314607999999939e+00	-1.542125857000000044e+00	-1.362972837000000048e+00	-1.892023672999999961e+00	-7.162992430000000299e-01	6.933774199000000693e-02	-1.138304422000000038e+00	5.623203320999999727e-02	2.063857505000000092e+00	-2.292621768000000060e+00	9.860523943000000235e-01	4.634555961000000335e-02	1.737293074000000104e+00	-1.885052023999999937e+00	4.184566283999999747e-01	1.189545674999999969e-01	9.990120392000000349e-01	6.756576027999999789e-01	-5.032786636999999619e-01	1.466778477000000025e-01	-1.525011949999999894e+00	1.151221426999999992e-01	2.377968002999999886e+00	-1.043011952000000075e+00	-2.610276617999999882e+00	-1.006799707999999960e+00	5.282439719999999506e-01	-5.186835906000000218e-01	1.766077043999999985e+00	8.434355335000000287e-02	7.118391122999999654e-01	-1.081199701000000069e+00	-2.902951322999999917e+00	-3.050803854999999953e-01	-2.282406201000000134e+00	3.160881614000000117e-01	9.841779280000000352e-01	6.176610062000000012e-02	-8.586516741999999924e-01	2.250773158999999912e-01	-2.574571071999999905e+00	2.037838191000000077e+00
-7.324106160000000143e-01	-8.379498327000000080e-01	1.735397185000000064e+00	-4.865981032999999734e-01	-4.350891957999999948e-01	-7.253346036000000163e-01	-1.265081428000000008e+00	1.194197176000000082e+00	-1.787526879000000068e+00	-3.102320674999999861e-01	-3.503318007999999817e-01	-2.428255333000000071e+00	4.830310883000000222e-01	-5.593698283000000243e-02	-6.643623816000000515e-01	7.500287024000000524e-02	-1.061111898000000053e+00	1.145665613000000027e+00	-1.095656951999999906e+00	-4.445086966000000306e-02	1.255122904000000039e+00	-5.950824617000000094e-01	-2.192851512999999919e+00	-4.416405899999999995e-01	-2.087346453999999962e+00	-4.763510260000000107e-01	-7.019956569999999951e-01	1.659599325999999930e+00	1.383590158999999931e-01	3.462714940000000130e+00	-2.886210145999999810e+00	1.818567416999999908e-01	6.530439164000000352e-01	1.334537107999999916e+00	-1.063529112000000110e+00	1.181859650000000039e+00	-1.938855982999999937e-03	1.211681221999999947e+00	-4.903968588000000017e-01	5.599161181999999792e-01	-1.771705493000000020e+00	-4.691739112000000156e-01	1.547656751000000108e+00	1.735012924999999928e+00	-3.594693505000000067e-01	-1.514041065000000019e+00	-1.631878366000000025e+00	-8.882215991999999893e-01	9.285673746999999478e-01	9.621598097000000349e-01	-1.372489996999999962e+00	-2.798598936999999731e-01	4.707790031999999902e-01	-2.927622652000000159e+00	7.640941838999999458e-01	-2.139880825000000097e+00	-1.699167824000000104e+00	9.975738492000000290e-01	1.018969118000000007e+00	7.432631717000000027e-01	3.000965712999999896e-02	-8.880998549999999936e-01	3.231226341999999807e-01
-2.656754847999999725e-01	-3.345192866999999737e-01	-6.293385598999999553e-02	-6.170393585000000236e-01	-6.044603951000000475e-01	-6.489135018999999671e-01	-3.055115944999999833e-01	-1.625491006999999932e+00	-1.410704285000000002e+00	1.189339904999999975e+00	1.213491492000000060e-01	-8.496527423999999939e-01	2.997601032000000165e-01	-3.248677593000000030e-01	1.890285129000000008e+00	8.167334733000000124e-01	-8.708746644999999509e-01	2.660516037999999805e-01	-2.888010623999999749e-01	-1.360706860000000074e+00	1.853874401999999977e+00	-5.766218760000000332e-01	-3.628597377000000179e-01	-2.110198397000000003e+00	-1.095968910000000018e-01	5.329746933000000242e-01	1.305737053999999953e+00	-1.023940923000000058e+00	-1.411919858999999944e+00	1.966974906999999995e+00	-1.234953737999999968e+00	5.363670955999999546e-01	3.019192341999999973e-01	1.330074519000000066e+00	-2.233680119999999825e+00	1.005864920999999912e+00	-2.384085488999999891e-01	1.548745049999999956e+00	3.456023335000000252e-01	1.925334021000000062e+00	-6.857570766999999679e-01	1.199405653999999988e+00	1.388148378999999988e+00	2.834820721999999904e-01	1.055586716000000091e+00	3.624486104999999903e-01	-6.239527760999999950e-01	9.016609686000000012e-01	2.175101294000000074e+00	1.952651815000000068e+00	-1.106835082000000026e-01	8.860782485000000541e-01	1.670888471000000042e+00	-8.570015638000000324e-01	1.184191352000000030e+00	8.284311150999999762e-02	-3.094668240999999820e-01	-1.229555312000000011e+00	1.024337057999999967e+00	1.486331209999999903e+00	1.483813583000000103e+00	2.861159146999999958e+00	-1.682838617000000037e+00
4.710956477000000087e-02	-1.950279990000000074e+00	-5.331229240999999508e-01	-4.217038572999999846e-01	-9.408648682000000374e-01	-7.947278746000000504e-01	4.158135964999999934e-01	1.267559448999999949e+00	-3.429713356999999907e-01	1.631603026000000012e-01	2.186334866999999904e-01	7.488348177000000438e-01	6.118552857000000289e-01	4.257671779000000156e-01	-1.083320438999999968e+00	-3.367619342000000016e-01	-3.105866114999999983e-01	1.670649049000000053e-01	1.762333319000000120e-01	1.703770457999999932e+00	1.466611477999999913e+00	-2.843780334000000146e-02	1.194194611999999989e+00	-7.579617805999999680e-01	1.176310678999999970e+00	6.808314959000000277e-01	2.247717996999999968e-01	-6.411663094999999757e-01	-2.028961960999999814e+00	1.230883608999999934e+00	-2.750768887000000218e-01	2.632482865000000061e+00	-3.575879665000000207e-01	1.172885836999999931e+00	-4.372153035999999937e-01	3.103228767999999804e-01	-2.744267290999999886e-01	2.507133663999999929e+00	1.320982337000000006e+00	1.899937549999999975e+00	7.509344134000000004e-01	1.645240808999999915e+00	2.657084439000000131e+00	-1.000986103000000016e+00	-2.622925281999999997e-02	-4.604591120000000037e-01	4.130426925999999832e-01	1.977251757000000110e+00	6.302344968999999963e-01	-4.352807461000000044e-01	1.708603915999999945e-01	2.374782586999999889e+00	2.194392139000000130e-01	1.272056537999999959e+00	-6.574168053999999983e-02	2.502874177999999894e+00	-1.420595784000000084e+00	-1.376569461000000105e+00	-6.458006119000000433e-01	-3.001884323999999826e-01	3.703111223000000063e+00	2.248202355000000097e+00	-2.188542277999999897e+00
-9.540903984999999921e-01	1.852583697000000085e-01	1.221563085999999965e+00	-6.999405170000000398e-01	-7.764865619999999913e-01	-9.144598870000000268e-01	3.051611079000000060e-01	5.416391778000000379e-01	9.467495114999999739e-01	1.814804075999999933e+00	1.320581137000000072e-01	6.734717395000000550e-01	8.562462542000000010e-01	-9.715478032000000042e-01	-4.557406520000000238e-01	-1.990218561000000053e+00	2.365029382999999930e-01	-1.238897235999999902e+00	-8.792717973999999992e-02	-1.353469779000000095e+00	4.605561235999999781e-01	6.535308444999999855e-01	9.721281182000000021e-01	1.154305630000000082e+00	8.914139754000000027e-02	-8.230491760999999462e-01	3.482177994999999804e-01	1.593023142999999919e+00	-1.911569185000000060e+00	-8.751862033999999735e-01	-1.864131892999999929e+00	4.819901693000000265e+00	-1.107549289999999909e+00	5.877356286999999568e-01	1.295167181000000056e+00	-1.247216885999999914e+00	1.460955092000000066e+00	2.038875243000000115e+00	1.123483986999999962e+00	1.133680521000000052e+00	7.957417266999999850e-01	6.511967363999999758e-01	1.474080599999999963e+00	-4.698221030999999992e-01	-2.293744192000000126e-01	-2.024390288999999843e+00	7.476110687999999449e-01	5.502730481999999756e-02	-1.407806836000000006e+00	-1.320737553999999925e-01	7.010734876999999976e-01	2.077895810999999870e+00	-2.545602081999999822e+00	2.438095929000000162e+00	-4.542290779000000001e-01	2.878578078999999845e-01	-1.991949038000000005e+00	-7.762836038000000549e-01	-6.126995879000000089e-01	-1.388866495000000034e+00	3.340921623999999923e+00	-2.687884894000000191e+00	2.205820645000000080e-01
3.300165097000000158e-01	-1.995312275000000080e+00	1.792923453000000000e+00	-7.662926786000000268e-02	-1.259893535000000009e+00	-6.021146803000000380e-01	2.370455180999999911e-01	5.847241954999999880e-01	3.742851863000000168e-01	-1.012789949999999939e+00	-1.100271817000000096e+00	-6.609311795000000211e-01	-9.399807163000000187e-01	1.669051139999999933e-01	1.659371480999999982e+00	-1.025129243999999940e+00	1.162737578999999966e-01	-8.884240374999999856e-01	-1.060151723000000018e-01	6.118140229999999846e-01	8.186626491999999811e-01	-3.282498213000000220e-01	-1.880810539999999920e+00	-4.655655619999999884e-01	-1.831344619000000007e+00	-1.304717171000000064e+00	1.671837622000000093e-02	-8.616486347999999795e-01	-7.575582377999999784e-01	4.998028321999999912e-01	-9.644942053999999709e-01	1.179832046000000023e+00	-1.945042677999999914e-01	-1.035938387000000072e+00	2.582275710999999863e+00	1.691268178999999927e+00	1.060497640999999991e+00	1.099027462000000011e+00	-2.522084793000000102e-01	-1.257472305000000068e+00	-1.152444773000000033e+00	-4.901897306999999926e-01	5.531958192000000496e-01	6.423354986000000544e-01	-3.192330914000000019e-01	-7.980010640000000377e-01	-2.375117335999999968e-01	-1.847557394000000075e+00	-1.251187414000000109e+00	-1.673404067999999967e+00	-7.981148323000000211e-01	2.268379997999999897e+00	-7.620255378000000412e-01	1.919949818000000086e+00	-1.328731544999999903e+00	-2.214533283999999824e+00	-6.597974050999999562e-01	-4.209321567999999708e-02	-4.998325972000000061e-01	-2.678563958999999883e-01	-6.885806009999999588e-01	-1.718765089999999995e+00	-5.051276033999999582e-01
-7.689053663999999566e-01	-1.462112684000000107e-01	-2.168558382999999923e-01	-1.255981419000000043e+00	-6.312270749999999708e-01	-2.130492754999999960e-01	-1.978827006999999971e-01	-9.615233844999999668e-01	-1.878022145000000087e-01	-4.614174353000000117e-01	-1.720411619000000059e+00	-9.260620347000000363e-01	1.908902252999999938e+00	-3.110069202999999893e-01	1.713104047000000074e+00	6.657631111999999796e-01	-7.227035009000000176e-01	-2.298718009000000062e-01	6.210261643000000026e-02	-1.903214289999999864e-01	4.171486339000000099e-01	-3.642308732999999799e-01	-1.411378859999999902e+00	-4.199350618000000090e-01	-1.155800418000000107e+00	3.453149677999999695e-02	1.503236876000000111e+00	-1.100420324999999977e-01	-3.580521155999999983e-01	3.831405471999999729e-02	-1.851177942999999937e+00	-2.832534375999999909e-01	-8.638236286999999569e-01	-8.710793139000000407e-01	9.538613437999999833e-01	-1.631377824999999948e-01	-1.349601019000000068e+00	-1.441133199999999892e+00	-4.129305883000000121e-01	5.169243956000000306e-01	-1.666946585999999897e+00	3.263323099000000060e-01	-1.179440660000000097e-03	4.959650264000000086e-01	-6.807064876000000486e-02	5.725065207999999739e-01	2.806499807999999763e-01	-1.047727381000000069e+00	3.471168774999999762e-01	1.422958350999999899e+00	-1.046950558999999892e+00	1.710207959999999972e+00	9.255934533999999880e-01	-9.861844609000000039e-01	-1.693036022999999946e-01	-7.144773301000000298e-01	-1.539079070000000105e+00	5.823024811000000467e-01	6.793467704000000218e-02	7.337822806999999559e-01	-6.568986440999999843e-01	-8.827841308999999637e-01	-9.460793080999999605e-01
2.964608938000000138e-01	-1.027970422000000106e+00	-1.021069105999999893e+00	-7.182175684999999588e-01	-7.060832738000000219e-01	9.884301022999999464e-01	-5.434054743999999770e-01	3.791211301999999894e-01	-3.253254651999999969e-01	3.776833726000000113e-01	-8.462499901000000158e-01	-4.581912135999999941e-02	-1.319533813000000055e+00	-1.418570400999999981e+00	-7.442782779000000071e-01	1.210976880000000033e+00	4.104497006999999753e-01	-3.053082980999999863e-01	9.568917448000000547e-01	-3.284177846999999928e-01	1.724808206999999927e+00	7.633391270999999589e-01	7.049040165000000080e-01	-1.630467558000000095e+00	3.919369806999999928e-01	1.612107219000000091e+00	-4.119477480000000025e-01	-2.675275767999999998e-01	-1.099756745000000091e+00	-1.375383025000000092e+00	-6.199596446999999788e-01	-1.437607309999999972e+00	-2.033965021999999956e-01	9.125564994999999513e-01	-5.271562152000000001e-01	-4.069405799999999962e-01	-1.312314930000000102e+00	-9.947161320999999834e-01	-1.373671673999999898e+00	7.328699714999999948e-01	-4.413654261000000134e-01	1.375649445999999942e+00	-8.786063519000000266e-01	7.441573449999999701e-01	2.586584428999999866e-02	-1.947245364999999895e-02	1.778035836000000092e-01	2.093688092999999917e+00	8.597508786999999986e-01	-7.489688862000000169e-01	-7.071428982999999890e-01	9.302793167999999502e-02	7.136579559000000295e-01	-8.224815522999999740e-01	-3.148055334000000038e-01	1.034347152999999908e+00	-1.618740026000000110e-01	1.192843700999999923e+00	8.263053651000000499e-02	-7.358377356999999952e-01	-9.586089593000000075e-01	5.504856055000000303e-01	-5.369130882000000549e-01
-1.715734577000000094e+00	-4.323800348999999876e-01	6.189015285000000199e-01	-6.756021571000000447e-01	1.618540337000000107e-01	1.014083856000000061e+00	-5.345239331000000149e-01	2.903902326999999728e-01	8.922422847999999379e-03	-2.921604943000000176e-01	-2.481497069999999971e-01	9.176172714000000452e-01	-3.684976536000000163e-02	-2.450638420000000040e-01	-8.746482493999999663e-01	-1.421189670000000127e-01	3.420025333999999750e-01	-4.361791334999999825e-01	-3.696756997999999794e-01	-9.202899398999999647e-01	4.582442857999999980e-02	-1.148847213000000034e+00	2.274037857999999801e+00	3.789468970000000048e-01	1.137846970000000013e+00	1.374387569000000031e+00	-1.620782522000000059e+00	1.266429996999999918e+00	-5.517991017000000165e-01	-8.290934564999999923e-01	-1.789048905000000023e+00	-1.094465359999999970e-01	1.108178789000000108e+00	9.981565959999999516e-01	-6.875775938999999504e-01	-7.030737286999999558e-01	-9.450102596999999660e-01	-5.393478627000000136e-01	-3.828235489999999852e-01	1.179354937000000048e+00	-5.491356930999999886e-01	1.687166544000000101e+00	-4.452713039000000261e-01	-9.630780888999999900e-02	2.807447366999999971e-01	-1.130788294000000027e+00	5.057284340000000045e-01	7.284830166000000329e-01	-2.692249074999999991e-01	-9.350023518000000200e-01	-4.233834993000000213e-01	-1.482646075999999868e-01	1.609170209000000129e-01	-3.562310657000000158e-01	-3.072233374000000183e-01	9.222403398999999835e-01	-2.225650981999999889e+00	2.140763347000000039e+00	-9.754379630999999995e-02	-1.755184598999999901e+00	4.397496630000000128e-01	-5.013576805999999664e-01	-3.453262916000000016e-01
1.315841965000000002e-01	4.150834459000000282e-02	3.260449209999999876e-01	-6.723704389000000337e-01	7.271344302000000148e-01	1.196006716000000081e+00	-1.919060418999999906e-01	-1.023041333000000025e-01	8.077208670000000090e-01	1.401608554999999867e-01	4.296031960999999733e-01	4.594623581000000234e-01	-2.042824040000000008e-01	2.770902357000000205e-01	1.726284603999999945e+00	-1.508210255999999916e+00	1.088064241000000099e+00	-1.508214250999999895e-01	2.921076053000000172e+00	-1.501481202999999987e+00	7.736134675000000405e-01	1.178663667000000026e-01	2.516748934000000215e+00	-5.598617830000000017e-01	7.451468413999999818e-01	-2.011959187000000038e-01	-4.778706818999999828e-01	-1.203844136000000065e+00	-8.372304698000000434e-01	-3.170122840999999858e-01	-1.350544117000000099e+00	-1.155164231999999958e-01	6.219260036000000547e-01	4.970068751000000229e-01	-1.550078437000000031e+00	-5.396176689999999665e-01	2.309732238999999965e-01	-4.376949318999999727e-01	-8.858135011999999919e-02	4.205072016999999995e-01	-9.800222240000000529e-02	1.371423186999999988e+00	-6.608917033000000218e-01	2.082285865999999874e-01	4.550261715000000207e-01	-9.504729150999999820e-01	1.280530353000000066e-01	-1.549843281000000017e+00	-6.752359935999999729e-01	-2.247535185999999907e+00	5.395125119000000469e-01	-1.212706703999999913e+00	4.751946328000000025e-02	7.041277580999999453e-01	-1.226360458999999903e+00	-3.707336254999999969e-01	-7.542695499000000303e-02	1.008273517999999980e+00	4.971711226000000150e-02	-1.941273196000000034e+00	-1.205022300000000018e-01	-7.690658165000000546e-01	-6.214974201999999837e-01
