0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-2.037278123000000107e+00	-6.463937303000000245e-01	3.424074878999999960e+00	1.778302494000000067e+00	-1.279430816000000082e+00	2.001819402000000192e+00	-4.044336962999999785e-01	-4.859403816999999792e-01	3.125150944000000042e+00	-2.591410999000000048e-01	-3.290877695000000158e-01	-4.106614947000000043e-02	2.388321824000000149e+00	7.211929473000000534e-01	-1.034690167999999938e-01	1.248236974000000110e+00	2.715024838000000162e+00	2.271827906999999980e-02	9.203432536000000219e-01	2.215227210000000113e+00	1.065581673000000063e+00	2.336945109000000187e+00	2.065080592999999798e+00	1.108791636000000080e+00	1.606992756999999994e+00	1.386332855999999891e+00	1.061307736999999918e+00	1.707005761000000010e+00	1.078265915000000019e+00	2.701784802000000152e-01	2.011329896000000061e-01	1.517996104999999929e+00	-6.448524999000000424e-01	-1.457132265999999898e+00	-1.054243138999999996e+00	9.471153482999999929e-01	-5.508937467000000199e-01	1.552591178999999988e+00	7.923110330000000534e-01	-1.506649200999999882e-01	9.732945428999999482e-01	6.638816736000000551e-01	4.091410208999999853e-01	1.548112737999999933e+00	3.953735092999999812e-01	2.760057813999999832e-01	-5.368163690999999682e-01	-1.931640169999999934e-02	8.847282224000000417e-01	5.717465783999999829e-01	6.850015122999999484e-01	-8.559805947999999942e-01	3.236210474999999809e-01	-6.653098460999999908e-01	7.472646762000000331e-01	2.017263783000000199e+00	2.021577063999999840e-02
-1.504504792999999951e+00	-2.516546214999999975e+00	2.134990413999999781e+00	1.431100234000000082e+00	-7.511218062000000195e-01	1.261726045000000074e+00	-5.910543837999999717e-01	4.431774316999999991e-02	2.376626316999999933e+00	1.559973887999999975e-01	2.472005236000000217e+00	-1.267363283999999979e+00	1.101718962000000079e+00	8.856634161999999977e-01	1.079069912000000020e+00	-6.380734066000000038e-01	1.452650583999999911e+00	2.565233713999999776e-01	6.026300522999999965e-01	1.932282529999999943e+00	1.042655351999999924e+00	1.728947291000000108e+00	1.699192806999999972e+00	1.716890644000000021e+00	1.650327706999999977e+00	8.873162166000000406e-01	-2.809138802000000212e-01	1.345660427000000103e+00	1.073651986000000003e+00	-6.241911152000000351e-01	-3.456861393999999810e-01	1.563452319999999895e+00	1.246425026000000047e+00	4.771872588000000137e-01	1.461792664000000075e+00	2.406465376999999961e+00	1.623404491999999921e+00	1.144008045999999945e+00	1.541533344999999944e+00	1.379683187000000089e-01	4.136047136000000068e-01	1.113864021999999981e-01	1.435837738999999891e+00	2.637954156000000272e-01	8.616038662999999653e-01	3.482998179999999833e-01	9.211863442000000068e-01	-2.065887399999999929e-01	6.044127511000000341e-01	5.747320987999999797e-01	3.006118204000000071e-01	-2.804367204000000058e-01	1.326111781000000045e+00	-7.918796974999999794e-01	7.840253303999999979e-01	2.346390995999999785e+00	2.024621675000000121e+00
-2.062435186000000087e+00	-3.591871774000000017e-01	2.181309816999999818e+00	6.076160690999999892e-01	2.060634895999999827e+00	1.619576595999999924e+00	-8.937592268999999812e-01	-3.544178238999999841e-01	9.961490206999999986e-01	6.595026377999999578e-01	-6.627067488000000228e-01	-1.659943533000000082e+00	2.525050019000000034e+00	-1.489162008000000093e-01	6.332888044000000161e-01	-2.473506376999999867e-01	1.648109186999999975e+00	-5.293391624999999739e-02	6.104738572000000252e-01	1.983623040999999976e+00	-2.630407534000000006e-02	1.730794133999999929e+00	1.998922252000000066e+00	3.711853559000000136e-01	-4.075484830000000169e-01	1.755616536000000005e+00	-7.313260656000000193e-01	2.328921874000000170e+00	1.411414072999999991e+00	4.113220503000000194e-01	-5.514229045999999856e-01	1.287478984999999909e+00	1.155502199000000063e+00	-1.293947611999999969e+00	2.132337279000000141e+00	2.247679799999999783e+00	1.134626692999999964e+00	1.644284993000000084e+00	2.064756073999999941e+00	5.413091338000000086e-01	-4.734032141999999777e-01	3.838628948999999735e-01	2.501565534000000035e+00	1.093282993999999952e+00	-2.412985279000000038e-01	4.443414708999999796e-01	1.227446178000000110e+00	1.081450124000000040e-01	1.648271558000000026e+00	4.734135871999999856e-01	4.437335045999999950e-01	-3.475856270000000081e-01	6.815795050999999827e-01	7.659888541999999578e-01	2.145045429000000059e+00	4.322707910999999958e-01	2.018587957999999905e+00
-1.857024540000000057e+00	-2.346308057999999974e+00	1.535725774999999960e+00	-2.228490711999999985e-01	-8.750811657999999493e-01	9.881891447999999745e-01	-2.565502761999999826e-01	-6.330802255999999906e-01	1.584716573000000128e-01	-1.960510699999999940e-01	-3.607139127999999806e-01	-1.944828007999999997e+00	1.357946442000000031e+00	-2.008914793000000087e-01	-6.829556175000000007e-01	9.395912933000000189e-01	1.015823216999999890e+00	-9.633695709999999801e-01	5.976381916999999877e-01	9.520040008000000276e-01	2.049353446000000023e+00	1.389732594999999904e+00	1.142586378999999930e+00	1.136405531000000080e+00	-4.512556890000000154e-01	7.224055957999999666e-01	8.960495953999999541e-01	2.370281601999999932e+00	1.423925968999999903e+00	1.919150238000000064e+00	-1.592048996000000050e-01	1.900391160000000079e+00	-5.025671763000000292e-01	5.666121066999999512e-01	-5.793567673999999723e-01	1.241627191999999935e+00	1.272985633000000005e+00	2.532904557999999806e+00	1.554503194000000033e+00	2.694391953999999978e-02	-3.578325492000000163e-01	9.065052802999999937e-01	3.537728469999999792e+00	1.756739524000000108e+00	-2.426639225999999816e+00	3.854774528000000089e-01	2.169830539999999974e+00	-8.998772443000000454e-01	1.498179071999999890e+00	-1.542808296000000023e-01	4.405239412999999993e-01	-1.871233276999999973e+00	-3.336849188000000077e-01	1.560242088999999943e+00	6.274887829999999944e-01	-2.272549513999999882e-01	-6.222576820999999730e-02
-1.826135351000000018e+00	-1.265520578999999923e+00	1.959114116000000072e+00	-6.443021583000000385e-01	-5.346441656000000542e-01	5.486891966000000398e-01	-7.139168216000000289e-01	-1.065331832000000034e+00	1.022011403000000040e+00	-1.289792626999999969e+00	1.424235217000000109e+00	-1.051122222999999911e+00	1.745388957999999935e+00	2.364263373000000001e+00	3.692751796000000031e-01	4.295796688999999891e-01	2.643288225000000047e-01	1.221389247999999927e+00	-3.905501580999999889e-01	5.044270197000000344e-01	7.976199827000000075e-01	8.580992722000000406e-01	3.046708345999999956e+00	2.114237077999999936e+00	4.039774261999999894e-01	-1.390160899999999922e+00	-1.581240363000000038e+00	7.207492791999999815e-01	1.338230331999999967e+00	2.918843236999999924e+00	7.138797918000000346e-03	8.425984127000000212e-01	4.994265242999999799e-02	-2.518694184999999974e-01	4.967105106999999964e-01	4.250752709000000240e-01	8.497990213999999654e-01	8.755958064000000096e-01	8.868054672999999832e-01	1.000642984000000013e-01	8.860866457999999612e-01	8.727828308999999729e-01	1.831414695000000092e+00	1.595164706999999904e+00	-1.041534015999999951e+00	1.335386098999999938e-01	1.452234142000000006e+00	-5.197012174999999790e-01	-4.811036058000000004e-01	1.022874483999999917e+00	9.335264266999999672e-01	-1.482481841000000022e+00	-5.961840765999999736e-02	4.750069451000000220e-01	-1.835469857999999954e+00	-4.536029506000000162e-03	-2.146101482000000171e+00
-2.171941041000000183e+00	-2.082368451999999870e+00	1.548129045999999898e+00	-2.218369041999999902e-01	1.255681038000000083e+00	-4.515597136999999761e-01	1.914107235999999990e-01	-9.789961161000000356e-01	1.603356513999999899e+00	-4.106980447999999950e-01	1.243144793999999970e-01	-3.991192047000000076e-01	1.856273690999999948e+00	-8.649146573999999532e-01	1.405027671999999894e+00	7.573409285000000102e-01	1.184212253000000103e+00	-9.633356911999999550e-01	-1.441968107000000110e+00	1.363740449000000021e+00	9.053412804999999564e-02	3.849524516000000229e-01	1.364050656999999944e+00	1.525262507999999961e+00	7.830445961999999982e-01	-2.040625900000000215e+00	-1.934078552000000062e-01	-2.872955631999999926e-01	1.067894268999999952e+00	1.884646722000000052e+00	-5.103749468999999594e-01	1.483374579999999998e+00	-3.497192097999999860e-01	-3.471591305000000238e-01	1.504843445999999973e+00	-3.497482340999999995e-01	2.142532825000000030e-01	1.618192642999999875e-01	-1.480768614000000039e+00	-9.427051918000000086e-01	-8.342865857999999524e-02	1.581150150000000032e+00	1.380980595999999894e+00	-1.274394809999999989e+00	7.502277443999999518e-01	3.512026516999999792e-01	1.362443743999999901e+00	3.201225710999999752e-01	4.868323630999999985e-01	1.621541786999999957e+00	1.472757811999999999e+00	-1.067534199000000017e+00	1.455711631000000006e+00	-1.326636318000000037e+00	-1.785758232000000112e-01	2.366635370000000016e+00	-1.197259298999999944e+00
-1.523672279999999990e+00	-2.270952936000000033e+00	1.779831254999999945e+00	-2.415365922999999915e-01	1.124906024999999948e-01	-1.541546813000000071e+00	-1.712246138999999889e-01	-4.161636658999999794e-01	5.574411184999999991e-01	3.166445965999999945e-01	1.501760916000000057e-01	-3.979550582999999975e-01	1.939007369999999897e+00	9.886641242000000496e-01	-6.386887932000000490e-01	1.270781627000000080e+00	1.107751514999999909e+00	-1.993369205999999894e+00	-1.068983591000000066e+00	2.537927535000000123e+00	1.045928116000000019e+00	2.097549416000000111e+00	3.032451010000000169e-01	-1.217383261000000022e-01	1.206042706999999936e+00	-1.144526600999999921e+00	7.439352065000000014e-01	-2.152843309000000094e+00	1.204645015999999957e+00	1.195719736000000033e+00	-2.058041012999999975e+00	2.282215960999999904e+00	-1.545585181000000086e+00	-3.757497931000000069e-01	6.485738235000000351e-01	7.889727480999999543e-01	1.456476237999999868e-01	-8.512551040000000402e-01	-1.517824773000000071e+00	-1.074868710000000060e+00	-1.889154240999999956e+00	1.384517447999999984e+00	1.328770492000000081e+00	-1.906078308000000110e+00	-3.971964317000000189e-01	1.150173388000000019e+00	3.156282603000000186e+00	4.526099856999999949e-01	1.555475367000000109e+00	2.160785059000000161e-02	-5.048055401000000053e-01	-2.089389805999999794e+00	5.649000718000000282e-02	-1.034713535999999934e+00	2.816791824000000055e+00	1.151207921999999995e+00	6.571701219000000149e-01
-2.403748007999999992e+00	-1.878649553000000028e+00	1.539295947999999914e+00	5.865512134999999877e-02	-1.383773995999999951e+00	-1.573413335999999996e+00	-4.989854499999999971e-01	-9.559259996000000204e-01	-1.552802865999999948e+00	2.660341296000000022e-01	-5.897641552000000287e-01	5.272055149000000052e-01	1.941069740999999960e+00	-1.546089301999999943e-01	1.283716386999999903e+00	-1.257407955999999993e+00	1.679282895000000053e+00	2.031728036000000071e+00	-6.511882643999999942e-01	1.659378405000000001e+00	1.258342008000000067e+00	-9.238096047999999616e-01	1.041528819999999911e+00	-2.317386402999999928e-01	1.770476812999999927e+00	-5.941555246999999929e-01	1.474118873000000107e+00	-1.279390682000000057e+00	-1.674524756999999919e-01	1.815390471999999977e-01	-6.486634139000000410e-01	7.619650877000000433e-01	-1.799114886000000024e-02	6.279052295999999755e-02	1.254003484999999918e+00	1.341363815000000015e+00	1.157350719999999944e+00	-9.820165516000000094e-01	4.523028893000000106e-01	5.473048765000000371e-01	-3.954836314999999880e-01	8.019762012000000162e-01	1.454284533999999907e+00	-7.384827081000000515e-01	-3.843416854999999743e-01	-1.194662197000000009e-01	1.615931062999999890e+00	-1.279324021999999950e+00	-3.926884446999999723e-01	1.562080842999999941e-01	-5.234157253000000232e-01	-1.965487771000000050e+00	-5.490194148000000496e-01	-9.216748157999999913e-01	-7.705178401999999982e-02	-8.225045582000000133e-01	8.904640097999999560e-01
-1.524017450999999967e+00	-2.034016133999999809e+00	2.184966980000000003e+00	9.355763602000000123e-01	-2.038654608999999895e-01	-1.578629832000000066e+00	-2.687334472999999835e-01	-2.964307348000000050e-02	-1.104823273000000050e+00	3.097638158000000086e-01	2.003593147000000130e+00	4.492584843999999911e-01	7.036412375999999691e-01	1.634460806999999960e+00	1.654248179999999957e+00	-8.407231166999999949e-01	5.769862247999999472e-01	-7.650187763000000363e-01	-4.336588549000000015e-01	7.003162484999999604e-01	-6.912497277000000384e-01	1.500404284000000033e+00	-4.966389921000000096e-02	1.211722986000000057e+00	1.847152601999999977e+00	-4.214618977999999849e-01	-5.094530633999999614e-01	-4.815762981999999748e-01	5.078166643000000535e-01	-9.822255979999999775e-01	4.365618363000000057e-01	-7.834213418999999567e-02	2.290927288999999867e-02	1.426665054000000044e-01	6.337628663000000051e-01	-2.405526262000000082e-01	7.238517097000000122e-01	-2.353351812000000098e+00	7.718176162000000007e-01	6.598579851000000440e-01	1.561969106000000052e+00	8.948453396000000115e-01	1.998252755000000103e-01	1.444190429000000053e+00	-1.305941178999999952e+00	-7.438914084000000093e-01	1.279739756999999978e+00	-5.229242574000000365e-01	-5.505133308999999864e-01	-1.657310563999999931e-01	-1.280994203999999970e+00	-2.975486580999999742e-01	-1.268985795000000083e+00	2.867419585000000049e-01	-9.392844983999999453e-01	1.865180384000000025e-01	8.229763557999999479e-01
-2.399341290000000182e+00	-1.068495103999999918e+00	1.560649605000000051e+00	9.335513464000000372e-01	9.691837076999999523e-01	-1.516290225000000103e+00	-1.979717283999999841e-02	-4.220739713999999837e-02	-2.267262261999999917e-01	1.549750152000000103e+00	-3.775168212000000190e-01	3.823835680000000070e-01	9.843571457999999996e-01	-1.252695278000000023e+00	1.304071624000000096e+00	-4.901735933999999961e-01	2.676113373000000184e+00	-4.311175163000000032e-01	-2.989320100999999785e-01	-5.053548409000000463e-01	4.862991233999999774e-01	1.627617550000000080e+00	-1.975545920000000011e-01	5.457956662999999820e-01	1.007382320999999914e+00	-1.477006888000000073e-01	-6.580785416000000110e-01	-1.875298951000000103e-01	8.435383619999999860e-01	-2.006601622999999890e+00	1.461021458000000051e+00	-1.642127678000000035e+00	1.215768175000000006e+00	-7.131153544999999649e-01	1.285044526999999936e+00	-1.683897957999999973e+00	-1.119039311000000092e+00	-1.543476027000000084e+00	-5.595563090999999822e-02	8.740766398000000548e-01	1.791018087000000092e+00	-7.123066250999999793e-01	1.010493759999999908e+00	1.594833860999999908e+00	-3.938895228000000026e-01	-5.285644429000000422e-01	5.643732202000000253e-01	7.211774982999999972e-01	1.194945931999999988e-01	1.496038294999999962e+00	8.789493386000000186e-01	-1.174142457000000028e-01	-4.901270570999999854e-01	-1.144602563000000073e+00	-1.109565488000000100e+00	2.019771567999999906e+00	1.309761571999999985e+00
-1.290872508000000085e+00	-2.327794979000000097e+00	2.250792913000000173e+00	8.618678950000000505e-01	-6.378742090000000253e-01	-6.800825674999999571e-01	-5.655902624999999961e-01	5.764165382000000504e-01	4.436851546999999729e-01	1.635291410000000001e+00	-1.146007763000000068e+00	7.783446162999999585e-01	1.097250091999999899e+00	9.855962997999999642e-01	1.819404175000000068e+00	1.737495956000000064e+00	2.000245054000000078e+00	-1.742293885999999903e+00	-2.800796650999999859e-01	-1.835877480000000159e-02	1.745403467000000042e+00	5.757400803000000122e-01	8.189663813999999986e-01	7.265108196999999768e-01	9.738052097999999601e-02	1.062666016000000102e+00	3.129797753999999932e-01	-1.051077953999999925e+00	7.634525097000000038e-01	-1.195988027000000065e+00	7.972464595999999570e-01	1.826616105999999962e-01	9.867264990000000624e-02	-7.663046021000000096e-02	5.754965857999999601e-01	-2.144127939999999899e-01	-1.790410542999999910e+00	-1.254115005999999921e+00	-3.089740226000000090e-01	1.395807059000000017e+00	2.051158856999999891e+00	1.497923052000000033e-01	6.780205482000000172e-01	1.966229789000000006e+00	3.997729623999999871e-01	1.225289260999999907e+00	-3.709269628999999902e-01	7.619237386999999639e-01	1.705535655000000039e+00	6.605691173000000083e-01	1.890009508999999976e+00	-6.745382679000000437e-01	-4.162301605000000015e-01	3.873154291999999881e-03	1.597910889000000001e+00	2.385772289000000157e+00	1.923044307000000064e+00
-2.042122205000000079e+00	-9.627626151000000521e-01	1.590265687000000039e+00	8.717249999999999721e-01	-1.344656148999999967e+00	8.324324821999999902e-01	-8.150742317000000403e-01	6.209051356000000466e-01	1.093950194000000042e+00	-4.047097427999999941e-01	-1.065164980000000039e+00	1.463097102000000094e+00	2.267903403000000040e+00	3.596801206999999945e-01	-8.302762288999999962e-02	-2.028142816000000070e-01	1.625048644999999903e+00	1.245638443999999984e-01	-9.283428443000000252e-01	4.410011734000000017e-01	2.777992609000000113e-01	-9.566173841999999761e-01	1.875329744999999937e+00	-7.873748334000000293e-01	-6.835679204000000286e-02	1.708403126999999966e+00	2.786759859999999867e-01	1.125210608000000029e-01	1.534654114000000069e+00	-7.247537214999999478e-01	-1.173489305000000038e-01	1.075710378999999994e+00	1.327086967999999922e+00	3.139154882999999896e-01	3.212335769000000063e+00	1.873772554999999951e+00	-7.745526175000000402e-01	-1.080812501999999897e+00	8.101001354000000321e-01	2.195407058999999883e+00	2.610587062000000014e+00	-3.101404423999999938e-01	6.059529519999999891e-01	1.541973264999999982e+00	8.713082746000000434e-01	1.531452468999999983e+00	1.034854893999999970e+00	-1.716532857000000023e+00	1.113197049999999910e+00	6.242556580999999993e-02	5.824406582000000165e-01	-1.901702154000000089e+00	2.312084859999999908e-01	1.868204772999999985e+00	1.547862087000000109e-01	-1.616316463000000078e-02	3.115099655999999939e+00
-1.815384203000000030e+00	-2.442106947000000083e+00	1.412690908999999939e+00	1.031720211000000109e+00	-3.450923981999999834e-01	6.078829734999999790e-01	-5.677542961999999527e-01	1.276763469000000040e+00	1.255431112999999987e+00	-2.305244363999999990e+00	1.659457952999999986e+00	1.482546410999999953e+00	1.394218103000000042e+00	-1.388180116000000131e-01	8.772513050000000367e-01	-1.712830953000000100e+00	-3.214323011999999924e-01	-1.359223078999999945e+00	-1.400921652999999933e+00	1.034864892000000092e+00	-3.850868500999999888e-01	1.007354867000000098e+00	7.024672804999999576e-01	1.681251420000000052e-01	1.011017038000000090e+00	2.142812181000000038e+00	-4.476425310000000102e-01	1.862230142999999893e+00	2.784735593999999814e+00	-1.053245019000000005e+00	-1.135118467000000075e+00	1.654777468000000029e+00	1.100547498999999929e+00	2.387177634000000048e-01	1.601856286000000074e+00	2.140524613999999826e+00	1.716995714000000062e+00	-2.815519061000000267e-01	6.994736616000000184e-01	7.995935316000000181e-01	2.572588055999999845e+00	-8.935521348999999613e-01	-1.182787444999999993e+00	1.403125651999999945e+00	-6.620839228999999548e-01	5.643114394999999561e-01	3.008842173999999869e-01	-2.181505612000000038e+00	2.502513619999999772e-01	-1.334416985999999916e+00	-1.630938157999999971e+00	-1.725988741999999965e+00	1.539882240999999874e-01	3.496818819000000023e+00	-6.979222967000000555e-01	-8.819425569000000076e-01	1.333874350000000097e+00
-1.296555050000000042e+00	-1.849579144000000008e+00	1.665205883000000053e+00	1.054032480000000049e+00	1.126250342000000071e+00	-5.648199590000000381e-01	-3.243074364999999903e-01	1.314112160999999945e+00	-6.535368481000000118e-01	-8.808726491999999686e-01	-1.438920873000000045e+00	1.482266191999999982e+00	1.666713875999999983e+00	3.035846648999999786e+00	1.178324630000000095e+00	-1.032930453000000082e+00	3.793644810999999839e-01	3.405271087000000252e-01	-3.506754168999999810e-01	6.362883459999999491e-01	1.058648415000000009e-01	1.050790775000000066e-01	1.763805934999999936e+00	1.259624021000000038e+00	2.031037002000000147e+00	-1.156806558999999984e-01	-4.073854842999999892e-01	1.983014537000000077e+00	2.321461252999999836e+00	-1.708733870000000099e+00	-7.330307151999999604e-01	6.330835913999999752e-03	-8.586240734000000208e-01	-1.161418107999999949e-01	-4.516081187999999857e-02	1.774330434999999984e+00	2.527934530000000013e+00	-1.723837861999999999e-01	3.557205264000000144e-01	2.861440662999999995e-01	9.687593190000000076e-01	-9.802508980999999899e-01	-1.943694921999999936e+00	-1.042612083999999939e+00	-7.733172768999999613e-01	-1.108321260999999947e+00	6.740036928999999510e-01	1.303878717999999992e-01	-1.248093209999999953e+00	4.268786202000000030e-01	-2.209434305999999903e+00	3.901544004000000176e-02	-1.571274125999999882e-01	1.931696365000000082e+00	-7.455840419999999469e-01	-6.319822936000000224e-01	3.046070317999999832e-01
