-3.095208293999999860e+00	1.306741190999999969e+00	-1.762423279999999925e+00	1.849086419999999897e+00	-1.461474130000000038e+00	2.514405576000000142e+00	3.319303092999999816e+00	1.742891793000000078e+00	1.115782483000000047e+00	1.640403937000000090e+00	1.256230431999999952e+00	-1.732244732000000065e-01	8.173299266000000340e-01	7.042791659999999565e-01	1.331580820000000109e+00	7.277137433000000488e-01	-2.837180321000000172e-01	1.200115349000000053e+00	1.765854653000000107e+00	1.975182868999999952e+00	8.713672818000000042e-01	1.488986157999999949e-01	7.583378884999999459e-01	-8.481786629999999994e-01	-3.677412525000000043e-01	-4.523683927000000105e-01	2.288404283999999844e+00	-5.553736626999999926e-01	-2.096028893999999809e+00	1.913473871000000104e+00	-1.032585744999999999e+00	-2.812356772999999865e+00	1.219979672000000015e+00	-4.280435476000000183e-01	1.052960069999999915e+00	-3.282193005999999857e-01	-2.278074578000000017e+00	-1.138501157000000097e+00	-5.467550356000000500e-01	-1.768048339999999996e+00	-7.150577154999999685e-01	-5.635900845000000325e-01	-1.010583966000000000e+00	1.212908300000000050e+00	-1.448843781000000108e+00	-9.130411133000000401e-01	-1.154531232000000074e+00	-4.934800376999999849e-01	2.247988959000000175e+00	3.389390038000000271e-01	1.330880250000000098e+00	-3.134407381000000048e-01	1.764789757999999931e-01	2.623809740000000001e+00	1.568787267999999901e+00	-3.600002268999999977e+00	1.147737543000000027e-01	1.163666738999999950e+00	1.870104967999999923e+00	-1.735004341000000172e-02	-5.328743111999999504e-01	1.982606733999999982e+00	-1.357334864999999891e+00	-2.205807625999999910e+00	-2.299680025999999877e+00	-8.647031678000000054e-01	5.654355695999999654e-01	7.429989330000000280e-02	-2.387946417000000210e+00	1.150156278999999948e+00	4.766629380999999888e-01	1.434112665000000009e+00	3.454779879000000165e+00	-1.502406259000000022e+00	1.739428745999999970e+00	5.728238374999999882e-01	8.223723241000000517e-01	1.162055354000000040e+00	-3.257627121000000181e-01	-9.770203959000000049e-01	-6.087751574999999971e-02	-9.612167046000000270e-02	-6.144472578999999879e-01	-1.116247830999999913e+00	-9.184245543000000289e-01	-1.510455952000000046e+00	-1.925871429999999884e-01	-2.742976944000000028e+00	8.438126857000000092e-01	1.420464670000000096e+00	1.120092152000000008e+00	-6.508331656000000409e-01	-1.058536998999999978e+00	2.850649908999999926e+00	4.225220028999999988e-02	-1.851815454000000027e+00	1.828020420000000090e+00	-9.387169260000000071e-01	1.209266063000000058e+00	-3.011162801000000222e-01
-2.989006668000000033e+00	1.711860855999999931e+00	-1.572011537000000070e+00	2.057919742999999801e+00	-1.557428905999999946e+00	2.203998959999999840e+00	3.054849528000000092e+00	2.150441144000000193e+00	8.899807400000000479e-01	1.690008638999999979e+00	1.073936897999999918e+00	-1.709505990999999891e-01	4.146893009000000019e-01	2.931352128999999973e-01	1.481418418999999931e+00	6.148091783000000365e-01	-2.817564222999999757e-01	1.157224503999999987e+00	1.470363564999999983e+00	1.918927394000000008e+00	6.993595260999999619e-01	5.102802716000000016e-01	-6.030009694999999975e-02	-7.657023002999999717e-01	-6.028439998000000299e-01	-6.803233095999999813e-01	1.629396824000000077e+00	-4.930878354000000074e-01	-2.940259204999999820e+00	1.149862147999999973e+00	-2.143291891000000060e+00	-3.239514153000000007e+00	7.180008232000000268e-01	-5.609491447000000131e-01	5.405680836999999794e-01	-6.234935576000000257e-01	-2.297973480000000013e+00	-1.837329101999999992e+00	-4.930233103000000172e-01	-1.851073874999999980e+00	-1.566430725000000024e+00	-5.489816980999999707e-01	-1.438001148999999979e-01	1.092685469999999937e+00	-1.058163688000000047e+00	-1.518704151999999974e+00	-1.336328245000000026e+00	-1.630986148000000080e+00	1.812698032999999986e+00	-3.488486102999999727e-01	1.503320953000000015e+00	-1.597683490000000095e+00	-5.096177109999999733e-01	1.345592198000000073e+00	1.105048248999999982e+00	-3.749437803000000180e+00	-1.565783134000000021e-01	1.492726498999999984e+00	1.446784089000000106e+00	-4.506316491999999840e-01	-4.716775138000000034e-01	4.735257240999999895e-01	-1.159870169999999978e-01	-2.498823679000000020e+00	-1.765369200000000083e+00	-1.336305931000000058e+00	4.847613919000000327e-02	-1.022646537999999938e-01	-2.431532224000000131e+00	6.937226059000000111e-01	9.330822685999999866e-01	1.345900671999999965e+00	1.838292422999999953e+00	-1.241253114000000046e+00	1.051866020000000068e+00	3.497600319999999985e-01	1.525931750000000031e+00	8.719141937000000064e-01	-2.514441335999999944e-02	-1.013831171999999947e+00	-1.866707425999999947e-01	3.288336260999999983e-01	-6.709275615999999998e-01	-1.541012239999999922e+00	-1.374576640999999988e+00	-1.883254374999999925e+00	-5.187085970000000490e-01	-2.380790215000000209e+00	1.478788171000000040e-01	1.142013810999999990e+00	2.708084995000000217e-01	-1.435673831999999983e+00	-1.308621631000000063e+00	2.411455115999999954e+00	-1.098368014000000059e+00	-1.327531478000000043e+00	9.273820266000000201e-01	-1.919828678000000011e+00	9.514499725999999713e-01	2.978389045000000013e-01
-3.113574015000000195e+00	7.130169580999999868e-01	-1.739311094999999918e+00	1.363773378000000092e+00	-1.811855975999999924e+00	1.864508161999999913e+00	2.699529908999999783e+00	1.967033534000000028e+00	1.158394957000000058e+00	1.354472284999999943e+00	8.752102504000000005e-01	-8.028032165999999803e-01	2.853026417000000259e-01	3.787582824999999875e-01	1.394873164999999915e+00	7.651071964000000225e-01	-1.442384107999999943e-01	1.114748373000000070e+00	1.885911176000000022e+00	1.632070330999999985e+00	7.619321085000000382e-01	9.113497470000000433e-01	-1.160608689000000027e+00	-7.745989521999999683e-01	-2.648025082000000086e-01	1.254109432000000135e-01	1.126178002000000067e+00	2.330260940999999975e-01	-3.162703213999999985e+00	2.138929914000000210e+00	-2.426155539999999888e+00	-2.554483245000000124e+00	5.708341581000000442e-01	-1.035666868999999934e+00	7.777857785999999773e-01	-1.404211573999999962e-01	-1.739689028999999998e+00	-1.259261116000000014e+00	-1.694887070000000051e+00	-1.426246863000000031e+00	-8.135224815999999581e-01	-4.388681951000000248e-01	-1.278166066000000045e+00	5.775212833999999740e-01	-1.940816950999999957e+00	-2.827274227000000084e-01	-8.028166401999999868e-01	-1.021399533000000082e+00	2.085676854999999996e+00	6.629035746000000451e-01	2.181472235000000204e+00	-1.151383389000000035e+00	-7.281032341000000241e-02	-2.097323829000000028e+00	2.703835071999999839e-01	-3.662872146000000217e+00	-2.273982999999999977e-01	9.090768755000000478e-01	1.635244222999999941e+00	-1.270289079999999959e+00	3.799133941999999903e-02	8.293271867999999492e-01	-1.671341957000000100e+00	-1.620121079000000019e+00	-1.613793003999999920e+00	3.456273040999999994e-03	-3.968160920000000091e-01	1.363926941999999976e+00	-1.346957404000000080e+00	1.221662068000000101e+00	6.414232882000000524e-01	1.805324600000000057e+00	5.720209634999999793e-01	-1.002500490999999938e+00	1.410255231000000053e+00	6.454596962999999965e-01	1.895857018999999921e+00	4.249344331000000086e-01	-2.302136927000000000e-01	-3.964226981000000261e-01	1.146572346999999992e+00	8.919952872999999949e-01	-1.708522168000000119e-01	-2.585878796999999896e+00	-1.205963251000000014e+00	-2.452678990999999975e+00	-3.115703489000000159e-01	-2.824299016999999967e+00	1.079308096999999966e+00	-3.869337054000000081e-02	5.984631187000000185e-01	-2.136390336999999917e+00	-2.080377766999999878e+00	2.855925685999999963e+00	-1.915181645999999960e+00	-9.619698607000000123e-01	6.937634915999999485e-01	-7.840136578999999939e-01	2.784867199999999876e+00	1.141013209000000028e+00
-2.935938072999999982e+00	1.602451266000000096e+00	-1.411071210000000020e+00	1.564451194000000100e+00	-1.436794985999999996e+00	2.253630740000000188e+00	2.715245420000000021e+00	2.586961341999999942e+00	1.457251604000000089e+00	1.458263937999999982e+00	1.300527551999999920e+00	-7.050157401000000171e-03	1.419741994000000007e+00	3.940194253000000035e-01	1.178951285999999987e+00	1.070750048000000065e+00	-4.156638397999999901e-01	1.502000200999999979e+00	1.418429222000000101e+00	1.991497306000000078e+00	1.298927836999999919e+00	1.056609544999999928e+00	-1.753939243999999897e+00	-4.053877343000000244e-01	7.346100760999999535e-01	1.583266767000000019e+00	1.239071497000000077e+00	1.208957959999999998e+00	-3.139641899999999985e+00	2.178501822999999948e+00	-1.754341861999999974e+00	-2.447668156000000206e+00	6.535174070999999474e-01	-5.815238069000000509e-01	8.014909800999999723e-01	8.524407144000000214e-01	-2.248974608000000153e+00	-1.253308110999999947e+00	-2.180807810000000013e-01	-8.932554289999999897e-01	-1.334493841000000014e+00	7.942527742999999640e-03	-6.155346171000000144e-01	-2.906620706999999970e-01	-2.929396691000000219e-01	-1.669770229000000050e+00	2.359764470999999864e-01	-2.251032805999999997e+00	1.902725476000000082e+00	3.551856514000000242e-01	2.417093331999999872e+00	-8.834786072000000434e-01	-6.343283997999999979e-01	-1.232784391000000035e+00	4.406163787999999859e-01	-3.004562383000000114e+00	1.657226486000000151e-02	2.069658362000000196e+00	3.373559440999999826e+00	-2.440346114000000011e+00	3.370535490000000078e-01	9.029257844000000421e-01	-1.607386787999999900e+00	-9.545162600000000053e-01	-2.457797314999999871e-01	-2.595687252000000167e-01	-6.851323901000000438e-01	-2.232778462999999991e-01	-1.404202551000000021e+00	9.795855428999999948e-01	1.032163383000000101e+00	2.153314748000000112e+00	6.289447599999999916e-01	-5.744011890000000342e-01	-1.110504474000000075e+00	3.108907841999999921e-02	9.389712193000000484e-01	4.869445439000000264e-01	-2.337339988999999896e-01	5.604382516999999453e-01	-2.976119643999999842e-01	1.016986541999999938e+00	-6.135010887999999829e-01	-5.629043741999999462e-01	3.861583289000000002e-02	-3.658797902999999963e+00	-2.344080629999999998e-01	-1.988897278000000046e+00	4.503239707000000203e-01	-1.250778734999999919e+00	9.259078409000000009e-01	-1.224512435000000066e+00	-9.539438882999999869e-01	2.410767669000000168e+00	-1.328150449000000011e+00	-9.818497905999999664e-02	8.394755302999999946e-01	1.674828340999999846e-02	-8.213142265999999747e-01	1.159166321999999943e-01
-3.075105460000000068e+00	1.330818102000000058e+00	-1.377236729000000048e+00	1.562233066999999975e+00	-1.305173214999999942e+00	2.728050407000000011e+00	3.067378428000000046e+00	2.102089584999999872e+00	1.160167265999999975e+00	1.802165443999999894e+00	1.370199256999999893e+00	-8.088930547999999554e-01	1.520337186999999979e+00	6.654680429999999536e-01	1.332113901999999905e+00	8.477231977000000418e-01	3.479630426000000082e-02	1.733478161000000073e+00	1.786089142000000018e+00	1.723984688000000043e+00	1.667186755999999992e+00	1.237962170999999945e+00	-7.031952070000000443e-01	-9.204706482000000189e-01	1.380355392000000014e+00	1.971997822000000067e+00	1.251989379999999930e+00	1.323739038000000035e+00	-1.745100783000000044e+00	2.117907822999999912e+00	-9.369881479999999652e-01	-1.733231696999999905e+00	9.359684878999999791e-01	3.305694020000000261e-02	1.462933298999999909e+00	1.616020073000000057e+00	-2.416891416999999986e+00	3.440915968000000102e-01	-5.404129747999999456e-01	-4.024961415000000153e-01	-1.591252375000000052e+00	-1.073267665999999981e-01	-1.175344549999999932e+00	-8.321539027000000033e-01	7.411584051999999811e-01	-7.824607153000000537e-01	4.748572200000000243e-01	-8.740103012000000060e-01	1.920318256000000057e+00	6.461764276999999446e-01	2.343788255000000209e+00	-7.667871129000000119e-01	-6.104105959000000192e-01	-1.057535443999999991e+00	1.387002099999999905e+00	-2.906515011000000204e+00	-3.024190721000000193e-01	1.613836191999999947e+00	1.969629545999999953e+00	-2.247200945999999977e+00	5.294548121000000052e-01	1.351579155000000032e+00	-9.078701442000000066e-01	-1.387293375999999911e+00	-5.724444100000000146e-01	1.840579665000000031e-01	-2.296406700999999995e+00	1.244797445999999974e+00	-1.444444964999999970e+00	5.131034800999999534e-01	5.909474868999999853e-01	2.060608708999999816e+00	8.809549933000000443e-01	-2.668508330000000095e-01	3.067584543000000108e-02	-1.779849897000000125e-01	3.298990283000000079e-01	1.393175315000000081e-01	-3.687804236000000180e-01	1.604553289999999910e+00	-8.064645349000000296e-01	-2.530190160999999938e-01	-1.640567552000000040e+00	-3.295641811999999726e-01	-1.657922236999999910e-01	7.589485123000000444e-01	-5.158620418999999568e-01	-1.648119247999999981e+00	4.422674072000000178e-01	-1.025121383999999969e+00	1.215614232999999933e+00	-1.711215305000000075e+00	-1.676016235000000076e+00	2.223980909999999866e+00	-3.597405355000000277e-02	3.693418540999999777e-01	-1.264292653000000100e-01	-5.923812521000000331e-01	-7.918331800000000253e-01	-7.735780021000000506e-01
-3.050077159999999843e+00	1.396133615999999966e+00	-1.298363557000000057e+00	1.911724568999999985e+00	-1.402232801999999889e+00	2.472020572999999999e+00	3.094835452999999958e+00	2.160214467999999943e+00	1.085048486999999895e+00	1.358167911000000005e+00	1.459887989999999913e+00	-4.663237940000000137e-01	1.251588855000000056e+00	8.583782290000000481e-01	1.354543880000000033e+00	6.665238073000000485e-01	-3.895860046999999882e-01	1.391961054000000031e+00	1.604450802999999981e+00	1.677347377000000028e+00	1.499645668999999959e+00	1.475767371999999966e+00	7.651953357999999872e-01	-7.306659654999999587e-01	1.348023237000000041e+00	1.767438800999999948e+00	2.000621569000000211e+00	1.210116949000000108e+00	-1.657416371999999916e+00	2.276965296000000194e+00	-5.766234467999999946e-01	-2.192131762999999900e+00	1.733670438000000091e+00	-2.071901914999999938e-03	8.294127948999999722e-01	1.200110277000000059e+00	-2.107914665000000021e+00	6.065225298999999959e-01	1.440826732999999915e-01	-3.097074463999999749e-01	-1.060206482999999977e+00	9.032589107999999811e-02	-9.618587086000000008e-01	3.978701401999999998e-01	1.270460772999999932e+00	-6.622991163000000459e-01	6.694526656000000520e-01	-9.928551393000000225e-01	1.841099207000000071e+00	7.056516565999999546e-01	1.660505844000000009e+00	-5.362361710999999920e-01	-1.798036242000000118e-01	-4.173614180999999923e-01	-4.623973100000000058e-01	-2.888780743999999956e+00	-1.031978585000000059e+00	4.193601403000000172e-01	2.588511081000000047e+00	-1.285661021999999987e+00	1.362076574999999956e-01	1.418079065999999999e+00	6.781962268000000238e-01	-1.510425579000000074e+00	-1.048282598999999982e+00	-2.293627977000000165e-02	-8.043775064999999502e-01	1.876678558000000052e-01	-4.491783911000000185e-01	5.360829811999999750e-01	1.172245983000000047e+00	1.558267438999999976e+00	3.635307509999999853e-01	-1.028310172999999939e+00	-5.669681813000000403e-01	-2.398397167000000108e-01	-5.036639836999999842e-01	5.906936393999999702e-01	-8.420996063000000253e-01	2.096140815000000046e+00	-9.374792476000000097e-01	1.745927104999999979e-01	-6.961504329000000046e-01	-1.303109419000000047e-01	-2.823314583000000044e-01	-9.479137000999999785e-01	2.163277865999999883e-01	-1.669481878000000030e+00	9.268885395000000527e-01	-8.592095892000000124e-01	6.143382113999999727e-03	-2.421592743000000159e+00	-3.657961798000000098e-01	4.855142801999999813e-01	9.805146492999999852e-01	-7.196920346999999829e-01	-4.939389974000000239e-01	1.318795313999999996e-01	-1.125455708000000055e+00	-1.285974249000000069e-01
-2.820914801999999888e+00	1.657813422999999897e+00	-1.401683398999999941e+00	1.712988009000000034e+00	-1.972654683000000020e+00	2.067179038999999996e+00	3.196146768999999832e+00	2.349857629000000170e+00	1.388860897999999899e+00	1.423609783999999934e+00	1.742622217000000084e+00	-5.433097462999999516e-01	1.587665147999999915e+00	6.178140337999999954e-01	1.410806779000000066e+00	1.346239270000000099e+00	-5.867090916999999628e-01	1.571661508000000040e+00	1.424206356000000007e+00	1.783253654999999993e+00	1.345609121000000075e+00	1.464064325000000055e+00	-3.507156100000000110e-01	1.072724087000000021e-01	8.974303775999999955e-01	1.745741361999999963e+00	2.077067876000000091e+00	8.022297089000000048e-01	-1.760738238000000067e+00	1.637696969000000058e+00	-4.704630684000000174e-01	-2.255371300999999828e+00	1.173116360000000080e+00	-5.131141348000000102e-01	1.122244293999999920e+00	1.105663668000000044e+00	-4.141783821000000199e-01	2.721054408999999952e-01	3.974607124999999797e-01	1.241197319999999937e+00	-1.227888732000000038e+00	1.675376631999999921e-01	-7.686561580999999865e-01	3.038853617999999757e-01	1.170599989999999924e+00	-6.697806044999999875e-01	1.184485613000000104e+00	-1.265908986999999986e+00	1.382094197000000024e+00	5.492604010999999620e-01	1.485677664000000009e+00	1.908580850999999912e-01	-1.175040096000000034e+00	2.779901907999999811e-01	1.711524913999999953e+00	-2.649438201999999798e+00	-3.600632945000000196e-01	6.540425086000000165e-01	1.833825985000000047e+00	-1.277317005000000005e+00	-2.237932814000000104e+00	1.639779302000000105e-01	1.709161903000000038e+00	-1.562534384999999970e+00	-1.217229858000000053e+00	6.128009155000000430e-01	3.729029530999999897e-01	1.888467034999999905e-01	-4.692987403000000168e-01	4.873463345999999863e-01	7.929741743999999537e-01	1.572221692999999920e+00	-7.733330959999999976e-01	-1.170288800000000018e+00	6.921276576999999541e-01	-4.862237851000000277e-01	6.684228597000000383e-01	5.002674523000000262e-01	-1.205502481999999986e+00	1.967964894999999936e+00	-1.536406892000000024e+00	-3.225368883999999992e-01	-1.998453528999999951e-01	-1.581961064000000083e-01	-8.419805782000000516e-01	-4.483991802999999776e-01	9.077855313999999565e-01	-1.504976418999999899e+00	2.354184155000000056e-01	4.505353067999999794e-01	-2.045132024999999909e-01	-3.343596053999999818e+00	-1.481208324000000021e+00	1.149009549000000074e+00	-1.249207702999999947e+00	-2.156311884999999873e-01	4.372052703000000040e-01	1.689096335999999976e+00	-2.655414500000000122e-01	1.019054013000000092e+00
-2.889666923000000054e+00	1.634849722000000005e+00	-1.455196554000000031e+00	1.333635627999999906e+00	-2.192663908000000106e+00	2.217642636999999972e+00	2.891492019999999830e+00	1.854909509999999928e+00	1.954276809000000004e+00	1.031296175000000037e+00	1.670260982000000061e+00	-8.343277678999999614e-01	1.490966218000000065e+00	9.878308533999999863e-01	1.169787477000000075e+00	1.761279403000000077e+00	-8.021288143999999454e-01	1.868825520999999990e+00	1.770086698000000069e+00	1.824265392000000041e+00	1.483192113999999950e+00	1.159624304999999911e+00	-1.689363657000000074e-01	-5.288769120999999712e-02	6.079237454000000485e-01	1.643335857999999927e+00	2.759347816000000009e+00	2.023706522000000008e-01	-1.581657606000000049e+00	1.949181636999999911e+00	5.136519402999999845e-02	-1.299231717000000064e+00	1.406745123000000097e+00	-4.333569972000000242e-02	1.665961811999999931e+00	1.078092250000000085e+00	-3.697420393999999999e-01	4.907658201000000275e-01	1.757405811999999956e-01	1.662066708000000004e+00	-5.033593710999999526e-01	3.922792279000000271e-01	-3.614450718000000173e-01	-8.348718028999999596e-01	-4.804209940999999984e-01	-4.719772497999999983e-01	8.290803128999999494e-01	-6.516669245999999749e-01	1.567860486000000053e+00	1.436149340000000052e+00	1.224135323000000053e+00	3.334947755000000069e-01	-2.056857548000000091e-01	7.563326301999999668e-01	4.623533855999999997e-01	-1.617503850999999937e+00	2.688414418000000250e-01	-6.885491847999999915e-02	2.655507746000000058e+00	-1.155637813000000014e+00	-2.322348609999999869e-01	4.169472983999999993e-01	6.535298800000000075e-01	-1.583521613000000050e+00	-2.472814667000000188e+00	-1.056832004000000103e+00	-1.220376304999999939e-01	-1.752027334000000047e-01	5.571794055000000023e-01	2.806366406999999952e-01	-1.433834291999999955e-01	1.769813818999999899e+00	-7.587804351999999364e-02	-1.392530564999999942e+00	9.677140052999999575e-01	-3.436815711000000273e-01	1.484035400000000005e+00	1.108862591000000064e+00	-1.037994166999999912e+00	-1.901511418999999870e-01	-1.258168793999999924e+00	1.623562440999999912e-01	7.993531996999999611e-01	-7.416730254000000189e-01	-1.174178383999999964e+00	-1.488961390999999912e+00	1.840240909000000036e+00	-1.233286121999999985e+00	1.451897722000000113e-01	-2.917954711999999895e-01	4.641430480000000025e-01	-1.021256202000000002e+00	9.088957833999999902e-01	1.907711260999999991e+00	-9.725588922000000247e-01	-1.932086092000000033e+00	8.973635285000000072e-01	2.501166387000000046e+00	1.303044235999999967e-01	-1.442079286000000071e-01
-2.773566009000000054e+00	1.863532599000000012e+00	-1.198731739000000074e+00	1.473180264000000017e+00	-2.115283572000000056e+00	2.355016330999999852e+00	2.614930005000000168e+00	1.957768959000000031e+00	2.041881013999999883e+00	1.270378031999999990e+00	1.842183405000000107e+00	-3.244032810999999961e-01	1.995954932999999931e+00	8.815813864999999527e-01	1.142106387999999972e+00	2.045276434999999893e+00	-9.233432550000000294e-01	2.116561009999999854e+00	1.255069194000000055e+00	1.884912004000000030e+00	1.541288506999999974e+00	7.405334877000000482e-01	-3.867946677999999916e-01	-9.116783427999999856e-02	7.668934317000000167e-01	1.757072012000000072e+00	2.323375023000000095e+00	-2.783447836999999869e-02	-2.042977237000000112e+00	1.514610750999999977e+00	3.164791121000000151e-01	-1.966824298999999998e+00	1.240172080000000010e+00	-2.180304255000000135e-01	1.356149441999999983e+00	1.310160972000000035e+00	-7.568350136000000505e-01	-4.566566531999999845e-01	1.494654434000000087e+00	1.371111532000000022e+00	-2.895240091999999876e+00	1.889031622000000021e-01	-1.383383747000000108e+00	-1.432802826000000085e+00	-1.111589012999999904e+00	-8.464556945000000221e-01	7.651028631999999829e-01	-6.339798067999999898e-01	1.473887254000000091e+00	3.125761049999999930e-01	1.166061293000000054e+00	2.208714911999999919e-01	-1.422272259000000094e+00	1.276589409999999980e-01	1.644371151999999947e+00	-1.713664531999999907e+00	5.753176651000000419e-01	1.180405646999999947e+00	2.463435173000000145e+00	-1.106836633999999986e+00	-1.577058132999999973e-01	1.282918514999999982e+00	-8.057834007000000409e-02	-1.558571345999999913e+00	-1.556968399999999919e+00	-7.870711839999999793e-01	1.399819080000000104e+00	-1.303647532000000053e+00	-8.074948377000000510e-02	3.587192980999999725e-01	1.026290844999999952e-01	1.312026687999999996e+00	4.228118134000000139e-02	-1.719912981000000007e+00	2.081229260000000192e+00	-1.182440857000000012e+00	1.121223851999999965e+00	2.024008794999999861e+00	4.280550618000000113e-02	-1.506765858000000124e-01	-1.545860440000000002e+00	-2.188151133000000026e-01	1.502593235000000138e-01	-1.326745735000000037e+00	-1.496518175000000062e-01	-1.296702921999999925e+00	1.554871345000000016e+00	-2.432038582000000115e+00	-5.764477202000000133e-01	-1.040396059000000095e+00	3.908059650999999857e-01	-8.696369615000000275e-01	-2.164888075999999995e-01	7.771469897999999654e-01	-2.361026251999999825e+00	8.257977765999999775e-01	2.655314390000000024e+00	1.284505218999999920e+00	1.701330345999999993e+00	1.778880422000000072e+00
-2.700417480000000037e+00	1.599431008000000043e+00	-1.313267616000000082e+00	1.097725615000000099e+00	-2.132067424000000155e+00	2.666467423999999919e+00	2.415583234000000079e+00	2.205310154000000189e+00	2.205545727000000067e+00	1.536347925999999919e+00	1.548779917999999922e+00	-7.886198549999999807e-01	1.808755274999999996e+00	1.395474815999999896e+00	5.056524610999999503e-01	1.368142119999999906e+00	-2.600117055999999760e-01	2.034055772999999956e+00	1.246349452000000024e+00	1.726735581000000019e+00	1.241782728000000002e+00	-1.472836737000000062e-01	5.765761444000000457e-01	-1.533458953000000069e-01	1.431613492000000099e+00	1.151623332000000000e+00	2.242522918000000143e+00	4.218635873000000092e-01	-1.772987727999999930e+00	1.907241221999999903e+00	5.482872581000000078e-01	-1.414626600999999928e+00	1.195632145999999896e+00	-2.146953402000000011e-01	6.278919102000000141e-01	9.064701740999999702e-01	-1.402832193000000061e+00	-1.287807877000000101e-01	6.680365637999999828e-01	-6.026029042999999641e-01	-9.958889730000000107e-01	5.787680133000000504e-01	-7.834988075000000052e-01	-1.836503449999999926e+00	-8.787083960999999555e-01	4.695851872999999843e-01	-1.864565666999999927e-01	-1.100277763999999991e-01	1.797049780999999902e+00	7.389500072000000364e-01	8.554447165999999880e-01	4.465081576000000108e-01	-6.565496180000000015e-01	2.945691623000000203e-01	2.126291071999999893e+00	-2.354502747000000173e+00	-3.989284855999999935e-01	1.364584760000000063e+00	3.178725356999999807e+00	-6.378532187000000020e-01	3.688448823000000099e-01	1.431622935999999902e+00	-1.985246218999999979e+00	-1.629309713999999909e+00	-2.920792727000000033e-01	1.062304349000000037e-01	7.393258290999999982e-01	-8.547145848999999629e-01	-1.867516404000000019e-01	5.684454975999999604e-01	-2.277232623999999872e-01	1.378711672999999971e+00	-6.113815956000000496e-01	-5.272560379999999824e-01	-6.274489508999999687e-01	-1.632121820999999917e+00	7.809929085999999833e-03	5.313047998000000050e-01	2.765126263000000084e-01	2.433305444999999956e-01	-5.889856028000000077e-01	2.537115943000000096e-01	3.296743120000000249e-01	6.517762946999999807e-01	-1.334205078000000044e-01	-2.643845391000000156e+00	4.429288296000000180e-01	-1.852183786000000110e+00	-1.623757862000000107e-01	-1.628464759000000095e+00	8.139971457000000354e-01	-7.971849345000000531e-01	-6.645872641000000192e-01	2.013013325999999825e+00	-1.820849136999999951e+00	1.840840270999999917e-01	1.543054463000000043e+00	4.320575602000000237e-01	5.165837709999999694e-01	-9.462777721999999780e-01
