-1.022257587999999995e+00	2.183167028000000121e-01	1.846263864000000088e-01	2.278724169000000188e+00	1.673056658000000030e-01	-2.039541072000000010e+00	2.927100174999999749e-01	-1.867394569000000004e+00	6.195763490000000262e-01	2.380212880000000197e+00	-1.652970112000000102e-01	1.077977415000000105e+00	4.295749468999999765e-01	2.503921563000000017e-01	1.834402515000000067e+00	-2.454623424000000220e+00	2.547603549000000189e+00	-9.815158768999999728e-01	1.294189741999999921e+00	7.145466846000000372e-01	8.598719741000000472e-01	-8.697952048000000547e-01	1.960956887000000037e+00	1.068657627000000110e+00	2.642497800000000119e+00	3.202633365000000065e+00	-3.475372228999999979e-01	1.626673167000000086e+00	3.147389834000000164e+00	-2.495433615000000049e+00	1.062348690999999956e+00	8.681546597000000531e-01	1.037754507999999909e+00	-1.326672083000000057e+00	-1.353054965000000109e+00	-6.980825374000000638e-02	7.850263359000000385e-01	1.304576999000000015e+00	-6.161181501000000393e-01	1.580324086999999933e+00	1.525475949999999914e+00	-1.208648734000000058e+00	1.968192528000000108e+00
-1.713650823000000045e+00	3.191612428000000223e-01	-5.627765957000000485e-01	1.840969864000000067e+00	-4.484994393999999773e-01	-2.071994500999999822e+00	2.847599686999999768e-01	-2.045893214999999987e+00	2.410266577999999882e-01	-1.222006442000000082e+00	-1.735989001999999948e+00	8.844542115000000315e-01	5.829452938000000417e-01	-3.972484015000000146e-01	1.875461110999999903e+00	-2.730988097000000003e+00	1.561806854000000078e+00	-1.829827689999999896e+00	5.787843190000000471e-01	-6.182034512999999842e-01	1.108311905999999958e+00	-1.340200537000000081e+00	1.856144910999999897e+00	6.013850578999999641e-01	1.497761335999999943e+00	2.447658767000000068e+00	-1.769117678999999888e-01	1.121529503999999955e+00	2.027826469999999937e+00	-6.516974074000000394e-01	1.465035059000000084e+00	-5.522305673999999831e-01	-2.024491311000000127e-01	1.388523235999999939e+00	-2.654140729000000198e-01	9.211353761000000417e-02	3.344968993999999918e-01	1.346015780000000106e+00	2.151625585999999979e-01	1.174262812000000045e+00	-1.307580009000000043e+00	5.684923311999999784e-01	1.018392285000000008e+00
-1.645893231999999928e+00	6.370456018000000276e-01	-1.373237427999999927e+00	1.558984378999999976e+00	-4.682340020999999908e-01	-1.189669486000000109e+00	6.476895846000000345e-01	-1.744955226000000081e+00	1.078738197000000065e+00	-7.850139549000000050e-02	-1.468062133999999963e+00	-9.119130173999999422e-02	-5.406578734000000441e-01	3.983639104999999736e-01	1.844269791999999963e+00	-2.093158927000000169e+00	1.541010291000000088e+00	-1.596828994000000002e+00	9.322875889999999721e-01	1.108196879999999995e-01	-1.714575597999999923e+00	-6.813021462999999667e-01	2.190473374999999834e+00	5.852756161000000068e-01	2.050063836000000084e+00	2.114917016999999788e+00	-6.775835513000000310e-01	-1.839966925000000031e-01	1.675905108999999893e+00	-2.100225290000000064e-02	4.541583327000000003e-01	1.439611368000000002e+00	6.073978707999999616e-01	-1.457642845000000076e-01	-6.007865594000000309e-01	-3.174961727000000233e-02	1.717107087999999893e+00	1.036972862999999967e-01	-1.220681106000000016e+00	-3.336682537999999809e-01	-2.638136711000000023e+00	-1.293340876000000028e+00	-6.158595614999999857e-01
-1.598200214000000008e+00	1.069647961000000036e+00	-1.835745871000000085e+00	1.356717410999999984e+00	-8.487134336999999640e-01	-8.133634889999999951e-01	-6.831050732000000236e-01	-1.106635403000000073e+00	1.852008043999999964e+00	1.284234121999999978e+00	-2.036129257999999886e+00	1.306019148999999935e+00	8.151809058000000219e-01	5.384550308000000118e-01	-3.538419829000000183e-02	-1.389429138999999980e+00	2.884035352000000163e+00	-5.038857550999999990e-01	1.326775258000000068e+00	-6.107918189000000053e-01	2.147462821999999993e-01	-6.623074157999999656e-01	2.118240335999999946e+00	1.295405317999999938e-02	1.660106480000000051e+00	2.450271325000000111e+00	-5.875063218999999615e-01	-2.040750869000000023e+00	1.877088582999999922e+00	-1.625026663000000093e+00	-7.335975134000000120e-01	-8.402302771999999864e-01	4.910727547000000026e-01	4.344812064999999945e-01	-1.723708100000000076e+00	6.462439682999999713e-01	4.852797019999999795e-01	5.564477045000000288e-01	-1.912194238000000102e+00	-3.751765544999999813e-01	-4.101630066999999991e-01	1.296712384999999967e+00	-3.866256759999999737e-01
-1.662281598999999943e+00	6.858357502999999911e-01	-1.870547517000000104e+00	9.022073896000000204e-01	-1.536307781999999955e+00	-1.164475629000000012e+00	3.288941551999999824e-01	-1.417656322000000024e+00	2.378045457999999890e+00	-4.685157446000000059e-01	-1.856448228000000089e+00	1.004291300000000053e-01	4.837238262999999927e-01	1.016325571000000094e+00	5.456603907999999503e-01	-1.374510254999999903e+00	3.092884855999999960e+00	7.217688461000000277e-01	1.513386295999999964e+00	-5.411207511000000192e-01	-2.818001533999999753e-01	2.784701587000000256e-01	7.309748060999999852e-01	5.938981510999999935e-01	1.894254483000000100e+00	1.717056198000000089e+00	-2.508602283999999960e-01	-5.332053815999999724e-01	9.436634015000000542e-01	7.049004883999999693e-01	-5.102596284999999510e-01	5.601837281999999529e-01	-2.586474416000000165e+00	1.320640126000000025e+00	-9.895851320999999867e-01	1.654402283999999890e+00	1.208836733999999913e+00	4.302687665999999772e-02	2.459214879000000131e-01	1.676185856000000085e-01	4.942137911000000217e-01	-2.287171712999999940e-01	-2.104380396999999903e+00
-1.248089870000000046e+00	5.690366342999999549e-01	-1.705040706999999989e+00	1.291268281000000018e+00	-1.383986158999999994e+00	-8.505342964000000006e-01	-1.400178541999999915e+00	-1.606737107000000053e+00	2.739956611999999847e+00	1.269705395999999986e+00	-9.112442254000000519e-01	9.490858489000000286e-01	-1.776097177000000027e+00	9.540929867999999869e-01	8.571541399000000006e-01	-1.931138089999999918e+00	3.454021060000000087e+00	1.290081773999999903e+00	1.209572512000000044e+00	-1.298344633000000081e-01	5.528915591999999934e-01	1.141136635999999926e+00	1.467467080999999895e+00	7.378417925000000377e-01	1.658160486000000100e+00	1.317483978999999916e+00	-1.094387628000000001e+00	-6.547422404999999612e-01	1.990839985000000034e+00	1.480935512999999926e+00	-2.144166893000000115e-02	-1.195916890999999954e-01	-8.856294473000000389e-01	-1.451141564000000050e+00	-9.952763741000000275e-01	7.271128475999999452e-01	7.904680613000000244e-01	-1.774176047000000089e-01	-1.414264084999999893e+00	1.681158594000000117e-01	-1.131112936999999929e+00	5.712000333000000207e-01	5.514792735000000334e-01
-1.529541784000000071e+00	4.161488188999999949e-01	-2.016855813999999913e+00	1.513310186000000002e+00	-8.275122957999999640e-01	-1.059202511000000069e+00	-7.456543360999999814e-01	-1.230863864000000030e+00	2.186145332999999802e+00	-3.681841301000000066e-01	-1.723175533000000037e+00	-4.288144975000000164e-02	8.217244218000000489e-01	4.848419875999999962e-02	9.233552337000000554e-01	-1.727990759000000098e+00	2.404186834999999967e+00	4.654398479999999894e-01	1.052210405000000071e+00	6.887442943999999567e-01	7.511494087000000208e-01	4.766383954000000256e-01	1.448240748999999994e+00	8.634594545999999538e-01	1.193595256999999910e+00	1.784754034999999961e+00	2.517587872000000004e-01	-1.503711897999999936e+00	2.034951395000000218e+00	4.612347609999999931e-01	7.659022589999999742e-01	-4.038134078000000238e-01	9.111108186999999914e-01	-1.673515526999999947e+00	1.366392617999999892e+00	1.612317645000000077e+00	-4.235569726000000257e-01	5.540904909000000239e-02	1.438193875999999927e+00	-2.356518448999999904e-01	-1.253228688000000091e+00	1.533343013000000032e-01	4.771760332000000160e-01
-1.559620583999999921e+00	6.864689859000000505e-01	-1.998105004999999990e+00	1.540868059999999984e+00	6.091664847000000105e-01	-9.370485236000000162e-01	-1.672381484000000085e-01	-9.556808020999999487e-01	2.217291232000000001e+00	3.236969167000000036e-01	-1.106483187999999895e+00	-4.751471065000000271e-01	5.403335353999999535e-01	4.039922853999999841e-01	1.104392186000000109e+00	3.493630173000000089e-02	1.942197399000000102e+00	3.324874528999999801e-01	2.011877869000000096e+00	2.154340985999999791e+00	-1.594033371999999948e+00	-1.839794930000000078e-02	2.004183413999999885e+00	9.547474379999999483e-01	1.862188565000000073e+00	1.626620079000000052e+00	2.026607052999999936e-01	2.163219214999999862e-01	1.912224769999999907e+00	9.852959259000000358e-01	9.561993380000000098e-01	1.780904846999999958e+00	2.526392439000000115e-02	-9.345370050000000317e-01	-2.789007789999999876e-01	5.655428299000000436e-01	9.273246201000000521e-01	-2.754868167999999923e-02	6.336076847999999595e-01	5.846627650000000287e-01	-2.417479291999999891e+00	-5.668441853000000252e-03	1.717126522000000044e+00
-1.415809853999999923e+00	1.081222555000000085e+00	-6.219094054999999566e-01	1.690531218000000058e+00	1.719580348999999897e+00	-9.968157385000000481e-01	-1.527632018999999897e+00	-4.503051525000000277e-01	1.606283966999999979e+00	2.112820430999999832e+00	-1.208331671999999912e+00	6.904257659000000436e-01	5.987340317999999550e-01	5.237847836000000257e-01	4.612918655000000090e-01	1.311162842999999967e+00	1.429970280000000038e+00	5.402186950999999793e-01	2.517118502000000202e+00	1.469206513999999908e+00	5.029970831000000198e-01	5.662949587000000173e-01	2.101944797999999892e+00	1.297680029999999984e+00	1.060959506999999968e+00	7.415230404000000553e-01	-7.570743899999999860e-01	5.924006893000000051e-01	1.998393094000000092e+00	-1.300804507999999915e+00	2.372364996000000115e-01	-4.786985591999999845e-01	7.806838748000000106e-01	4.817705557999999999e-01	-1.184863704000000073e+00	1.341065940000000012e+00	4.264961492000000076e-01	1.868144609000000012e+00	3.932943251000000084e-01	1.220200492000000025e+00	-2.090761710999999856e-02	1.405293143000000133e-01	1.559959754000000087e+00
-1.700557241000000053e+00	5.981149176000000178e-01	-2.259043992000000015e-02	1.363075692000000005e+00	1.651145389999999935e+00	-9.291642155999999542e-01	6.270662484000000259e-01	-7.949850663999999956e-01	1.543228813999999893e+00	-5.592044741999999680e-01	-1.251862129999999906e+00	-6.775613023000000013e-01	1.109937398000000019e+00	1.059103978000000001e+00	2.152978517000000203e+00	9.762822863000000240e-01	2.985602877999999905e-01	4.200550075000000216e-01	2.758008113999999900e+00	1.450582535999999978e+00	8.074340652999999479e-01	1.159218475999999942e+00	1.707867975000000094e+00	1.940889693999999999e+00	1.403163533999999935e+00	2.930270527000000125e-01	-1.217839895000000006e+00	1.340910521999999938e+00	-7.346915310000000365e-02	-1.463058679000000042e-02	4.917467464999999982e-01	1.010101013000000103e+00	-1.881068173999999926e+00	1.765428118000000046e-01	5.891464220000000029e-01	1.567126314000000020e+00	1.817319646000000066e+00	-9.949387243000000491e-02	-8.161281806000000305e-01	6.722155592999999874e-01	-8.559942777000000280e-01	1.015785319999999992e-01	-8.113343137999999843e-01
