1.652078045000000106e+00	2.071095232999999869e+00	-1.645829146999999937e+00	7.761972501999999663e-01	-2.370208648999999834e+00	-2.438016003000000043e-01	-4.979010622000000219e-01	6.424812936999999557e-01	3.013690335000000164e+00	1.958328104000000014e-01	-1.651799545000000036e+00	-3.167845401000000116e-01	9.105146297999999749e-01	3.177521830000000214e-01	-2.601421364000000014e-01	7.833379712000000383e-01	2.381725861000000055e+00	5.879581230999999519e-01	9.239127743999999698e-01	1.135483110999999934e-01	1.712395305000000034e+00	3.305863664999999951e+00	1.605166362999999929e+00	-1.232678327999999990e+00	2.915268354999999811e+00	2.513381564999999984e+00	-3.863438365999999902e-01	2.456076181999999886e+00	2.444326277999999963e-01	-9.401925984000000236e-01	-6.971182240999999891e-02	-2.890558287000000171e+00	1.238659471999999928e+00	1.745666613000000034e+00	5.488094771999999510e-01	2.712785045000000173e-01	-1.303759757999999991e+00	2.828882629999999732e-01	1.139778495999999919e+00	2.771227275999999851e+00	-7.346931518999999522e-01	1.859123607999999983e+00	1.632576127999999960e+00	4.597139097999999868e-01	-1.109584203999999907e+00	-1.569867181000000056e-01	-1.303471419999999936e+00	-1.533660529999999911e+00	-1.457242240000000022e+00
1.173985244000000039e+00	1.774259299999999984e+00	-2.294099811000000155e+00	7.499119914000000608e-02	-2.667706021999999955e+00	-4.575041355999999726e-01	-1.572840357000000022e+00	2.021238119000000055e-01	1.407143556000000073e+00	5.260441845000000116e-01	-1.496674405000000041e+00	-4.822196887999999904e-01	8.738179704999999853e-01	1.176479124999999959e+00	-1.194383111999999914e+00	-1.978472474000000092e-01	3.039026171000000165e+00	6.207167415000000021e-01	8.892216916999999554e-02	-6.476292453999999976e-01	7.508046266000000246e-01	1.976423086000000051e+00	5.961138570999999775e-01	-7.738484946999999448e-01	1.665442166000000057e+00	1.381036458999999939e+00	-1.372872496999999914e+00	1.562717683000000024e+00	8.619938799999999901e-01	-7.915496016999999940e-01	-4.083487030999999878e-01	-2.876757002999999813e+00	-7.572771230000000520e-01	-1.430975808999999932e-01	3.390350558999999930e-01	-1.190834213999999891e+00	-1.198176439999999898e+00	2.395886899000000125e-01	-8.983627918000000045e-01	2.180967583000000154e+00	-5.012429428000000353e-01	1.778882689000000017e+00	1.219535505999999936e+00	5.565087670999999681e-01	5.323450734000000351e-01	-2.180605143999999884e-01	-2.026661629999999992e+00	-2.130801212000000167e+00	-1.003744377000000076e+00
1.558046419000000071e+00	1.627004445999999938e+00	-2.199621363999999968e+00	-1.497371443000000135e-01	-2.557837448999999985e+00	-6.350809841000000233e-01	-2.076464704999999800e+00	4.419733825000000116e-01	7.241198920999999955e-02	-2.839690009999999987e-01	-1.619492359999999964e+00	-1.250027621999999949e+00	1.154009429000000031e+00	1.350897672999999966e+00	-1.441263557000000084e+00	-3.650848486000000115e-01	2.857341921999999812e+00	6.544911772000000516e-01	5.630319340999999644e-01	-8.459953598999999658e-01	1.126646429999999949e-01	1.546267931999999901e+00	5.241242927999999468e-01	-1.843655060999999984e+00	1.356430191999999924e+00	1.337239805000000059e+00	-7.876194236000000348e-01	1.287656573000000026e-01	8.380756348000000244e-01	-4.034489618000000055e-01	-5.930385325999999457e-01	-2.315477436000000111e+00	-6.753941248000000508e-01	-1.181031069999999961e+00	4.617348781000000235e-01	-9.430895505999999928e-01	-4.374442392999999818e-01	4.778336611999999817e-01	-1.852352465000000059e+00	1.901139611000000063e+00	-4.628714211000000134e-01	1.670006824999999973e+00	7.372442160000000078e-01	4.144902406000000039e-01	3.649603264999999874e-01	-2.637318598999999764e-01	-2.216659105000000185e+00	-1.037774038000000010e+00	-6.746722195000000033e-01
1.207903592000000081e+00	1.633934377999999965e+00	-2.396791601999999965e+00	7.006131131999999984e-02	-2.823171009000000176e+00	-1.096551719000000036e+00	-2.553380703000000196e+00	7.862756995999999887e-01	-4.229976549000000197e-01	-2.032539731999999932e-01	-9.586436410999999991e-01	-9.930174430999999524e-01	5.310195170000000520e-01	1.762467865000000078e+00	-1.787091240000000081e+00	-1.088184883999999963e-01	2.189679898000000069e+00	1.529292273000000035e+00	7.483864554000000391e-01	-3.709919910999999737e-01	1.931167692999999907e-01	8.335522704000000171e-01	3.382929372999999851e-01	-9.368630387999999920e-01	1.547358950000000122e-01	1.648799482000000038e+00	-1.574969489999999972e+00	5.141314243999999672e-02	-3.104674755999999869e-01	-3.841797985000000026e-01	-3.914883145999999980e-01	-2.537802613000000207e+00	-1.772661254000000020e-01	-1.218239384000000092e+00	3.510989354999999867e-01	2.036925082000000109e-01	1.050833927999999945e-01	1.054528574999999968e+00	-1.582194086000000111e+00	1.298146714000000035e+00	-8.862166870000000307e-02	1.250634259999999998e+00	-4.708853031000000133e-02	1.143614434000000069e+00	1.422977367000000104e+00	2.271844142999999983e-01	-1.229918059000000063e+00	-1.257224133000000021e+00	-6.347632015999999933e-01
1.531743982000000059e+00	2.012357213000000034e+00	-2.554486575999999953e+00	5.057826595000000092e-01	-1.953844267000000023e+00	-1.129022651999999960e+00	-2.413851336000000014e+00	1.391163747000000006e+00	-9.008748887999999955e-01	-6.390636174999999586e-01	-1.101004270000000007e+00	-1.204989928000000043e+00	3.809865208000000059e-01	2.127506444000000219e+00	-1.537101400999999923e+00	5.875191733000000305e-01	1.793647626000000050e+00	1.394013595000000105e+00	8.132158070999999655e-01	-5.975662417999999532e-01	2.568031075000000163e-01	1.585904849000000061e+00	4.907356900000000022e-01	-1.011345090999999918e+00	5.527479199999999482e-01	2.041974435999999837e+00	-5.500439721000000004e-01	1.536329616999999870e-01	-7.847718784999999642e-01	-1.926111148999999911e-01	-1.263985432999999992e-01	-2.203644762000000146e+00	6.416417235000000385e-01	-1.037106182999999904e+00	8.579259905999999658e-01	1.207618419000000110e+00	5.082962393000000079e-01	1.671889015999999950e+00	-7.485694133000000416e-01	9.446244067000000300e-01	-1.741977275999999908e-01	1.129022602000000042e+00	-1.543510438000000040e-01	3.948958144999999975e-01	5.435585341999999986e-01	-6.650192524000000383e-01	-1.502762149000000103e-01	-8.606419180000000058e-01	-9.125412701999999765e-01
1.405286196000000043e+00	2.016756034999999780e+00	-2.063974812000000103e+00	4.462397443000000186e-01	-2.565658469000000164e+00	-1.195176586000000096e+00	-2.380132446000000179e+00	1.343022372999999936e+00	2.107965880000000139e-02	-2.060816641999999865e-01	-1.054729290999999902e+00	-1.464683114000000064e+00	1.485367391000000092e-01	2.630454857000000146e+00	-1.242185515000000073e+00	9.538208892999999744e-01	1.670772329999999917e+00	6.629877901999999823e-01	6.487265880000000484e-01	-3.746083869999999871e-01	4.312020435000000207e-01	1.243498846000000047e+00	4.156641366000000115e-01	-6.118685450999999942e-01	1.100186153999999972e+00	1.745948805000000048e+00	-8.363982933000000397e-01	1.531492856000000069e+00	-1.155108518999999889e+00	9.702955132000000427e-02	3.176150680000000004e-01	-2.298683940000000092e+00	1.166476728999999990e+00	-1.472258738999999927e+00	7.335350985999999907e-01	5.352455957999999736e-01	1.827357414999999929e-01	5.554965080000000555e-01	4.856735638999999938e-01	9.313597354999999522e-01	2.050593186999999928e-01	7.721235676000000048e-01	1.787246772999999955e-01	5.587983588999999585e-01	-2.183041400000000076e-01	-9.800204635000000497e-01	9.305378973000000276e-01	-7.000859677999999864e-01	-9.756875413000000163e-01
1.428854886999999962e+00	1.799135796000000065e+00	-2.839888988999999864e+00	6.305187263000000542e-01	-1.995772332999999898e+00	-1.166407230999999989e+00	-1.862144830000000084e+00	1.078897862999999901e+00	-1.413583183000000076e-01	1.538405952000000132e-01	-1.129264378000000013e+00	-1.249703376999999893e+00	2.283869070000000001e-01	3.047237459000000204e+00	-8.742011469999999562e-01	1.309429976999999967e+00	1.821088166000000008e+00	3.858974773000000136e-01	3.446166956000000225e-01	-1.492452823000000039e-01	-2.724820801999999764e-01	1.466919576000000003e+00	3.880178253000000077e-01	3.529138404999999923e-02	1.858899359000000029e+00	1.148637590999999958e+00	-7.659119709999999692e-01	1.616985901000000059e+00	-9.886782130000000279e-01	-1.648379721000000075e-01	-2.270798925999999995e-01	-1.889269365999999950e+00	1.104866399000000055e+00	-1.179167531999999907e+00	4.171011633999999746e-01	1.344342490000000057e+00	9.120506644999999690e-02	1.699142509999999884e-01	1.545384440999999942e+00	2.034222562000000123e-01	-5.260408770000000178e-01	4.165466863999999769e-01	6.084441007999999984e-01	8.535220582000000444e-01	-5.460933590000000004e-01	-1.273808344000000092e+00	8.173756819999999923e-01	-5.743630583000000067e-01	-6.347769679999999692e-02
1.506331273000000026e+00	1.296367357000000053e+00	-2.352722527000000063e+00	4.439115719000000237e-01	-2.679600218000000034e+00	-1.170806116999999924e+00	-1.741964010000000007e+00	8.992914480999999460e-01	3.925275945000000211e-01	-4.517132732999999956e-01	-1.104073453000000038e+00	-9.689937345000000368e-01	-3.143858100999999960e-01	2.678020148999999961e+00	-1.103575437999999992e-01	1.073980347000000002e+00	1.387843184000000063e+00	4.559000348999999730e-01	4.276484646000000001e-01	5.307023790999999546e-01	4.701143797999999818e-01	7.454981565999999615e-01	2.000513027999999971e-01	5.641824120999999748e-02	1.792360444000000053e+00	9.465444505000000230e-01	-1.393222656999999920e+00	1.634928305999999942e+00	1.378358379999999883e-01	-2.955484521000000253e-01	3.017872704999999822e-01	-2.065360411999999979e+00	5.342691748000000240e-01	-1.394356608000000053e+00	-2.875896130999999745e-01	5.256677024999999864e-02	-1.566982376000000121e-01	-3.086144519999999836e-01	1.461847685000000063e-01	5.697324889999999531e-01	6.780462667000000110e-01	-6.841081490000000542e-01	1.023650017000000023e+00	1.932811674000000091e+00	-4.079078076000000053e-01	-7.507364976000000523e-01	1.048859587999999982e-01	7.286683295000000449e-01	6.450639239000000025e-01
1.337826084000000026e+00	1.981546747999999969e+00	-2.485230538999999794e+00	1.255102332000000098e+00	-1.624487261000000071e+00	-2.568970386000000161e-01	-1.161823213999999993e+00	1.232894783999999966e+00	-5.019016764000000519e-01	-9.685334652999999516e-01	-1.290124787000000106e+00	-2.462455384000000080e+00	1.784372130000000112e-01	2.067915202000000008e+00	1.246497305999999972e+00	5.871727357999999564e-01	1.598747093999999924e+00	3.705002290000000142e-01	-1.129464012000000045e-01	5.222057707999999687e-01	-6.683348676000000488e-01	8.553676766000000153e-01	3.440293562999999777e-01	-1.247887235000000095e+00	1.544891486000000036e+00	2.888384272000000252e-01	-6.970866411999999679e-01	8.028131223000000150e-01	2.206997609000000082e+00	-4.098479065000000254e-01	8.016231041000000390e-01	-9.547248975000000026e-02	-2.886657391999999933e-01	-6.909746700000000130e-01	-2.636462064999999799e-01	1.091150755999999999e+00	-1.601652913999999928e-02	9.832305405000000276e-01	4.283649062000000063e-01	8.056885944999999660e-01	1.480179081999999924e-01	9.287973947000000008e-01	9.513156109000000527e-01	1.622643355999999981e+00	-1.439335254999999925e-01	-1.652626962999999893e+00	-6.751058694999999554e-01	5.470293901999999653e-01	3.800905220999999945e-01
1.646769581999999899e+00	1.529165442000000041e+00	-1.969869215999999978e+00	1.743579511000000082e+00	-2.029575781000000134e+00	6.951863102999999988e-01	-1.697029136000000049e+00	1.192208074999999923e+00	-1.442940833999999950e-01	-8.814584143000000482e-01	-4.752177771000000162e-01	-1.482761865999999928e+00	-1.157085739000000002e+00	5.430040171000000138e-01	1.497336707999999961e+00	-6.248575095999999718e-01	1.196018589999999993e+00	5.278290920000000552e-01	-4.686038257999999845e-02	8.549903271000000027e-01	6.569881575999999557e-01	7.012787427000000129e-01	6.671785269000000129e-01	-8.643610002999999598e-01	4.678310969999999736e-01	4.992397981999999734e-01	1.264324180999999991e-01	4.219335444000000268e-01	2.213112514000000086e+00	1.298657394999999937e-01	-4.659891673000000067e-01	-1.897324427999999896e+00	-4.750064170999999946e-02	6.030387604000000262e-02	-3.426396435999999879e-01	8.708283303999999614e-01	-2.467684232000000033e-01	1.695876340000000093e+00	-1.477220750999999943e+00	2.297598658999999988e-01	2.203099991999999951e-01	2.386364126999999946e-02	1.987295076000000105e+00	-5.628177829999999604e-01	1.765512858999999990e+00	-2.077446145000000133e+00	5.337695399999999868e-01	1.567326940999999918e+00	9.072198385999999948e-01
